hg
Chip Chan	RMS
0 0	770.76	636
1 0	502.34	443
2 2	321.60	320
0 28	265.90	266
3 60	222.19	255
2 0	180.61	245
2 4	139.39	248
0 4	79.14	210
0 2	73.56	225
0 6	64.66	222
0 16	60.74	226
0 8	60.01	225
0 14	59.44	223
0 18	58.42	215
0 40	55.38	218
0 46	54.64	224
0 22	54.18	224
0 52	53.66	231
0 62	53.54	219
0 56	53.14	217
0 24	52.48	233
0 34	52.02	214
0 42	51.93	230
0 54	51.61	219
0 50	51.20	224
0 30	50.52	222
0 36	50.39	224
0 26	49.78	232
0 32	49.62	232
0 44	49.39	229
0 38	47.42	216
0 10	47.28	214
0 58	45.74	229
0 12	39.89	231
0 48	39.27	219
3 32	36.38	235
3 62	35.29	240
3 58	35.03	234
2 56	34.52	248
2 20	33.61	262
0 60	33.37	221
2 58	33.09	250
2 6	32.24	247
3 54	31.90	244
2 62	31.88	254
3 0	31.74	238
2 42	31.61	243
0 20	31.47	225
2 46	31.41	256
2 52	30.87	244
3 44	30.84	238
3 2	30.73	233
3 42	30.61	232
3 52	30.55	240
2 48	29.73	262
3 48	29.68	236
2 18	29.54	253
3 30	29.50	237
2 50	29.45	249
3 40	29.45	241
2 40	29.29	254
3 12	29.28	239
3 38	29.03	238
3 34	28.90	238
3 4	28.77	239
3 36	28.75	236
3 16	28.58	239
3 6	28.51	243
2 54	28.31	247
2 10	28.11	264
2 8	28.08	249
2 14	27.84	247
3 8	27.77	233
3 22	27.73	240
2 28	27.57	249
2 30	27.50	248
3 14	27.49	229
2 38	27.47	250
2 24	27.18	239
3 20	27.08	245
2 12	27.02	261
3 28	26.84	244
3 18	26.76	249
2 32	26.43	257
3 24	26.13	237
2 36	26.01	249
2 44	25.67	255
2 60	24.40	244
3 26	24.29	228
3 56	21.74	229
2 22	21.42	249
3 10	21.12	238
3 50	20.61	236
2 26	19.87	243
1 2	19.56	238
1 58	19.35	245
1 56	19.02	243
1 30	18.75	242
2 16	18.65	250
3 46	18.12	238
1 4	17.89	249
1 24	17.57	236
2 34	16.79	242
1 48	16.68	250
1 46	16.35	246
1 52	16.28	239
1 50	16.27	236
1 60	16.17	241
1 32	15.82	243
1 36	15.64	248
1 40	15.48	236
1 44	15.43	235
1 34	15.15	229
1 38	14.88	230
1 26	14.55	248
1 22	14.40	237
1 10	14.01	244
1 6	13.90	243
1 28	13.71	237
1 20	13.70	238
1 18	13.36	237
1 8	13.03	230
1 14	13.03	241
1 42	12.65	236
1 54	11.27	225
1 62	11.18	239
1 16	9.29	247
1 12	8.55	240
0 3	5.43	240
0 5	5.39	237
0 1	5.38	235
0 7	5.32	220
0 11	5.24	229
0 13	5.17	233
0 17	5.12	231
0 23	5.01	237
0 9	5.00	231
0 31	4.96	236
0 63	4.95	234
0 19	4.89	232
0 35	4.89	233
0 51	4.87	229
0 27	4.85	230
0 33	4.83	232
0 53	4.82	234
0 45	4.81	230
0 59	4.81	217
0 25	4.79	225
0 55	4.77	219
2 15	4.77	244
0 21	4.76	229
0 61	4.75	229
0 41	4.71	224
0 47	4.71	221
0 37	4.71	221
0 29	4.70	226
0 57	4.66	227
0 43	4.65	228
0 39	4.64	226
0 49	4.60	223
2 23	4.53	254
2 55	4.53	245
2 7	4.53	254
2 13	4.52	254
2 3	4.51	256
2 45	4.50	266
2 1	4.49	249
2 19	4.46	247
2 59	4.45	251
2 61	4.43	247
2 31	4.43	249
2 11	4.43	248
2 41	4.42	255
2 33	4.41	238
2 9	4.41	233
2 25	4.38	254
2 5	4.37	243
2 17	4.37	247
2 47	4.36	240
2 43	4.36	254
2 51	4.36	247
2 27	4.35	245
2 49	4.34	245
2 53	4.33	238
2 37	4.32	252
2 63	4.31	243
2 29	4.30	251
2 35	4.27	248
2 39	4.26	243
2 57	4.26	246
2 21	4.26	249
0 15	4.23	234
1 59	3.89	247
1 49	3.86	243
1 43	3.86	240
1 55	3.85	232
1 63	3.85	230
1 53	3.83	240
1 29	3.83	249
1 37	3.81	243
1 5	3.77	238
1 47	3.77	241
1 51	3.76	237
1 41	3.76	234
1 9	3.75	245
1 31	3.74	239
1 25	3.74	245
1 61	3.74	238
1 7	3.73	232
1 45	3.72	243
1 23	3.71	241
1 13	3.71	242
1 57	3.70	235
1 17	3.69	241
1 19	3.69	238
1 39	3.69	230
1 15	3.69	240
1 33	3.68	240
1 21	3.66	235
3 15	3.66	243
1 11	3.64	236
1 27	3.64	233
1 35	3.61	232
3 5	3.61	238
3 59	3.60	241
3 55	3.59	226
3 57	3.58	237
1 3	3.56	241
3 39	3.55	234
3 61	3.55	232
3 11	3.55	229
3 63	3.54	240
1 1	3.52	232
3 9	3.49	232
3 19	3.48	228
3 51	3.48	234
3 33	3.48	240
3 21	3.48	233
3 41	3.47	248
3 7	3.46	242
3 3	3.45	240
3 47	3.44	231
3 23	3.43	235
3 43	3.43	234
3 53	3.43	230
3 25	3.42	238
3 17	3.41	231
3 29	3.41	230
3 49	3.41	242
3 45	3.41	242
3 27	3.40	229
3 35	3.40	236
3 1	3.38	230
3 37	3.34	240
3 13	3.30	226
3 31	3.29	232
