hg
Chip Chan	RMS
0 0	792.69	696
1 0	525.00	462
2 2	337.90	329
0 28	275.13	272
3 60	232.49	258
2 0	190.94	249
2 4	154.18	248
0 4	89.73	217
0 2	86.52	231
0 6	80.68	228
0 16	78.92	232
0 14	78.77	228
0 8	78.62	231
0 18	78.04	221
0 22	76.38	229
0 40	76.25	224
0 46	75.88	229
0 52	75.84	237
0 62	75.22	225
0 24	75.19	237
0 56	74.54	222
0 54	74.18	225
0 34	74.12	220
0 30	73.92	227
0 42	73.88	235
0 26	73.60	236
0 44	73.59	234
0 50	73.51	229
0 36	73.38	230
0 32	73.18	237
0 38	71.47	221
0 58	70.71	234
2 20	65.49	259
2 56	64.76	245
3 32	64.53	233
2 42	64.34	241
2 18	64.27	251
2 6	64.23	243
2 58	64.15	247
2 52	64.14	242
2 48	63.90	259
2 62	63.79	250
2 8	63.75	247
2 50	63.74	247
3 62	63.72	238
3 58	63.44	232
2 28	63.41	246
2 46	63.38	254
2 40	63.36	252
3 44	63.01	237
2 10	62.90	262
3 52	62.58	238
2 44	62.56	253
2 54	62.50	245
2 38	62.45	248
3 54	62.43	241
2 30	62.41	246
2 14	62.34	245
3 42	62.33	230
3 48	62.28	234
2 36	62.26	247
2 24	62.22	236
3 2	62.11	231
3 38	62.06	236
2 32	62.06	254
2 12	62.04	258
3 4	61.86	237
3 36	61.82	235
3 30	61.53	235
3 14	61.36	228
3 6	61.35	241
3 28	61.30	243
3 22	61.28	239
3 16	61.12	236
3 8	61.12	232
3 12	61.08	237
3 0	61.02	236
3 34	61.00	236
3 18	60.99	247
3 40	60.92	238
3 24	60.70	236
3 20	60.30	244
1 2	59.39	238
1 58	59.32	244
1 56	58.60	243
1 4	58.48	249
1 50	58.47	236
1 30	58.33	242
1 36	58.32	247
1 60	58.19	242
1 40	58.19	236
1 48	58.10	250
1 14	57.89	242
1 26	57.84	248
1 24	57.83	237
1 46	57.77	246
1 22	57.64	237
1 20	57.54	239
1 10	57.54	244
1 52	57.48	239
1 34	57.35	229
1 8	57.32	230
1 38	57.29	230
1 6	57.29	243
1 32	57.24	244
1 28	57.18	238
1 18	57.17	238
3 26	54.57	227
0 10	52.74	219
1 44	50.53	235
0 12	47.62	235
0 48	46.68	223
0 60	37.59	224
0 20	36.65	227
2 60	35.36	242
2 22	34.32	248
2 26	33.51	241
3 56	33.29	228
3 10	32.81	236
3 50	32.79	235
1 62	30.03	239
1 54	29.88	226
1 16	29.44	248
2 16	26.10	249
2 34	24.75	241
3 46	24.58	237
1 12	21.39	241
1 42	14.38	236
0 3	5.57	241
0 7	5.49	221
0 5	5.45	237
0 1	5.44	236
0 11	5.32	229
0 13	5.31	233
0 17	5.27	232
0 9	5.24	231
0 19	5.20	233
0 53	5.15	235
0 63	5.11	235
0 45	5.10	230
0 21	5.09	230
0 33	5.07	233
0 31	5.07	237
0 23	5.05	238
0 37	5.05	222
0 43	5.04	228
0 27	5.03	230
0 41	4.99	225
0 25	4.96	225
0 55	4.95	220
0 49	4.95	224
0 51	4.94	230
0 57	4.93	228
0 47	4.92	222
0 29	4.91	227
0 39	4.90	227
0 61	4.89	230
0 59	4.89	218
2 15	4.81	244
0 35	4.81	233
2 37	4.67	252
2 7	4.62	253
0 15	4.60	235
2 1	4.59	248
2 3	4.57	256
2 43	4.57	254
2 59	4.55	251
2 11	4.54	247
2 5	4.51	243
2 25	4.50	254
2 9	4.50	233
2 17	4.49	247
2 41	4.47	255
2 27	4.47	245
2 19	4.47	246
2 53	4.47	238
2 55	4.46	245
2 33	4.45	238
2 45	4.45	266
2 61	4.45	247
2 49	4.44	245
2 47	4.44	240
2 51	4.44	247
2 57	4.43	246
2 29	4.42	251
2 31	4.41	248
2 21	4.39	249
2 23	4.36	253
2 63	4.35	243
2 13	4.35	254
2 39	4.34	243
2 35	4.25	248
1 55	4.23	232
1 9	4.21	246
1 59	4.21	247
1 61	4.18	239
1 53	4.18	240
1 51	4.16	238
1 57	4.15	236
1 63	4.14	230
1 49	4.11	243
1 45	4.09	244
1 47	4.08	242
1 31	4.08	239
1 35	4.07	232
1 41	4.07	235
1 17	4.06	242
1 39	4.04	230
1 33	4.02	241
1 29	4.01	250
1 43	4.01	241
1 37	4.01	243
1 15	4.00	241
1 27	3.99	233
1 23	3.99	241
1 1	3.99	233
1 19	3.98	238
1 13	3.98	242
1 5	3.96	238
1 25	3.92	245
1 7	3.92	232
1 21	3.91	235
1 11	3.91	236
1 3	3.90	242
3 15	3.64	243
3 59	3.63	240
3 41	3.59	248
3 17	3.57	230
3 57	3.51	237
3 23	3.51	235
3 49	3.50	242
3 61	3.50	232
3 7	3.49	241
3 33	3.49	240
3 63	3.49	240
3 55	3.48	226
3 13	3.48	226
3 31	3.48	232
3 25	3.47	238
3 29	3.46	230
3 39	3.45	234
3 21	3.44	233
3 9	3.43	232
3 27	3.42	229
3 47	3.42	231
3 51	3.42	234
3 53	3.42	230
3 19	3.41	228
3 1	3.40	230
3 45	3.39	242
3 11	3.39	229
3 37	3.36	240
3 5	3.36	238
3 3	3.33	240
3 35	3.31	236
3 43	3.25	234
