hg
Chip Chan	RMS
0 0	775.09	661
1 0	498.87	438
2 2	315.83	315
0 28	275.47	276
3 60	219.68	252
2 0	170.34	244
2 4	131.24	247
0 4	93.67	216
0 2	88.91	230
0 6	75.50	228
0 16	72.02	231
0 8	68.58	230
0 22	68.51	229
0 14	68.33	227
0 18	66.90	220
0 24	63.63	236
0 56	62.60	222
0 52	61.15	236
0 62	61.11	225
0 40	61.00	224
0 26	60.95	236
0 46	60.85	229
0 30	59.37	226
0 34	58.93	219
0 54	58.91	224
0 50	58.08	229
0 42	58.01	234
0 32	57.01	237
0 36	56.08	229
0 44	56.06	233
0 58	54.88	233
0 38	54.04	220
0 10	51.49	219
3 32	49.04	233
3 62	47.85	237
3 44	46.93	235
3 58	46.24	231
3 48	45.34	233
3 54	45.19	240
3 52	44.33	237
3 42	43.76	229
3 40	43.53	237
3 36	43.34	233
3 30	43.01	234
3 34	42.99	235
0 48	42.49	223
3 2	42.42	230
3 0	42.38	235
3 38	42.13	235
2 58	41.77	247
2 56	41.53	245
0 12	41.45	234
2 62	40.88	251
3 6	40.74	241
3 22	40.71	237
3 28	40.47	241
2 46	40.23	253
3 16	39.75	235
3 4	39.67	236
3 20	39.62	243
2 42	39.42	240
2 20	39.29	258
2 52	39.24	241
3 8	39.01	231
2 48	39.01	259
2 50	38.78	246
3 14	38.73	226
3 18	38.60	246
2 6	38.47	244
2 40	37.95	251
3 24	37.76	235
3 12	37.59	235
2 18	37.57	251
2 54	37.14	245
0 20	36.20	228
0 60	36.04	225
2 10	35.85	261
2 14	35.77	244
2 38	35.73	247
3 26	35.59	226
2 44	35.41	253
2 8	35.19	246
2 36	35.11	246
2 30	35.02	246
2 28	34.88	246
2 24	34.79	236
2 32	33.94	254
2 12	32.07	258
2 60	30.23	242
3 56	29.93	228
3 50	28.36	235
3 10	27.67	236
1 36	27.17	246
2 22	26.27	248
1 30	26.08	241
1 40	25.53	235
1 24	25.44	236
1 38	25.38	230
1 2	25.27	237
1 32	25.17	243
1 28	25.03	237
2 26	24.71	241
1 58	24.33	244
1 34	24.15	227
1 48	24.13	249
1 26	24.05	247
1 46	23.98	246
3 46	23.56	236
1 56	23.34	242
1 22	23.02	236
1 50	22.94	235
1 52	22.82	238
2 16	22.78	249
1 4	22.68	249
1 44	22.63	235
1 14	22.08	240
1 20	21.90	237
1 60	21.61	241
1 8	21.51	229
1 18	20.32	237
2 34	20.09	241
1 10	17.53	244
1 6	17.01	242
1 54	13.92	226
1 16	13.90	247
1 42	13.79	237
1 62	12.89	239
1 12	8.84	241
2 43	5.16	254
2 19	5.09	246
2 9	5.05	233
2 3	5.02	255
2 17	5.01	247
2 1	4.99	248
2 63	4.98	243
0 1	4.94	236
2 39	4.92	243
2 45	4.92	266
2 11	4.91	248
2 47	4.90	240
2 33	4.90	238
2 29	4.89	251
2 7	4.89	254
2 5	4.88	243
2 35	4.87	248
2 57	4.87	246
2 41	4.85	255
2 49	4.84	245
2 25	4.83	254
0 3	4.83	241
2 55	4.82	245
2 59	4.80	251
2 61	4.80	247
2 13	4.79	254
2 53	4.76	237
2 21	4.76	249
2 27	4.76	245
2 15	4.75	244
2 31	4.74	248
2 51	4.70	247
0 5	4.70	237
0 13	4.69	233
2 23	4.68	254
2 37	4.68	252
0 11	4.60	229
0 17	4.56	231
0 9	4.56	231
0 15	4.53	235
0 7	4.52	221
0 23	4.34	237
0 25	4.33	225
3 59	4.33	240
0 19	4.32	233
0 55	4.32	220
3 5	4.31	238
3 57	4.30	237
3 7	4.29	241
0 63	4.29	235
0 53	4.28	235
0 29	4.27	227
3 19	4.25	227
3 49	4.25	241
3 61	4.24	232
0 49	4.23	224
3 3	4.22	240
0 21	4.20	230
0 31	4.20	237
3 53	4.19	230
0 41	4.19	225
3 41	4.19	248
3 21	4.19	232
3 15	4.19	243
3 1	4.18	230
3 13	4.17	226
0 57	4.16	228
3 39	4.15	234
3 25	4.15	238
0 43	4.15	228
3 63	4.14	240
3 47	4.14	231
3 33	4.14	240
0 27	4.13	230
3 31	4.12	232
3 11	4.11	229
0 47	4.09	222
3 29	4.09	230
3 27	4.08	229
0 61	4.08	229
0 33	4.08	233
3 45	4.07	241
3 17	4.06	230
0 37	4.06	222
0 45	4.06	230
3 23	4.06	235
3 55	4.05	226
3 43	4.05	234
0 35	4.04	233
0 39	4.03	227
3 51	4.03	234
3 9	3.99	232
3 37	3.99	240
1 59	3.95	247
0 59	3.93	218
3 35	3.93	236
1 53	3.90	240
0 51	3.88	230
1 29	3.87	249
1 45	3.85	243
1 61	3.84	238
1 47	3.82	242
1 51	3.78	237
1 57	3.78	235
1 63	3.78	230
1 33	3.77	240
1 37	3.77	243
1 27	3.76	233
1 55	3.72	232
1 23	3.71	241
1 39	3.69	230
1 31	3.69	239
1 43	3.68	240
1 7	3.68	232
1 17	3.67	242
1 49	3.66	243
1 5	3.64	238
1 41	3.61	234
1 9	3.61	245
1 11	3.59	236
1 25	3.59	245
1 15	3.59	240
1 13	3.57	242
1 19	3.56	238
1 1	3.54	233
1 35	3.46	232
1 3	3.44	241
1 21	3.44	235
