hg
Chip Chan	RMS
0 0	780.69	671
1 0	515.51	456
2 2	331.91	327
0 28	268.01	269
3 60	226.89	257
2 0	186.91	249
2 4	146.58	247
0 4	74.17	215
0 2	70.60	230
0 6	66.09	227
0 14	64.58	227
0 8	64.38	230
0 18	63.70	220
0 16	63.07	231
0 22	61.74	229
0 46	60.71	229
0 40	60.59	222
0 52	60.26	237
0 62	59.82	224
0 54	59.23	224
0 34	59.18	218
0 24	58.96	236
0 30	58.58	226
0 42	58.20	234
0 36	58.09	229
0 50	58.05	229
0 32	57.72	236
0 44	57.38	233
0 56	57.30	221
0 26	56.73	236
0 38	55.88	220
0 58	52.85	233
3 32	47.10	235
2 56	46.81	246
3 62	46.21	239
0 10	46.18	218
2 20	45.93	260
2 42	45.77	242
2 58	45.63	248
3 58	45.63	233
2 6	45.39	245
2 62	45.36	252
3 54	45.01	242
3 42	44.61	231
2 46	44.59	255
3 2	44.42	232
3 44	44.25	237
2 52	44.24	242
3 0	44.09	237
2 18	43.98	252
3 4	43.79	237
3 52	43.78	239
2 40	43.78	252
3 48	43.77	235
3 40	43.71	239
3 34	43.52	237
3 38	43.52	236
2 10	43.49	262
3 12	43.48	238
3 22	43.34	239
2 50	43.22	247
2 48	43.21	260
3 6	43.16	241
3 30	43.16	236
2 28	42.95	248
2 38	42.87	249
2 8	42.86	248
3 36	42.86	235
2 30	42.75	247
3 16	42.69	237
2 54	42.66	246
3 20	42.64	245
3 8	42.64	232
3 14	42.58	229
3 18	42.56	248
3 28	42.30	243
2 32	42.14	256
2 12	41.94	259
2 14	41.90	246
2 44	41.90	254
2 36	41.84	248
2 24	41.77	238
3 24	41.69	236
0 12	40.81	234
1 2	40.37	238
1 30	40.37	242
0 48	39.92	223
1 58	39.86	245
1 56	39.35	243
1 46	39.26	247
1 40	39.08	237
1 24	39.06	237
1 60	39.05	242
1 4	38.98	250
1 34	38.94	229
1 48	38.93	250
1 32	38.84	244
1 36	38.81	248
1 50	38.80	236
1 38	38.71	230
1 52	38.57	239
1 26	38.22	248
1 22	38.01	237
3 26	37.94	227
1 20	37.87	239
1 28	37.85	238
1 8	37.49	230
1 18	37.36	238
1 6	37.29	243
1 10	37.09	244
1 14	37.08	241
1 44	35.27	236
0 60	33.13	224
0 20	31.81	227
2 60	29.20	243
2 22	26.64	248
3 10	25.98	237
2 26	25.92	242
3 56	25.82	228
3 50	25.58	236
1 62	22.14	239
1 54	22.07	226
2 16	21.17	250
1 16	21.06	248
3 46	19.89	237
2 34	19.78	242
1 12	15.82	241
1 42	13.48	237
0 3	5.63	241
0 5	5.59	237
0 1	5.51	236
0 9	5.48	231
0 13	5.47	233
0 7	5.46	221
0 11	5.39	229
0 19	5.33	233
0 17	5.32	232
0 23	5.25	238
0 51	5.23	230
0 21	5.21	230
0 63	5.21	235
0 31	5.18	237
0 27	5.17	230
0 61	5.16	230
0 43	5.16	228
0 57	5.15	228
0 53	5.14	235
0 37	5.14	222
0 55	5.13	220
0 35	5.09	233
0 33	5.08	233
0 25	5.07	225
0 29	5.05	227
0 59	5.05	218
0 47	5.05	222
0 39	5.04	227
0 45	5.02	230
0 49	5.01	224
0 41	4.98	225
2 15	4.96	244
2 1	4.74	249
2 43	4.70	254
2 17	4.69	247
2 3	4.68	256
0 15	4.66	235
2 13	4.61	254
2 19	4.58	247
2 57	4.57	246
2 27	4.55	245
2 41	4.55	255
2 59	4.53	251
2 51	4.53	247
2 33	4.52	239
2 45	4.51	266
2 7	4.51	254
2 31	4.51	249
2 11	4.50	248
2 29	4.49	251
2 55	4.48	246
2 5	4.47	243
2 47	4.46	240
2 39	4.46	243
2 25	4.46	255
2 9	4.46	233
2 61	4.46	247
2 21	4.45	249
2 53	4.45	238
2 49	4.42	246
2 37	4.42	253
2 35	4.36	248
2 63	4.35	243
2 23	4.34	254
1 59	4.21	247
1 61	4.16	239
1 51	4.16	237
1 57	4.10	236
1 55	4.10	232
1 49	4.07	243
1 53	4.06	240
1 9	4.06	246
1 37	4.04	243
1 47	4.04	242
1 43	4.04	241
1 7	4.03	232
1 13	4.03	242
1 39	4.01	230
1 29	4.01	250
1 63	4.00	230
1 11	4.00	236
1 15	4.00	241
1 45	3.99	244
1 41	3.97	234
1 35	3.96	232
1 5	3.95	238
1 3	3.94	242
1 31	3.93	239
1 25	3.91	245
1 33	3.88	241
1 23	3.87	241
1 19	3.84	238
1 1	3.83	233
1 27	3.80	233
1 17	3.78	242
1 21	3.76	235
3 25	3.70	238
3 57	3.62	237
3 5	3.59	238
3 37	3.59	240
3 61	3.58	232
3 53	3.55	230
3 3	3.55	240
3 35	3.53	236
3 7	3.52	241
3 11	3.51	229
3 47	3.51	231
3 63	3.50	240
3 17	3.50	231
3 51	3.50	234
3 43	3.49	234
3 55	3.48	226
3 41	3.46	248
3 15	3.46	243
3 59	3.45	241
3 27	3.45	230
3 39	3.45	234
3 1	3.44	230
3 21	3.44	233
3 33	3.44	240
3 45	3.44	242
3 49	3.43	242
3 23	3.43	235
3 19	3.40	228
3 31	3.37	233
3 13	3.34	226
3 9	3.27	232
3 29	3.27	230
