hg
Chip Chan	RMS
2 10	1181.68	964
2 12	1179.40	960
2 20	1178.42	959
2 18	1177.90	958
2 6	1176.72	961
2 30	1175.95	959
2 8	1175.89	952
2 32	1175.83	958
2 40	1175.71	961
2 48	1174.93	956
2 4	1174.52	957
2 62	1173.77	959
2 28	1173.71	956
2 44	1173.60	954
2 36	1173.54	959
2 46	1173.26	959
2 42	1172.91	960
2 56	1172.70	958
2 38	1172.56	958
2 0	1172.48	960
2 14	1172.44	948
2 52	1172.32	958
2 50	1171.18	950
2 54	1170.89	954
0 8	1170.88	955
0 2	1170.33	951
0 6	1170.00	948
0 26	1169.63	953
2 58	1169.60	956
2 24	1169.24	947
0 14	1168.73	953
0 16	1168.48	953
0 24	1167.83	954
0 18	1167.30	948
0 32	1167.19	952
0 52	1166.89	953
0 22	1166.77	950
0 42	1166.71	950
0 30	1166.50	951
0 4	1165.61	945
0 36	1165.38	950
0 38	1164.68	947
0 44	1163.75	949
0 40	1163.64	945
0 54	1163.48	950
0 46	1163.22	946
0 58	1162.85	947
0 56	1162.70	947
0 62	1162.20	947
0 50	1161.78	944
0 34	1160.68	944
2 2	1158.57	959
0 28	1151.03	944
3 6	1145.47	930
1 4	1144.59	935
3 18	1144.41	934
3 20	1144.13	934
3 4	1143.96	930
3 2	1143.94	930
3 0	1143.49	929
3 22	1143.38	934
3 12	1143.25	928
3 16	1143.12	930
1 2	1142.87	933
3 8	1142.67	927
1 6	1142.57	931
3 28	1141.86	929
1 10	1140.96	928
3 40	1140.44	932
3 54	1140.26	929
3 30	1140.16	927
3 48	1139.77	928
3 14	1139.76	926
1 26	1139.75	932
3 24	1139.60	926
3 38	1139.56	928
3 34	1139.49	929
3 44	1139.38	925
1 30	1138.86	934
1 14	1138.72	929
1 20	1138.58	927
3 42	1138.57	929
1 48	1138.57	933
3 36	1138.49	927
3 32	1138.30	923
3 62	1138.29	929
3 52	1138.10	928
1 22	1137.75	927
1 36	1137.74	929
1 18	1137.48	926
1 32	1137.06	931
1 24	1136.79	928
1 58	1136.78	929
1 8	1136.61	924
1 28	1136.55	927
1 56	1136.25	927
1 46	1135.77	929
1 60	1135.43	928
1 40	1135.42	927
3 58	1135.19	923
1 50	1134.81	927
1 52	1134.16	927
1 34	1133.79	926
1 38	1133.71	925
3 60	1130.62	929
3 26	1128.90	914
1 44	1122.41	920
2 22	1078.80	893
2 26	1076.17	891
2 60	1072.28	889
1 0	1069.19	909
0 12	1066.42	882
0 10	1061.30	875
0 48	1058.97	873
3 10	1042.88	860
1 16	1041.92	870
3 50	1041.38	858
1 62	1037.74	868
3 56	1035.12	854
1 54	1032.90	862
2 16	981.28	825
2 34	969.40	817
0 20	965.13	810
0 60	957.59	805
3 46	942.47	792
1 12	937.35	796
0 0	838.30	620
1 42	464.48	424
3 57	110.79	226
3 55	108.81	216
3 47	108.55	221
2 55	107.93	235
3 53	107.64	220
3 49	107.62	231
3 51	107.46	223
3 45	107.28	231
2 49	107.26	235
2 45	107.01	256
2 57	106.98	236
3 59	106.96	230
2 53	106.78	228
3 63	106.78	230
0 57	106.66	219
3 43	106.47	224
2 51	106.30	237
2 47	106.14	229
3 39	106.06	224
2 43	105.94	244
3 61	105.87	222
3 37	105.77	230
2 61	105.57	237
2 37	105.26	242
2 35	104.98	238
2 59	104.90	241
3 35	104.66	226
3 41	104.64	237
2 41	104.50	245
0 55	104.43	210
2 63	104.36	233
2 39	104.34	233
3 33	104.34	230
0 59	104.09	209
3 25	104.07	228
0 63	103.92	226
3 19	103.74	218
0 51	103.46	221
3 23	103.27	225
3 27	103.25	220
3 31	103.12	223
0 61	103.11	220
0 53	102.93	226
0 41	102.81	215
0 47	102.58	213
0 43	102.57	219
0 45	102.49	221
0 39	102.40	217
3 21	102.37	223
2 29	102.31	241
0 49	102.29	214
3 29	102.23	220
3 17	102.06	221
2 33	102.06	229
2 31	101.83	239
2 27	101.50	235
1 57	100.75	226
2 25	100.65	245
3 13	100.48	216
1 59	100.35	237
1 55	100.34	222
0 35	100.28	224
0 37	100.18	213
1 61	99.91	229
0 33	99.89	224
2 19	99.88	237
3 15	99.86	233
3 11	99.82	220
2 21	99.80	239
0 31	99.66	228
0 27	99.66	221
2 17	99.56	238
2 15	99.31	234
1 51	99.26	228
2 23	99.24	244
3 7	99.21	232
1 53	99.18	231
0 29	99.16	218
1 63	98.97	221
1 49	98.68	233
3 9	98.66	223
0 25	98.65	217
1 47	98.55	232
0 23	98.45	228
1 45	98.28	234
2 13	98.28	244
3 5	98.02	229
0 21	98.01	221
1 41	97.45	225
2 11	97.31	238
2 9	97.16	224
1 43	97.14	231
1 39	97.13	221
0 17	96.89	223
0 13	96.79	224
0 15	96.76	226
0 19	96.65	224
2 7	96.29	244
1 35	96.16	223
2 5	96.15	234
0 11	96.06	220
0 7	95.61	212
1 37	95.36	234
1 33	95.29	232
1 29	95.05	240
3 3	95.00	231
1 31	94.75	230
0 9	94.65	223
2 3	94.65	247
3 1	94.35	222
1 23	94.31	232
1 25	94.29	236
1 21	94.27	226
1 27	93.79	224
0 5	93.22	229
1 19	92.92	229
2 1	92.81	240
1 17	92.32	233
1 15	91.87	232
0 3	91.62	232
1 9	91.58	237
1 11	91.20	227
0 1	90.64	228
1 13	90.54	233
1 7	89.70	224
1 5	89.48	230
1 3	88.13	233
1 1	87.53	224
