hg
Chip Chan	RMS
0 0	789.35	702
1 0	508.87	465
2 2	327.40	333
0 28	281.66	287
3 60	228.54	263
2 0	181.22	253
2 4	145.38	254
0 4	103.03	223
0 2	98.73	237
0 6	87.10	233
0 16	85.21	237
0 14	82.05	233
0 8	81.35	236
0 18	80.62	226
0 22	80.13	234
0 40	78.11	229
0 56	77.86	227
0 46	77.47	234
0 52	77.40	242
0 24	76.89	242
0 62	76.32	230
0 42	75.85	239
0 34	75.44	224
0 26	75.24	241
0 54	75.19	230
0 30	75.06	232
0 50	74.43	234
0 36	74.36	234
0 32	74.27	241
0 44	74.19	239
0 38	72.87	225
0 58	72.69	238
3 62	65.29	241
3 58	64.61	236
3 32	64.22	237
2 20	63.98	262
2 56	63.77	248
2 42	63.73	244
2 58	63.54	250
2 62	63.43	254
2 18	63.30	253
3 54	63.22	245
2 52	63.21	244
2 46	63.07	257
3 42	62.69	233
2 48	62.66	262
2 50	62.60	249
2 6	62.58	247
3 52	62.53	242
2 40	62.51	254
3 44	62.38	240
2 28	62.21	249
3 2	61.96	234
3 48	61.95	238
3 0	61.87	239
3 12	61.59	240
3 30	61.52	238
2 8	61.50	250
2 10	61.44	264
3 6	61.43	244
3 40	61.33	242
2 38	61.33	251
2 54	61.30	248
3 4	61.23	240
3 38	61.23	239
3 8	61.19	235
3 16	61.12	240
2 30	61.09	249
2 14	61.06	247
3 34	60.84	239
3 22	60.81	242
2 32	60.81	257
2 24	60.77	239
3 36	60.71	238
2 44	60.70	255
2 36	60.59	250
2 12	60.46	261
3 14	60.34	231
3 20	60.24	247
3 18	60.22	250
3 24	60.14	239
3 28	59.96	246
0 10	56.56	222
1 58	56.23	245
1 2	56.19	240
1 40	55.96	237
1 48	55.88	251
1 56	55.82	244
1 36	55.61	249
1 60	55.57	243
1 50	55.40	237
1 4	55.28	250
1 14	55.21	242
1 30	55.21	243
1 38	55.12	231
1 26	55.11	249
1 24	55.05	238
1 46	55.00	248
1 10	54.94	245
1 52	54.86	240
3 26	54.65	229
1 22	54.64	238
1 8	54.60	232
1 32	54.57	245
1 34	54.55	230
1 20	54.35	239
1 6	54.26	244
1 28	54.19	239
1 18	54.08	239
0 12	50.21	237
0 48	49.41	226
1 44	48.10	236
0 60	39.92	226
0 20	38.78	230
2 60	38.67	242
2 22	36.37	248
3 56	36.06	229
3 10	35.46	237
3 50	35.09	236
2 26	34.88	242
1 54	29.35	226
1 62	29.16	239
1 16	28.67	248
2 16	28.33	249
3 46	27.98	237
2 34	26.73	241
1 12	20.78	241
1 42	14.42	236
2 15	5.34	244
0 1	5.31	236
2 3	5.23	255
0 5	5.16	237
0 3	5.15	241
2 55	5.13	245
2 63	5.09	243
2 57	5.05	246
2 29	5.05	251
2 1	5.04	248
2 45	5.02	266
2 25	5.02	254
2 7	5.01	253
2 51	5.00	246
2 13	5.00	253
2 37	4.99	252
2 59	4.98	251
2 49	4.97	245
2 19	4.97	246
2 53	4.96	238
0 7	4.95	221
2 27	4.95	244
2 41	4.94	255
0 11	4.94	229
2 33	4.94	238
2 39	4.94	243
2 61	4.93	247
2 35	4.92	248
2 9	4.92	233
2 31	4.91	248
2 5	4.88	243
2 17	4.87	247
2 47	4.84	239
2 11	4.84	247
2 23	4.83	253
2 43	4.82	254
0 9	4.81	231
2 21	4.80	249
0 13	4.78	233
0 19	4.69	232
0 21	4.68	230
0 17	4.68	232
0 33	4.66	233
0 23	4.56	237
0 27	4.53	230
0 37	4.52	222
0 25	4.52	225
0 29	4.49	226
0 43	4.49	228
0 57	4.48	228
0 53	4.47	235
0 41	4.46	225
0 63	4.46	235
0 31	4.43	237
0 59	4.42	218
0 55	4.39	220
0 39	4.37	226
0 45	4.36	230
0 47	4.36	222
0 35	4.35	233
0 49	4.33	223
0 51	4.26	230
0 61	4.22	229
3 15	4.18	243
3 55	4.16	225
0 15	4.15	234
3 57	4.12	236
3 63	4.12	240
3 43	4.10	234
3 5	4.07	238
3 47	4.06	231
3 41	4.06	247
3 59	4.03	240
1 57	4.03	235
3 45	4.03	241
3 39	4.02	233
3 51	4.00	233
3 53	3.99	230
3 11	3.99	229
3 61	3.98	231
3 27	3.98	229
1 45	3.98	243
1 51	3.97	237
3 29	3.95	230
1 29	3.95	249
1 55	3.95	231
3 33	3.95	240
3 3	3.95	239
1 59	3.95	246
3 9	3.93	232
3 31	3.92	232
3 17	3.92	230
1 61	3.92	238
3 37	3.91	240
1 49	3.90	242
3 23	3.90	235
1 43	3.90	240
1 41	3.89	234
3 35	3.88	236
1 39	3.87	230
3 13	3.87	226
3 19	3.87	227
3 7	3.86	241
3 21	3.86	232
1 53	3.84	240
1 25	3.84	244
3 49	3.84	241
1 23	3.84	241
1 37	3.82	242
1 35	3.81	232
1 9	3.80	245
1 31	3.80	239
1 63	3.80	230
1 19	3.79	237
3 1	3.79	230
1 33	3.79	240
1 47	3.77	241
3 25	3.77	237
1 3	3.77	241
1 11	3.76	236
1 15	3.76	240
1 17	3.75	241
1 27	3.75	232
1 7	3.75	232
1 5	3.68	238
1 21	3.67	234
1 1	3.58	232
1 13	3.56	242
