hg
Chip Chan	RMS
0 0	778.18	683
1 0	508.10	454
2 2	332.75	330
0 28	288.33	287
3 60	237.14	267
2 0	199.13	258
2 4	176.44	255
0 4	143.00	223
0 2	141.83	236
0 16	135.25	235
0 6	135.20	232
2 18	133.54	252
0 14	133.23	232
0 24	133.15	241
0 22	132.44	233
2 20	132.33	260
0 18	132.29	225
0 8	132.05	235
2 28	132.02	248
0 52	131.92	240
2 40	131.91	253
2 50	131.82	248
0 56	131.61	226
0 26	131.51	240
0 40	131.49	227
2 48	131.41	261
2 42	131.13	242
2 58	131.11	248
2 52	130.96	243
2 10	130.95	263
2 62	130.74	251
2 44	130.59	254
2 36	130.55	248
2 46	130.50	255
2 56	130.30	247
0 46	130.26	233
0 44	130.14	237
2 54	130.13	246
2 8	130.12	248
2 6	129.94	245
0 30	129.89	230
2 38	129.88	249
0 42	129.86	237
0 36	129.58	233
0 54	129.56	228
0 62	129.50	228
2 12	129.47	260
0 32	129.33	240
2 30	129.29	248
2 24	129.15	238
0 38	129.07	224
0 50	128.88	232
2 14	128.65	246
2 32	128.64	256
0 58	128.62	236
0 34	128.54	223
3 62	127.91	239
3 58	127.78	234
3 52	126.96	239
3 44	126.87	238
3 42	126.52	232
3 48	126.25	236
3 38	125.89	238
3 54	125.66	242
3 32	125.52	235
3 2	124.93	231
3 22	124.76	240
3 36	124.73	236
3 28	124.65	244
3 40	124.62	240
3 6	124.49	242
3 16	124.49	238
3 4	124.49	238
3 12	124.30	238
3 30	124.21	237
3 18	124.10	248
3 14	123.84	229
3 8	123.68	233
3 34	123.67	237
3 24	123.52	237
3 0	123.20	237
3 20	122.82	245
1 58	120.26	244
1 40	119.91	237
1 14	119.85	242
1 48	119.54	250
1 4	119.52	250
1 36	119.46	249
1 2	119.38	239
1 56	119.11	243
1 60	118.98	243
1 10	118.84	244
1 50	118.84	237
1 30	118.49	242
1 24	118.47	237
1 8	118.26	231
1 52	118.13	239
1 6	118.13	244
1 26	118.06	248
1 46	118.04	247
1 22	118.01	238
1 20	117.68	239
1 38	117.50	231
1 18	117.30	239
1 34	117.30	229
1 28	117.25	239
1 32	116.98	244
3 26	111.37	227
1 44	102.15	235
0 10	77.99	220
0 12	74.28	235
0 48	73.39	224
2 60	69.27	242
2 22	68.78	247
2 26	67.75	241
3 50	66.51	235
3 10	66.19	236
3 56	65.88	228
1 54	60.39	226
1 62	60.29	238
1 16	59.25	248
0 60	55.49	225
0 20	54.54	228
2 16	49.55	249
3 46	48.31	236
2 34	48.20	241
1 12	41.98	241
1 42	20.99	236
0 1	5.26	235
0 3	5.13	241
0 5	5.12	237
0 11	4.99	229
0 9	4.97	231
0 7	4.96	221
2 15	4.92	244
2 59	4.91	251
2 3	4.87	256
2 63	4.85	243
2 35	4.82	248
0 13	4.81	233
2 45	4.78	266
2 61	4.77	247
2 7	4.77	253
2 1	4.76	248
2 31	4.75	248
2 25	4.75	254
2 37	4.74	252
2 47	4.74	239
0 17	4.74	231
0 21	4.73	229
2 55	4.72	245
2 17	4.72	247
2 13	4.71	254
0 19	4.70	233
2 11	4.69	247
2 39	4.69	243
2 57	4.69	246
2 53	4.68	238
2 23	4.68	254
2 41	4.67	255
2 19	4.67	246
2 21	4.65	249
2 29	4.64	251
2 51	4.64	247
2 9	4.63	233
0 63	4.63	234
2 43	4.62	254
0 55	4.62	219
2 27	4.61	245
0 45	4.59	230
0 51	4.59	230
2 49	4.59	245
0 23	4.58	237
0 31	4.58	237
0 27	4.57	230
0 53	4.57	235
0 43	4.57	228
0 37	4.55	221
0 29	4.54	226
0 57	4.54	228
2 5	4.52	243
0 33	4.52	233
0 47	4.50	222
0 25	4.49	225
0 39	4.48	226
0 41	4.47	225
2 33	4.47	238
0 49	4.45	223
0 61	4.42	229
0 35	4.39	233
0 59	4.35	218
0 15	4.10	234
3 59	4.07	240
3 63	4.05	240
3 41	4.03	247
3 49	4.02	241
1 57	3.98	235
3 57	3.97	236
3 7	3.96	241
1 41	3.96	234
3 43	3.96	234
3 61	3.96	231
1 59	3.95	247
1 53	3.93	240
3 45	3.91	241
3 37	3.90	240
3 9	3.90	232
3 47	3.90	231
1 61	3.90	238
3 53	3.89	229
3 55	3.89	225
3 35	3.88	236
3 23	3.88	235
1 21	3.88	235
3 5	3.88	238
1 47	3.86	242
3 27	3.86	229
3 33	3.85	240
3 39	3.85	233
1 49	3.85	243
1 43	3.84	241
3 3	3.84	239
3 17	3.83	230
1 55	3.83	232
3 11	3.83	229
3 15	3.83	243
1 33	3.83	240
3 51	3.82	233
1 51	3.81	237
1 37	3.80	243
3 21	3.80	232
3 1	3.80	230
1 35	3.79	232
1 25	3.78	245
1 27	3.78	233
3 31	3.77	232
3 13	3.77	226
3 19	3.77	227
1 29	3.76	249
1 31	3.75	239
1 17	3.73	242
3 25	3.73	237
1 63	3.73	230
3 29	3.72	230
1 5	3.69	238
1 11	3.68	236
1 45	3.67	243
1 15	3.66	240
1 39	3.66	230
1 9	3.66	245
1 19	3.62	238
1 23	3.61	241
1 3	3.60	242
1 13	3.58	242
1 1	3.57	233
1 7	3.50	232
