hg
Chip Chan	RMS
0 0	777.89	648
1 0	508.72	439
2 2	329.33	314
0 28	275.62	263
3 60	229.13	247
2 0	187.25	236
2 4	145.57	239
0 4	81.78	213
0 2	75.95	228
0 6	65.66	226
0 16	62.69	229
0 8	60.72	229
0 14	60.27	226
0 18	59.38	219
0 22	56.58	228
0 40	56.14	222
0 46	55.18	228
0 52	54.57	234
0 62	54.53	223
0 56	54.38	220
0 24	53.66	235
0 34	52.98	218
0 42	52.70	233
0 54	52.13	222
0 50	51.96	227
0 30	51.60	225
0 36	51.27	227
0 26	50.84	234
0 32	50.49	235
0 44	50.13	232
0 38	48.52	219
0 58	47.60	231
0 10	47.39	217
0 12	40.32	233
0 48	39.35	222
3 32	38.83	231
3 62	38.06	236
3 58	37.65	230
2 56	36.27	243
2 20	35.55	257
2 58	35.20	245
3 54	34.60	240
2 62	34.41	249
3 0	34.16	234
2 46	33.78	252
0 60	33.76	222
2 6	33.71	242
2 42	33.70	239
3 52	33.35	236
3 42	33.28	228
3 44	33.13	235
3 2	33.11	229
2 52	32.81	240
3 48	31.97	233
3 40	31.90	237
0 20	31.84	226
3 12	31.79	235
2 48	31.75	258
3 6	31.66	239
3 30	31.64	233
2 18	31.64	249
2 40	31.61	250
3 34	31.47	234
2 50	31.44	245
3 38	31.41	234
3 4	31.32	234
3 36	31.09	233
3 16	30.91	235
3 8	30.54	230
3 22	30.37	237
2 10	30.29	260
2 8	30.24	245
2 54	30.08	243
2 38	29.87	246
3 14	29.78	226
3 18	29.77	245
3 28	29.76	240
2 28	29.76	245
2 14	29.64	243
2 30	29.37	245
2 24	29.32	235
3 20	29.22	242
2 12	29.19	257
3 24	29.07	234
2 32	28.55	253
2 36	28.34	246
2 44	27.49	252
3 26	26.66	225
2 60	25.25	240
3 56	23.21	226
2 22	22.22	246
3 10	22.12	235
3 50	22.03	234
1 2	21.43	236
1 58	21.21	242
1 30	20.90	240
1 56	20.89	241
2 26	20.79	240
1 4	19.74	247
1 24	19.64	234
2 16	19.24	248
3 46	18.87	235
1 48	18.83	248
1 60	18.70	239
1 46	18.64	244
1 52	18.39	236
1 50	18.27	234
1 40	18.05	234
1 36	18.03	245
1 34	17.83	227
1 32	17.79	242
1 44	17.73	233
1 38	17.62	228
2 34	17.38	240
1 26	16.77	246
1 28	16.54	236
1 22	16.44	235
1 20	16.27	236
1 10	16.22	242
1 6	16.16	241
1 14	16.10	239
1 8	15.99	228
1 18	15.90	236
1 42	12.78	235
1 54	12.06	224
1 62	11.79	237
1 16	10.21	246
1 12	8.61	240
0 1	5.24	236
0 5	5.20	237
0 3	5.03	241
2 15	5.01	244
0 7	5.00	221
0 11	4.90	229
0 9	4.88	231
2 59	4.82	251
0 13	4.78	233
2 55	4.77	245
0 17	4.77	231
2 43	4.73	254
2 3	4.73	256
0 21	4.71	229
2 1	4.71	249
2 23	4.69	254
0 19	4.67	233
2 47	4.66	239
0 63	4.65	235
2 11	4.64	247
2 13	4.64	254
2 21	4.64	249
2 39	4.63	243
2 7	4.62	253
0 31	4.62	237
2 53	4.62	238
2 35	4.62	248
2 5	4.62	243
2 27	4.62	245
2 63	4.61	243
2 37	4.61	252
0 23	4.60	238
2 19	4.59	246
2 9	4.59	233
0 45	4.57	230
2 57	4.57	246
2 41	4.57	255
2 61	4.56	247
2 51	4.56	247
2 49	4.55	245
2 17	4.54	247
2 25	4.53	254
0 35	4.53	233
0 25	4.52	225
0 53	4.52	235
2 31	4.51	249
0 33	4.51	233
0 27	4.51	230
0 39	4.48	226
2 29	4.48	251
2 45	4.47	266
0 43	4.46	228
0 49	4.46	224
2 33	4.46	238
0 29	4.46	227
0 55	4.45	220
0 37	4.44	222
0 47	4.43	222
0 57	4.42	228
0 61	4.42	230
0 59	4.41	218
0 41	4.41	225
0 51	4.39	230
1 57	4.11	235
0 15	4.10	234
1 55	4.07	232
1 61	4.06	238
1 53	4.04	240
1 59	4.01	247
1 49	3.98	243
1 37	3.96	242
1 41	3.94	234
1 21	3.92	235
1 47	3.92	241
1 33	3.90	240
1 43	3.90	240
1 63	3.89	230
1 13	3.88	241
1 25	3.87	244
1 51	3.87	237
1 45	3.84	243
3 59	3.83	240
1 9	3.83	245
1 19	3.81	237
1 3	3.81	241
1 23	3.80	241
3 57	3.80	237
1 29	3.79	249
1 39	3.79	230
1 27	3.78	232
1 11	3.78	236
1 17	3.77	241
3 61	3.77	232
1 15	3.76	240
3 1	3.76	230
3 5	3.76	238
3 63	3.75	240
1 1	3.74	232
3 43	3.74	234
1 5	3.74	238
1 31	3.72	239
3 23	3.70	235
3 49	3.70	241
3 55	3.69	226
3 53	3.68	230
1 7	3.68	232
3 47	3.67	231
3 45	3.67	241
3 3	3.66	240
3 51	3.65	234
3 39	3.65	234
3 29	3.64	230
3 41	3.64	247
3 33	3.64	240
3 15	3.64	243
1 35	3.63	232
3 35	3.63	236
3 25	3.63	238
3 19	3.62	228
3 7	3.59	241
3 13	3.57	226
3 31	3.57	232
3 17	3.56	230
3 37	3.54	240
3 11	3.54	229
3 27	3.52	229
3 9	3.50	232
3 21	3.46	232
