hg
Chip Chan	RMS
0 0	778.38	674
1 0	509.75	444
2 2	328.45	320
0 28	281.71	275
3 60	230.42	255
2 0	182.27	245
2 4	142.88	246
0 4	96.49	215
0 2	91.72	228
0 6	79.38	226
0 16	76.49	230
0 14	73.56	226
0 8	72.86	229
0 18	72.04	219
0 22	69.78	227
0 56	68.76	220
0 40	68.12	221
0 52	67.97	235
0 24	67.89	236
0 46	67.87	228
0 62	67.07	223
0 34	66.37	217
0 42	65.77	233
0 54	65.61	223
0 26	65.47	235
0 30	65.26	225
0 50	64.92	227
0 36	64.61	227
0 32	64.20	235
0 44	63.89	232
0 58	62.97	232
0 38	62.06	219
3 62	57.03	238
3 32	56.27	233
3 58	55.83	232
2 56	54.31	244
3 54	54.16	241
3 42	53.79	230
0 10	53.54	217
3 0	53.25	235
3 2	53.11	230
3 52	52.95	238
2 58	52.78	247
2 42	52.70	240
2 62	52.61	250
3 40	52.39	239
3 44	52.30	237
3 12	51.99	237
2 20	51.88	258
3 6	51.85	240
2 6	51.80	243
3 34	51.76	236
3 38	51.76	236
3 48	51.73	234
3 30	51.68	235
3 4	51.44	236
3 36	51.44	234
2 52	51.39	241
2 46	51.37	253
3 22	51.23	238
3 16	51.16	236
2 40	50.87	251
3 8	50.86	232
3 20	50.57	243
3 14	50.48	228
2 18	50.41	250
3 18	50.28	247
2 48	50.28	258
3 28	50.24	242
2 50	49.83	246
2 10	49.66	260
3 24	49.50	236
2 38	49.16	247
2 30	49.09	246
2 54	49.04	244
2 8	48.92	246
2 28	48.66	246
2 12	48.16	258
2 32	47.97	254
2 24	47.95	236
2 14	47.72	245
2 44	47.53	252
2 36	47.50	246
0 12	46.85	234
0 48	45.07	222
3 26	44.87	226
1 30	43.04	240
1 2	42.22	236
1 48	41.80	247
1 58	41.79	242
1 24	41.59	234
1 56	41.51	240
1 40	41.41	234
1 32	41.34	241
1 4	41.26	247
1 46	41.25	244
1 36	41.07	246
1 38	40.91	228
1 50	40.61	234
1 52	40.54	237
1 60	40.33	240
1 26	40.27	246
1 34	40.16	226
1 22	39.80	234
1 28	39.46	236
1 20	39.45	237
1 18	39.12	236
1 8	38.64	228
1 6	38.36	241
1 10	38.31	242
1 14	38.27	239
0 60	37.86	223
1 44	36.90	233
0 20	36.42	227
2 60	34.49	241
3 56	33.36	228
3 10	32.13	236
2 22	31.86	247
3 50	31.75	235
2 26	30.85	241
3 46	25.82	236
2 16	25.67	248
2 34	23.92	240
1 54	22.83	224
1 62	22.50	237
1 16	21.35	246
1 12	15.58	240
1 42	14.06	236
2 15	5.43	244
0 1	5.22	236
0 5	5.16	237
2 1	5.13	249
2 47	5.10	240
0 3	5.10	241
0 7	5.06	221
2 63	5.02	243
2 5	5.01	243
2 9	5.00	233
2 13	5.00	254
2 55	4.98	245
2 7	4.98	253
2 11	4.97	248
2 61	4.97	247
2 27	4.96	245
0 9	4.96	231
2 3	4.95	256
2 37	4.94	252
2 43	4.94	254
2 29	4.93	251
2 57	4.92	246
2 39	4.92	243
2 31	4.90	249
2 45	4.89	266
2 19	4.89	247
2 59	4.89	251
0 11	4.89	229
2 21	4.89	249
2 25	4.88	255
2 41	4.87	255
2 53	4.87	238
2 33	4.85	238
0 17	4.83	232
2 23	4.83	254
2 35	4.83	248
2 51	4.82	247
0 13	4.76	233
2 49	4.76	245
0 19	4.74	233
0 25	4.73	225
2 17	4.73	247
0 63	4.72	235
0 31	4.70	237
0 57	4.70	228
0 23	4.68	237
0 21	4.65	230
0 27	4.64	230
0 33	4.64	233
0 49	4.63	224
0 41	4.61	225
0 39	4.60	227
0 59	4.58	218
0 61	4.55	230
0 53	4.55	235
0 51	4.50	230
0 45	4.47	230
0 37	4.45	222
0 43	4.44	228
0 47	4.43	222
0 35	4.42	233
0 29	4.42	227
0 55	4.40	220
3 15	4.31	243
3 59	4.29	240
0 15	4.28	235
3 57	4.26	237
3 5	4.22	238
3 63	4.22	240
3 21	4.20	232
3 61	4.18	232
3 43	4.16	234
3 7	4.15	241
3 47	4.15	231
3 33	4.13	240
3 53	4.13	230
3 3	4.13	240
3 39	4.13	234
3 41	4.12	248
3 51	4.11	234
3 55	4.10	226
3 9	4.10	232
3 49	4.09	241
1 55	4.09	232
3 11	4.08	229
1 57	4.08	235
3 19	4.07	228
1 59	4.07	247
3 31	4.06	232
3 37	4.05	240
3 23	4.04	235
3 17	4.03	231
3 45	4.03	242
3 35	4.03	236
1 51	4.03	237
3 13	4.02	226
1 9	4.01	245
1 53	4.01	240
1 29	4.00	250
1 63	4.00	230
1 23	3.99	241
3 25	3.99	238
3 1	3.98	230
3 29	3.97	230
3 27	3.96	229
1 25	3.96	245
1 61	3.94	238
1 33	3.93	240
1 15	3.92	240
1 39	3.92	230
1 37	3.90	243
1 13	3.88	242
1 41	3.88	234
1 45	3.88	243
1 49	3.88	243
1 47	3.87	241
1 19	3.86	238
1 11	3.84	236
1 17	3.81	241
1 27	3.80	233
1 35	3.79	232
1 3	3.78	241
1 43	3.78	241
1 21	3.76	235
1 5	3.76	238
1 31	3.75	239
1 7	3.75	232
1 1	3.69	232
