hg
Chip Chan	RMS
0 0	787.69	677
1 0	510.78	456
2 2	329.25	325
0 28	287.74	280
3 60	230.29	259
2 0	184.61	248
2 4	150.75	249
0 4	112.72	216
0 2	107.69	230
0 6	95.12	227
0 16	93.69	231
0 14	89.67	227
0 8	88.52	230
0 18	88.03	220
0 22	87.04	228
0 56	86.88	221
0 40	86.01	222
0 46	85.41	228
0 52	85.36	236
0 24	85.32	237
0 62	84.02	224
0 26	83.64	235
0 42	83.56	233
0 34	83.18	218
0 30	83.10	226
0 54	82.94	223
0 36	82.37	228
0 50	82.20	227
0 44	82.13	233
0 32	82.11	235
0 58	81.11	232
0 38	80.80	220
3 62	75.73	239
3 58	75.23	233
2 58	74.45	248
2 20	74.41	259
2 18	74.32	251
3 32	74.30	235
2 56	74.16	246
2 62	73.99	251
2 42	73.93	242
2 48	73.58	259
2 46	73.34	254
2 52	73.28	242
2 50	73.09	247
3 54	73.09	242
3 44	72.97	238
3 52	72.95	239
2 40	72.86	252
3 42	72.84	231
2 6	72.82	244
2 28	72.78	247
3 48	72.69	235
3 2	72.19	231
2 8	72.17	247
3 38	72.09	237
2 54	72.02	245
2 10	71.94	262
3 0	71.79	237
3 12	71.74	238
3 30	71.56	236
2 38	71.56	248
3 40	71.51	239
2 30	71.50	247
2 36	71.47	247
2 24	71.41	237
3 36	71.41	235
3 4	71.27	238
3 28	71.22	243
3 34	71.22	237
3 6	71.21	242
3 16	71.18	238
3 14	71.12	229
2 44	71.11	253
2 14	71.10	245
3 22	71.06	239
3 8	70.91	232
2 12	70.87	259
2 32	70.77	255
3 18	70.30	248
3 24	70.14	236
3 20	69.83	245
1 58	65.26	244
1 4	64.93	249
1 2	64.79	238
1 36	64.37	247
1 40	64.32	235
1 48	64.28	249
1 24	64.23	236
1 30	64.19	242
1 14	64.18	240
1 60	64.13	241
1 50	64.13	235
1 56	64.12	242
3 26	63.66	227
1 46	63.39	246
1 26	63.36	247
1 20	63.32	237
1 8	63.31	229
1 32	63.25	243
1 10	63.24	243
1 38	63.16	229
1 52	63.16	238
1 6	63.01	242
1 22	63.00	236
1 28	62.77	237
1 34	62.76	228
1 18	62.64	237
0 10	59.66	218
1 44	55.65	234
0 12	53.37	234
0 48	52.42	222
2 60	42.85	242
0 60	42.48	223
2 22	41.00	248
3 56	40.88	229
0 20	40.83	227
3 10	40.30	237
3 50	40.02	235
2 26	40.00	241
1 54	32.86	225
1 62	32.83	238
1 16	32.06	247
2 16	31.53	249
3 46	31.16	237
2 34	29.90	241
1 12	23.21	240
1 42	15.84	236
0 1	5.26	236
2 15	5.20	244
2 1	5.16	248
2 7	5.13	253
0 5	5.06	237
2 3	5.01	255
0 3	5.01	241
2 45	4.99	266
2 59	4.96	251
2 51	4.95	246
2 55	4.94	245
2 13	4.93	253
2 53	4.93	238
2 63	4.92	242
0 7	4.91	221
2 17	4.90	247
2 57	4.90	246
2 61	4.90	246
2 43	4.90	254
2 37	4.89	252
2 23	4.89	254
2 11	4.89	247
2 49	4.88	245
2 41	4.88	255
2 35	4.87	248
2 19	4.87	246
0 9	4.86	231
2 21	4.85	249
2 39	4.85	243
2 5	4.82	243
2 9	4.81	233
2 47	4.81	239
0 13	4.80	233
2 25	4.79	254
2 29	4.78	251
0 11	4.77	229
2 33	4.76	238
2 27	4.74	245
2 31	4.68	248
0 17	4.65	231
0 21	4.59	230
0 63	4.52	235
0 25	4.52	225
0 27	4.49	230
0 19	4.49	233
0 31	4.45	237
0 49	4.45	223
0 57	4.44	228
0 23	4.42	237
0 51	4.41	230
0 53	4.40	235
0 35	4.38	233
0 29	4.37	226
0 59	4.37	218
0 45	4.37	230
3 57	4.36	236
0 47	4.36	222
0 37	4.34	222
0 61	4.33	229
0 55	4.31	220
0 33	4.29	233
0 39	4.27	226
3 63	4.27	240
3 59	4.27	240
0 43	4.27	228
0 41	4.24	225
3 53	4.23	230
0 15	4.22	234
3 55	4.18	225
3 51	4.16	233
3 39	4.16	234
3 49	4.15	241
3 1	4.13	230
3 5	4.13	238
3 19	4.12	227
3 27	4.12	229
3 61	4.12	231
3 35	4.12	236
3 25	4.12	238
3 21	4.11	232
3 23	4.10	235
3 13	4.10	226
3 15	4.10	243
3 41	4.09	248
3 11	4.07	229
3 37	4.07	240
3 7	4.06	241
3 17	4.05	230
3 9	4.04	232
3 3	4.04	239
3 43	4.03	234
3 33	4.03	240
3 45	4.01	241
3 29	4.01	230
3 47	4.00	231
1 59	3.99	246
3 31	3.98	232
1 55	3.93	232
1 63	3.92	230
1 49	3.91	243
1 17	3.86	241
1 19	3.86	238
1 53	3.84	240
1 43	3.83	240
1 61	3.82	238
1 51	3.82	237
1 57	3.82	235
1 9	3.79	245
1 3	3.79	241
1 35	3.77	232
1 41	3.77	234
1 33	3.77	240
1 39	3.76	230
1 25	3.75	244
1 7	3.75	232
1 31	3.75	239
1 45	3.74	243
1 11	3.72	236
1 47	3.71	241
1 29	3.70	249
1 37	3.70	243
1 15	3.68	240
1 21	3.68	235
1 27	3.67	232
1 23	3.64	241
1 13	3.62	241
1 5	3.61	238
1 1	3.56	232
