hg
Chip Chan	RMS
0 0	777.18	664
1 0	512.23	445
2 2	330.17	319
0 28	265.75	262
3 60	225.89	249
2 0	187.24	241
2 4	145.23	243
0 4	67.10	217
0 2	62.10	231
0 6	56.60	228
0 8	54.71	232
0 14	53.73	228
0 18	53.15	221
0 16	53.02	232
0 22	50.37	229
0 40	49.88	224
0 46	49.79	230
0 52	49.60	237
0 62	48.61	225
0 34	47.89	219
0 42	47.40	235
0 24	47.17	238
0 50	47.12	230
0 54	46.94	225
0 56	46.51	222
0 30	46.33	227
0 36	45.97	230
0 32	45.58	237
0 44	45.58	234
0 26	44.36	236
0 38	43.67	221
0 10	42.77	219
0 58	40.78	233
0 12	36.70	235
0 48	35.80	223
3 32	31.43	233
2 20	31.02	258
2 56	30.93	244
0 60	30.92	224
2 6	29.65	243
2 58	29.32	247
0 20	29.14	227
3 62	28.94	238
2 42	28.89	240
3 58	28.65	232
2 46	28.05	253
2 62	27.86	250
2 52	27.61	241
2 18	26.82	251
3 54	26.81	241
3 0	26.59	236
2 50	26.41	246
3 44	26.27	236
2 40	26.00	251
3 2	25.90	230
2 48	25.86	259
2 8	25.78	247
3 42	25.57	230
2 10	25.40	261
3 52	25.39	238
2 14	25.16	245
2 54	25.07	244
3 48	25.03	234
2 28	24.75	246
3 12	24.74	237
2 24	24.59	236
3 30	24.57	235
2 12	24.55	259
3 4	24.37	236
3 34	24.35	236
2 38	24.27	248
3 36	24.21	234
2 30	24.06	246
3 16	24.04	236
3 6	23.96	240
2 32	23.94	254
3 38	23.86	236
3 40	23.81	239
3 8	23.35	231
2 36	23.12	247
3 14	23.10	228
2 44	23.03	253
3 22	23.00	239
3 18	23.00	247
3 20	22.87	244
3 24	22.53	236
3 28	22.52	242
2 60	21.22	241
1 2	21.17	237
1 58	20.39	243
3 26	20.35	226
1 56	20.22	242
1 30	19.47	241
1 4	18.97	249
1 24	18.91	236
2 22	18.74	247
1 48	17.69	249
1 60	17.67	241
1 46	17.61	246
2 26	17.49	241
3 56	17.39	227
1 50	17.04	236
1 52	17.03	238
3 10	16.87	236
1 34	16.86	228
1 40	16.76	236
3 50	16.68	235
1 38	16.59	230
1 32	16.47	243
1 36	16.45	247
1 44	16.38	234
1 26	16.21	248
1 22	16.03	236
2 16	15.97	248
1 6	15.69	243
1 10	15.54	244
1 20	15.26	238
1 18	15.14	237
1 28	15.08	237
1 8	14.57	230
2 34	14.56	240
1 14	14.49	241
3 46	14.30	236
1 42	12.39	235
1 62	11.91	238
1 54	11.84	225
1 16	10.64	248
1 12	9.25	240
0 7	5.52	221
0 3	5.45	241
0 13	5.37	233
0 11	5.37	229
0 5	5.36	237
0 1	5.36	236
0 63	5.25	235
0 17	5.25	232
0 9	5.20	231
0 23	5.20	238
0 33	5.12	233
0 55	5.09	220
0 61	5.08	230
0 53	5.06	235
0 19	5.04	233
0 21	5.01	230
0 35	5.01	233
0 45	4.99	230
0 51	4.97	230
0 37	4.97	222
0 57	4.97	228
0 25	4.96	225
0 39	4.96	227
0 41	4.95	225
0 31	4.95	237
0 27	4.94	230
0 29	4.91	227
0 49	4.91	224
0 47	4.90	222
0 43	4.81	228
0 59	4.73	218
0 15	4.57	235
2 3	4.48	256
2 1	4.46	249
2 7	4.42	254
2 15	4.41	244
2 55	4.35	246
2 59	4.31	251
2 25	4.31	254
2 31	4.30	249
2 11	4.29	248
2 45	4.27	266
2 21	4.26	249
2 5	4.26	243
2 19	4.26	247
2 9	4.25	233
2 61	4.24	247
2 27	4.24	245
2 33	4.23	238
2 13	4.22	254
2 51	4.22	247
2 17	4.22	247
2 37	4.21	252
2 57	4.20	247
2 49	4.20	245
2 53	4.18	238
2 43	4.18	254
2 63	4.15	243
2 41	4.14	255
2 39	4.13	243
2 23	4.12	254
2 29	4.10	251
2 35	4.10	248
2 47	4.07	240
1 59	4.01	247
1 57	4.00	235
1 61	3.99	238
1 37	3.96	243
1 47	3.96	242
1 63	3.94	230
1 51	3.93	237
1 55	3.89	232
1 49	3.88	243
1 45	3.88	243
1 21	3.88	235
1 53	3.87	240
1 17	3.85	242
1 9	3.85	245
1 33	3.85	240
1 13	3.81	242
1 29	3.81	250
1 23	3.81	241
1 39	3.80	230
1 43	3.80	241
1 41	3.79	234
1 3	3.79	242
1 5	3.77	238
1 35	3.76	232
1 25	3.76	245
1 7	3.73	232
1 27	3.72	233
1 31	3.70	240
1 19	3.68	238
1 11	3.62	236
1 15	3.58	240
1 1	3.56	233
3 7	3.42	242
3 3	3.30	240
3 61	3.30	232
3 41	3.30	248
3 51	3.28	234
3 33	3.27	240
3 59	3.27	241
3 57	3.27	237
3 35	3.25	236
3 39	3.25	234
3 63	3.25	240
3 19	3.24	228
3 5	3.24	238
3 11	3.23	229
3 1	3.23	230
3 27	3.23	229
3 55	3.21	226
3 23	3.21	235
3 43	3.20	235
3 17	3.19	231
3 47	3.19	231
3 45	3.19	242
3 31	3.18	233
3 21	3.17	233
3 37	3.17	240
3 53	3.16	230
3 49	3.13	242
3 29	3.12	230
3 25	3.10	238
3 15	3.07	243
3 9	2.99	232
3 13	2.95	226
