hg
Chip Chan	RMS
0 0	797.64	721
1 0	525.34	480
2 2	336.52	343
0 28	273.89	283
3 60	231.96	267
2 0	191.62	256
2 4	152.72	254
0 4	90.31	219
0 2	86.29	232
0 6	81.43	229
0 8	80.07	231
0 14	79.63	229
0 16	79.37	232
0 18	78.62	222
0 22	77.56	229
0 40	76.89	224
0 46	76.58	230
0 52	76.51	237
0 62	75.87	225
0 24	75.64	238
0 54	75.02	225
0 34	74.91	219
0 56	74.91	222
0 30	74.77	227
0 42	74.70	235
0 50	74.55	229
0 32	74.20	237
0 36	73.96	229
0 44	73.77	234
0 26	73.61	236
0 38	72.74	221
0 58	70.05	234
2 20	64.32	259
2 42	63.89	241
2 56	63.85	246
2 18	63.45	250
2 58	63.32	247
2 6	63.20	244
2 52	63.15	242
3 32	63.11	234
2 46	63.01	254
3 62	62.82	239
2 62	62.81	250
2 40	62.61	252
3 58	62.56	233
2 50	62.50	247
2 8	62.47	247
2 28	62.45	246
2 48	62.41	259
2 10	62.26	262
2 54	61.61	245
2 38	61.60	248
2 12	61.49	258
3 44	61.46	237
2 36	61.26	247
2 30	61.25	246
2 24	61.18	237
2 44	61.14	252
3 52	61.14	238
3 48	61.14	234
3 54	60.94	242
2 32	60.92	255
3 2	60.92	231
2 14	60.90	245
3 38	60.80	237
3 42	60.77	230
3 4	60.57	237
3 6	60.51	241
3 30	60.49	235
3 16	60.42	237
3 22	60.34	239
3 0	60.23	236
3 12	60.20	238
3 36	60.18	235
3 8	60.05	232
3 14	60.05	228
3 28	60.00	242
3 40	59.89	239
3 34	59.81	236
3 24	59.75	236
3 18	59.64	247
3 20	59.55	244
1 2	58.66	237
1 58	58.60	243
1 40	58.23	235
1 60	58.15	241
1 56	58.14	242
1 4	57.89	248
1 30	57.81	241
1 48	57.74	249
1 50	57.72	235
1 36	57.70	247
1 46	57.64	246
1 22	57.48	236
1 24	57.33	236
1 14	57.16	240
1 34	57.10	227
1 10	57.10	243
1 32	57.09	243
1 26	57.05	247
1 6	56.98	242
1 52	56.95	238
1 20	56.93	237
1 38	56.84	229
1 28	56.77	237
1 8	56.53	229
1 18	56.40	237
3 26	54.21	227
0 10	53.32	220
1 44	50.17	234
0 12	47.90	236
0 48	47.15	224
0 60	38.24	225
0 20	36.61	228
2 60	35.72	242
2 22	34.41	248
2 26	33.91	241
3 50	32.58	235
3 10	32.57	236
3 56	32.35	228
1 62	30.55	238
1 54	30.42	225
1 16	29.76	247
2 16	26.10	249
2 34	24.88	241
3 46	24.23	237
1 12	21.74	240
1 42	14.33	237
0 3	5.82	241
0 5	5.70	237
0 11	5.49	229
0 7	5.48	221
0 1	5.46	236
0 13	5.41	233
0 9	5.39	231
0 17	5.37	232
0 53	5.28	235
0 63	5.28	235
0 21	5.27	230
0 19	5.26	233
0 45	5.25	230
0 27	5.21	230
0 33	5.17	233
0 23	5.16	238
0 59	5.15	218
0 29	5.15	227
0 43	5.11	228
0 37	5.06	222
0 31	5.05	237
0 57	5.04	228
0 41	5.04	225
0 25	5.01	225
0 55	5.00	220
0 47	4.99	222
0 35	4.98	233
0 61	4.95	230
0 39	4.95	227
0 51	4.93	230
0 49	4.90	224
2 15	4.76	244
2 1	4.51	248
2 11	4.50	247
2 17	4.50	247
0 15	4.48	234
2 35	4.47	248
2 37	4.47	252
2 29	4.44	251
2 5	4.44	243
2 3	4.44	255
2 45	4.42	266
2 13	4.41	254
2 21	4.41	249
2 63	4.39	242
2 31	4.38	248
2 43	4.38	254
2 27	4.36	245
2 39	4.36	243
2 25	4.36	254
2 59	4.35	251
2 19	4.34	246
2 49	4.34	245
2 23	4.33	253
2 61	4.32	246
2 7	4.30	253
2 53	4.29	237
2 57	4.28	246
2 41	4.28	255
2 9	4.25	233
2 51	4.25	246
2 55	4.23	245
1 59	4.21	247
2 47	4.19	239
1 61	4.19	238
2 33	4.17	238
1 63	4.15	230
1 53	4.13	240
1 47	4.11	242
1 49	4.10	243
1 43	4.10	240
1 23	4.08	241
1 5	4.08	238
1 11	4.08	236
1 3	4.07	241
1 57	4.06	235
1 51	4.05	237
1 25	4.05	245
1 45	4.03	243
1 55	4.02	232
1 9	4.02	245
1 29	4.02	249
1 17	4.01	241
1 19	4.01	238
1 37	4.00	243
1 7	4.00	232
1 15	3.99	240
1 27	3.99	233
1 39	3.99	230
1 31	3.95	239
1 41	3.94	234
1 33	3.93	240
1 13	3.92	242
1 35	3.89	232
1 21	3.83	235
1 1	3.66	233
3 53	3.66	230
3 61	3.65	231
3 59	3.63	240
3 15	3.62	243
3 57	3.58	237
3 49	3.56	241
3 21	3.52	232
3 9	3.51	232
3 45	3.50	241
3 63	3.50	240
3 33	3.49	240
3 23	3.49	235
3 25	3.49	237
3 51	3.48	233
3 29	3.48	230
3 17	3.47	230
3 13	3.47	226
3 3	3.46	240
3 37	3.46	240
3 35	3.45	236
3 55	3.42	226
3 7	3.41	241
3 5	3.41	238
3 19	3.40	227
3 43	3.40	234
3 1	3.38	230
3 47	3.37	231
3 39	3.34	234
3 31	3.34	232
3 11	3.34	229
3 41	3.30	247
3 27	3.30	229
