hg
Chip Chan	RMS
0 0	813.90	711
1 0	527.40	490
2 2	339.02	347
0 28	282.90	290
3 60	233.79	271
2 0	188.98	257
2 4	145.97	256
0 4	79.56	218
0 2	73.88	231
0 6	63.61	227
0 16	60.35	232
0 8	58.79	230
0 14	58.47	227
0 18	57.33	220
0 22	55.13	230
0 40	54.26	222
0 46	53.33	228
0 52	52.86	236
0 56	52.52	222
0 62	52.37	224
0 34	51.47	218
0 24	51.21	237
0 42	50.80	233
0 54	50.35	224
0 50	49.99	228
0 30	49.65	226
0 36	49.15	228
0 32	48.85	236
0 26	48.67	236
0 44	48.42	233
0 10	46.26	218
0 38	46.13	220
0 58	45.80	233
0 12	39.50	235
0 48	38.55	223
3 32	35.68	237
2 56	34.67	248
3 58	34.61	236
3 62	34.59	241
0 60	33.56	224
2 20	33.31	261
2 58	32.66	250
2 6	31.78	247
3 54	31.67	244
2 42	31.46	243
0 20	31.45	227
2 46	31.25	256
2 62	31.21	254
3 0	31.08	239
2 52	30.68	244
3 44	30.36	239
3 42	30.30	233
3 2	29.96	234
3 52	29.86	241
2 18	29.57	253
3 40	29.30	242
2 48	29.21	262
2 50	29.15	249
3 48	29.12	237
3 30	29.05	238
3 12	28.75	240
2 40	28.67	254
3 34	28.62	238
3 4	28.56	240
3 38	28.51	239
3 6	28.30	243
3 36	28.16	237
3 16	28.11	239
2 54	28.03	248
2 8	27.70	249
2 10	27.56	264
3 8	27.51	234
3 14	27.45	230
2 14	27.41	247
2 24	27.18	239
3 22	27.14	241
2 28	27.11	249
2 38	27.04	250
2 12	26.90	261
2 30	26.74	248
3 28	26.65	245
3 20	26.32	246
2 32	26.25	257
3 24	26.22	238
3 18	26.22	250
2 36	25.54	249
2 44	25.27	255
2 60	23.93	244
3 26	23.77	228
3 56	21.15	230
2 22	21.01	249
3 10	20.37	238
3 50	20.01	236
1 58	19.77	244
1 2	19.58	238
1 56	19.50	243
2 26	19.39	242
1 30	18.78	242
2 16	18.31	250
1 4	17.87	250
1 24	17.45	237
3 46	17.44	237
1 48	16.75	250
1 46	16.40	246
2 34	16.39	242
1 60	16.39	241
1 50	16.33	236
1 52	16.09	238
1 40	15.90	236
1 36	15.66	247
1 32	15.43	243
1 44	15.39	235
1 34	15.18	228
1 38	15.06	230
1 26	14.57	248
1 22	14.41	236
1 28	13.71	238
1 6	13.65	243
1 10	13.65	244
1 20	13.55	238
1 18	13.54	237
1 8	13.29	230
1 14	12.79	241
1 42	12.68	237
1 54	11.09	225
1 62	10.86	238
1 16	9.22	247
1 12	8.19	240
0 1	5.43	235
0 5	5.38	237
0 7	5.32	221
0 3	5.27	241
0 9	5.16	231
0 13	5.02	233
0 11	4.96	229
0 19	4.96	233
0 17	4.95	231
0 23	4.94	237
0 63	4.89	235
0 21	4.86	229
0 33	4.85	233
0 31	4.81	237
0 25	4.80	225
0 59	4.80	218
0 53	4.79	235
0 29	4.79	226
2 15	4.78	244
0 55	4.75	219
0 45	4.75	230
0 27	4.74	230
0 41	4.74	225
0 35	4.74	233
2 1	4.70	248
0 49	4.70	223
0 43	4.68	228
0 37	4.67	222
0 39	4.66	227
0 57	4.65	228
0 61	4.63	229
0 51	4.62	230
2 13	4.60	253
0 47	4.60	222
2 3	4.59	255
2 47	4.56	239
2 37	4.54	252
2 59	4.53	251
2 43	4.53	254
2 21	4.51	249
2 51	4.51	246
2 49	4.50	245
2 19	4.50	246
2 17	4.49	247
2 61	4.48	247
2 31	4.46	248
2 45	4.45	266
2 57	4.45	246
2 55	4.43	245
2 53	4.43	238
2 29	4.42	251
2 63	4.41	242
2 7	4.40	253
2 33	4.40	238
2 35	4.40	248
2 41	4.40	255
2 27	4.37	245
2 11	4.37	247
2 9	4.33	233
2 39	4.32	243
2 25	4.32	254
2 23	4.32	253
2 5	4.30	243
0 15	4.16	234
1 45	4.13	243
1 55	4.09	232
1 53	4.09	240
1 59	4.01	246
1 61	3.99	238
1 63	3.98	230
1 25	3.98	245
1 49	3.96	243
1 29	3.95	249
1 37	3.94	243
1 51	3.92	237
1 33	3.92	240
1 21	3.92	235
1 31	3.91	239
1 9	3.90	245
1 41	3.89	234
1 47	3.88	241
1 57	3.87	235
1 13	3.86	241
1 7	3.86	232
1 35	3.84	232
1 39	3.84	230
1 43	3.83	240
1 15	3.80	240
1 19	3.79	238
1 17	3.79	241
1 5	3.77	238
1 3	3.76	241
1 23	3.76	241
3 15	3.73	243
1 27	3.72	232
3 41	3.71	247
1 11	3.68	236
3 43	3.68	234
3 61	3.66	231
3 23	3.66	235
3 37	3.65	240
3 5	3.65	238
3 7	3.63	241
3 19	3.63	227
3 11	3.62	229
3 39	3.61	234
3 63	3.60	240
3 3	3.60	239
1 1	3.59	232
3 33	3.57	240
3 9	3.56	232
3 59	3.54	240
3 49	3.54	241
3 17	3.54	230
3 31	3.53	232
3 25	3.53	238
3 21	3.51	232
3 51	3.51	234
3 57	3.51	237
3 13	3.51	225
3 47	3.51	231
3 1	3.50	230
3 53	3.48	230
3 45	3.48	241
3 55	3.47	225
3 29	3.45	230
3 35	3.43	236
3 27	3.41	229
