hg
Chip Chan	RMS
0 0	747.81	626
1 0	475.45	416
2 2	304.79	299
0 28	271.10	261
3 60	218.74	241
2 0	168.79	238
2 4	133.35	243
0 4	98.52	217
0 2	94.27	231
0 6	81.70	229
0 16	79.85	233
0 14	76.62	230
0 8	75.13	234
0 18	75.03	223
0 40	73.23	225
0 56	72.88	224
0 22	72.82	232
0 46	72.61	232
0 24	71.72	239
0 52	71.61	239
0 62	71.11	227
0 42	70.11	236
0 34	70.02	221
0 30	69.78	228
0 54	69.72	227
0 26	69.53	238
0 50	69.10	231
0 36	68.83	232
0 44	68.78	236
0 58	68.36	235
0 32	68.35	238
0 38	66.98	223
3 62	60.60	239
3 58	59.79	233
3 32	58.88	234
2 56	58.71	246
2 20	58.70	260
3 54	58.32	243
2 58	58.21	249
2 42	58.11	242
2 62	58.05	252
3 42	57.97	231
2 18	57.91	253
2 52	57.87	243
3 44	57.77	238
2 46	57.76	255
3 52	57.49	240
2 50	57.17	248
2 6	57.08	245
3 2	57.07	232
3 48	57.04	236
3 34	56.90	237
2 28	56.88	248
2 40	56.81	253
3 0	56.74	237
2 48	56.64	260
3 40	56.63	240
3 30	56.52	236
3 38	56.50	237
2 54	56.40	247
3 16	56.26	238
3 4	56.17	238
2 38	56.15	250
3 12	56.13	238
3 36	56.02	236
2 30	55.93	248
3 6	55.93	242
2 8	55.90	248
2 10	55.80	263
3 8	55.67	233
3 22	55.60	240
2 12	55.42	260
3 14	55.38	229
2 14	55.31	246
3 20	55.26	246
3 18	55.18	248
3 24	55.14	238
2 24	54.97	238
2 44	54.90	254
3 28	54.85	244
2 36	54.68	248
2 32	54.60	256
0 10	52.80	220
1 58	51.51	245
1 2	51.39	239
1 30	51.12	243
1 60	50.75	243
1 40	50.50	237
1 50	50.48	237
1 4	50.46	250
1 56	50.37	243
1 24	50.34	237
1 52	50.30	240
1 36	50.24	249
1 48	50.09	251
1 46	50.05	248
3 26	49.97	228
1 38	49.93	231
1 20	49.82	240
1 34	49.68	230
1 26	49.64	249
1 14	49.55	243
1 6	49.54	244
1 32	49.51	245
1 10	49.48	245
1 28	49.32	239
1 22	49.30	238
1 18	48.86	239
1 8	48.71	232
0 12	46.97	235
0 48	45.60	224
1 44	43.84	236
0 60	37.84	224
2 60	36.61	243
0 20	36.03	228
2 22	34.42	249
3 56	34.14	228
3 10	33.85	237
3 50	32.93	236
2 26	32.91	242
1 62	27.11	239
2 16	26.90	250
1 54	26.87	226
3 46	26.77	237
1 16	25.74	248
2 34	25.62	241
1 12	19.35	241
1 42	14.26	235
2 15	5.13	244
2 1	5.10	248
2 37	5.08	252
2 61	4.99	247
0 1	4.98	236
2 51	4.97	246
2 53	4.96	238
2 55	4.96	245
2 3	4.92	256
2 27	4.92	245
2 35	4.90	248
2 31	4.89	249
2 19	4.86	247
2 41	4.85	255
2 59	4.84	251
2 39	4.84	243
2 7	4.83	253
2 29	4.83	251
2 63	4.82	243
2 5	4.79	243
2 49	4.79	245
2 13	4.78	253
2 11	4.78	247
2 45	4.76	266
2 17	4.75	247
2 33	4.75	238
2 21	4.72	249
2 57	4.72	246
2 23	4.71	253
2 9	4.70	233
2 47	4.65	239
2 43	4.63	254
0 3	4.62	241
0 5	4.60	237
2 25	4.59	254
0 7	4.55	221
0 9	4.53	231
0 11	4.48	229
0 63	4.41	234
0 13	4.40	233
0 19	4.38	233
0 17	4.25	231
0 59	4.24	218
0 31	4.21	237
0 41	4.18	224
0 21	4.14	229
0 35	4.14	233
3 57	4.13	237
0 25	4.13	225
0 23	4.12	237
0 29	4.11	226
0 61	4.10	229
3 59	4.08	240
0 45	4.07	230
0 33	4.07	233
3 63	4.07	240
1 53	4.06	240
0 39	4.05	227
0 49	4.04	223
3 39	4.03	234
0 57	4.03	228
3 17	4.03	230
1 63	4.01	230
0 43	4.01	228
0 55	3.99	219
3 37	3.98	240
0 47	3.96	221
3 31	3.96	232
0 53	3.95	235
0 27	3.93	230
3 43	3.92	234
3 49	3.92	241
3 15	3.92	243
1 59	3.92	247
3 19	3.90	227
3 3	3.90	239
3 55	3.89	225
3 25	3.89	237
0 51	3.89	230
1 15	3.88	240
0 37	3.88	221
0 15	3.86	234
3 21	3.86	232
3 29	3.86	230
3 41	3.85	247
3 13	3.85	226
1 9	3.84	245
1 7	3.84	232
1 29	3.83	249
1 57	3.83	235
3 9	3.82	232
1 49	3.82	243
3 1	3.82	230
1 41	3.82	234
1 61	3.81	238
3 53	3.81	229
3 51	3.80	233
3 11	3.80	229
1 47	3.80	241
3 61	3.79	231
3 47	3.79	231
1 51	3.78	237
1 39	3.78	230
3 23	3.76	235
3 35	3.76	236
3 45	3.75	241
3 27	3.75	229
1 55	3.73	232
3 7	3.73	242
1 23	3.73	241
1 21	3.73	235
1 43	3.71	240
1 37	3.70	242
3 33	3.70	240
1 17	3.70	241
3 5	3.69	238
1 31	3.67	239
1 33	3.64	240
1 19	3.63	238
1 11	3.59	236
1 27	3.54	233
1 5	3.54	238
1 45	3.52	243
1 35	3.51	232
1 25	3.50	245
1 3	3.50	241
1 13	3.45	242
1 1	3.43	232
