hg
Chip Chan	RMS
0 0	43.09	236
3 30	42.27	246
3 28	41.75	256
3 32	41.41	245
3 62	41.35	248
3 18	41.31	256
3 44	41.28	245
3 2	41.27	253
3 14	41.20	262
3 24	41.04	241
3 16	40.94	251
3 40	40.83	256
3 22	40.83	255
3 36	40.77	255
3 42	40.73	245
3 12	40.70	253
3 60	40.67	236
1 26	40.66	253
1 20	40.56	256
0 34	40.53	246
3 6	40.52	251
0 40	40.47	249
1 2	40.46	254
3 54	40.42	247
1 8	40.39	255
1 40	40.37	255
1 14	40.34	265
3 34	40.32	243
3 8	40.32	252
0 58	40.30	242
0 36	40.22	253
1 34	40.19	257
1 6	40.17	261
0 8	40.13	250
1 22	40.12	258
1 28	40.08	265
3 48	40.02	243
0 18	39.99	254
1 56	39.96	264
1 38	39.95	266
3 52	39.95	252
1 0	39.94	259
1 50	39.94	256
0 42	39.90	251
2 52	39.87	252
3 20	39.86	250
0 56	39.85	254
0 2	39.84	251
1 52	39.83	258
0 38	39.82	249
0 28	39.82	242
3 4	39.80	258
3 58	39.79	256
1 18	39.77	257
1 30	39.74	261
1 58	39.72	252
0 16	39.67	249
1 36	39.67	259
0 4	39.61	241
0 62	39.59	237
1 46	39.58	259
0 30	39.57	242
0 26	39.55	255
0 22	39.54	242
2 2	39.45	250
0 46	39.44	256
1 10	39.41	261
1 32	39.38	259
0 6	39.26	249
0 44	39.26	255
0 24	39.21	247
1 48	39.17	260
0 14	39.16	242
1 24	39.12	262
0 54	39.11	253
2 54	39.06	252
3 38	38.97	250
1 60	38.97	254
2 38	38.93	258
0 52	38.91	247
0 32	38.89	246
0 50	38.86	244
3 0	38.82	245
2 8	38.81	242
2 24	38.71	248
1 4	38.68	253
2 56	38.62	252
2 46	38.49	251
3 26	38.49	240
2 32	38.43	243
2 48	38.35	254
2 58	38.27	249
2 42	38.21	249
2 10	38.08	243
2 14	38.08	252
2 18	38.05	246
2 4	38.00	246
2 44	37.97	252
2 28	37.92	256
2 62	37.83	258
2 30	37.83	248
2 20	37.78	248
2 36	37.75	235
2 0	37.71	243
2 40	37.67	262
2 50	37.53	253
2 12	37.44	243
2 6	37.13	256
1 44	35.99	260
1 16	25.19	257
0 10	24.84	254
0 48	24.83	250
3 10	24.83	257
3 56	24.71	257
3 50	24.61	251
1 62	24.51	270
2 26	24.31	239
2 60	23.99	247
0 12	23.90	245
1 54	23.70	255
2 22	23.51	247
1 12	20.23	254
0 60	19.72	239
3 46	19.72	255
0 20	19.04	243
2 34	19.03	242
2 16	18.70	246
1 42	13.08	259
3 15	3.41	255
1 25	3.32	252
1 11	3.32	249
1 19	3.26	255
1 21	3.26	257
1 53	3.26	261
1 29	3.25	255
1 55	3.25	251
3 23	3.24	255
3 57	3.23	253
3 61	3.22	250
3 37	3.22	252
1 33	3.22	261
3 9	3.22	251
1 7	3.21	255
3 19	3.21	246
1 23	3.20	254
1 51	3.19	250
1 61	3.19	261
1 43	3.19	255
3 21	3.19	247
1 59	3.19	255
1 47	3.17	254
1 1	3.16	253
1 63	3.15	252
1 9	3.14	247
1 41	3.14	256
1 5	3.14	266
3 55	3.14	243
3 13	3.13	256
1 17	3.13	249
1 57	3.13	258
3 5	3.12	248
1 35	3.12	251
1 27	3.11	248
1 3	3.10	243
1 39	3.10	256
0 5	3.10	247
3 25	3.10	240
1 15	3.10	256
1 49	3.09	248
3 63	3.09	247
3 49	3.09	242
3 17	3.08	241
3 31	3.08	252
1 37	3.08	262
3 39	3.08	240
3 29	3.08	247
3 11	3.08	248
3 41	3.07	245
1 31	3.07	255
3 43	3.05	248
3 59	3.05	246
1 45	3.05	251
3 53	3.04	248
3 45	3.01	245
3 1	2.99	264
3 47	2.99	237
0 47	2.98	244
3 3	2.98	241
0 17	2.96	247
0 23	2.96	244
3 7	2.95	243
3 27	2.95	240
3 51	2.95	238
0 13	2.94	253
0 53	2.94	252
0 61	2.94	243
1 13	2.93	250
0 55	2.92	249
0 57	2.91	245
3 35	2.91	247
2 35	2.90	249
3 33	2.90	237
0 37	2.89	245
0 19	2.89	257
0 15	2.88	239
0 1	2.87	240
0 29	2.87	242
0 27	2.87	244
0 45	2.86	247
0 49	2.86	240
2 43	2.83	254
0 63	2.83	241
0 43	2.82	245
0 31	2.82	237
2 29	2.82	246
0 35	2.82	240
2 37	2.80	244
2 57	2.79	249
2 51	2.78	245
2 3	2.78	246
2 5	2.77	243
2 63	2.77	251
0 3	2.77	238
2 7	2.76	242
2 19	2.76	243
2 55	2.76	237
0 59	2.75	233
0 39	2.74	238
0 33	2.74	240
2 31	2.73	243
0 7	2.73	242
2 23	2.73	246
2 11	2.72	239
2 49	2.72	247
0 25	2.72	229
2 41	2.72	246
2 9	2.72	249
2 27	2.71	246
2 61	2.70	237
2 25	2.69	241
0 11	2.69	239
2 33	2.69	244
2 53	2.69	243
2 21	2.68	240
2 39	2.68	237
0 41	2.67	237
2 13	2.66	237
2 59	2.66	237
2 15	2.65	231
2 1	2.65	240
2 17	2.64	241
2 45	2.63	233
0 21	2.62	236
0 51	2.62	234
0 9	2.60	238
2 47	2.57	244
