hg
Chip Chan	RMS
0 0	751.94	630
1 0	514.13	432
2 2	360.20	341
0 28	340.07	318
3 60	323.51	321
3 62	321.88	331
1 30	321.45	329
1 32	321.44	329
3 20	318.57	331
1 48	318.34	330
1 46	317.80	328
3 42	317.54	325
3 54	317.24	329
3 40	317.09	328
1 26	316.83	329
2 62	316.75	332
1 36	316.60	329
3 22	315.50	327
2 42	314.77	325
2 40	314.70	330
3 18	314.52	330
1 40	314.13	322
3 38	313.93	325
1 4	313.49	326
1 60	312.97	323
3 34	312.86	325
2 10	312.62	333
3 52	311.68	325
3 12	311.67	323
1 52	311.42	320
1 24	311.32	320
1 34	311.11	317
3 2	311.01	320
1 50	310.84	319
3 4	310.73	322
1 2	310.51	319
3 0	310.33	321
3 16	310.10	322
2 56	310.09	324
1 38	309.85	317
2 46	309.69	329
2 38	309.45	325
1 22	309.43	318
1 20	309.28	320
0 32	309.27	320
3 6	309.25	325
0 52	309.14	320
2 58	309.04	325
0 14	308.67	316
3 28	308.60	325
1 28	308.41	319
3 36	308.11	321
3 58	308.10	321
0 54	307.96	314
2 6	307.64	322
0 18	307.53	312
3 48	307.51	322
0 24	307.36	320
3 24	306.87	320
3 30	306.83	320
1 18	306.83	317
0 26	306.83	319
1 58	306.69	320
3 14	306.58	316
2 30	306.47	322
0 30	306.26	314
2 12	306.24	328
2 32	305.96	326
3 8	305.93	317
0 36	305.84	314
2 48	305.83	330
2 54	305.50	321
1 56	305.47	318
2 52	304.94	320
3 32	304.82	319
0 16	304.80	315
2 20	304.63	329
0 22	304.54	315
1 10	304.51	318
3 44	304.01	320
0 38	303.90	310
2 36	303.79	321
0 34	303.77	309
1 6	303.72	317
1 14	303.70	316
2 44	303.56	324
2 28	303.45	321
0 42	303.32	315
0 8	303.17	314
0 44	302.33	314
1 8	302.08	310
2 18	301.86	323
2 0	301.25	311
0 2	299.87	311
0 6	299.59	310
0 62	299.46	308
2 50	299.40	320
2 8	298.96	320
0 56	297.33	306
0 40	296.07	306
0 46	295.62	308
0 50	295.33	307
2 4	294.96	312
1 44	292.35	304
0 58	292.13	306
2 24	291.92	309
2 14	291.57	313
0 4	291.43	299
3 26	284.76	299
2 60	221.04	262
3 10	219.62	258
2 26	218.43	260
1 62	218.21	254
0 12	218.07	253
3 50	217.73	257
3 56	217.71	252
1 16	217.65	260
2 22	217.20	265
1 54	215.66	246
0 10	211.33	240
0 48	209.36	242
3 46	176.04	244
0 20	173.44	232
2 34	171.59	246
2 16	169.45	254
1 12	168.79	242
0 60	166.11	227
1 42	70.74	235
3 15	19.84	241
2 15	19.00	242
0 15	18.38	233
3 57	16.20	236
3 55	15.83	225
3 45	15.82	241
3 47	15.75	230
3 43	15.74	233
3 53	15.71	229
3 59	15.66	240
3 49	15.60	241
3 51	15.46	233
0 57	15.43	227
3 27	15.37	229
3 33	15.36	239
3 37	15.34	239
3 39	15.34	233
3 19	15.31	227
3 61	15.26	231
3 25	15.25	237
3 21	15.22	232
3 63	15.18	239
3 23	15.14	234
3 29	15.10	229
3 13	15.10	225
1 61	15.07	238
3 41	15.07	247
3 7	15.01	240
0 55	15.01	219
0 59	15.01	217
3 35	15.00	235
0 61	14.98	229
3 5	14.97	237
3 17	14.96	230
3 11	14.93	228
0 53	14.93	234
3 9	14.91	231
3 31	14.88	232
2 53	14.86	237
2 47	14.83	239
0 47	14.83	221
2 55	14.83	244
1 55	14.81	231
0 51	14.76	229
1 59	14.76	246
2 57	14.75	246
0 49	14.73	223
2 49	14.73	244
0 43	14.72	227
0 41	14.69	224
1 53	14.67	240
0 45	14.64	230
1 57	14.62	235
3 3	14.59	239
0 63	14.56	234
2 41	14.54	254
2 51	14.48	246
1 51	14.48	236
1 49	14.47	242
2 43	14.46	253
3 1	14.44	230
2 45	14.40	265
2 59	14.40	250
2 61	14.40	246
0 21	14.40	229
1 63	14.39	230
0 9	14.33	230
0 33	14.31	233
2 35	14.31	247
2 37	14.30	251
1 47	14.29	241
2 39	14.28	242
0 35	14.26	233
2 11	14.26	246
0 25	14.25	224
1 43	14.24	240
0 13	14.23	233
2 19	14.23	245
0 39	14.23	226
0 27	14.22	230
1 45	14.22	243
0 11	14.22	229
2 27	14.21	244
0 23	14.18	237
2 17	14.18	246
2 29	14.17	250
0 1	14.14	235
0 29	14.13	226
2 33	14.13	237
0 17	14.12	231
2 13	14.12	253
0 7	14.12	220
2 63	14.11	242
0 31	14.10	236
0 5	14.08	237
2 21	14.06	248
2 5	14.04	242
0 37	14.04	221
2 23	13.98	253
1 41	13.98	234
2 25	13.98	254
0 3	13.98	240
0 19	13.97	232
2 31	13.97	248
2 7	13.96	252
2 9	13.96	232
1 39	13.89	229
1 33	13.85	240
1 35	13.80	232
2 3	13.77	255
2 1	13.62	248
1 37	13.60	242
1 27	13.55	232
1 29	13.54	249
1 21	13.52	234
1 25	13.51	244
1 15	13.50	240
1 11	13.45	235
1 23	13.45	240
1 17	13.43	241
1 19	13.42	237
1 31	13.37	239
1 7	13.31	232
1 9	13.20	245
1 5	13.10	238
1 13	13.10	241
1 3	12.92	241
1 1	12.71	232
