hg
Chip Chan	RMS
0 0	764.86	657
1 0	495.31	428
2 2	314.82	312
0 28	276.63	272
3 60	217.03	251
2 0	166.32	245
2 4	124.97	248
0 4	91.98	215
0 2	86.13	229
0 6	70.68	227
0 16	67.86	230
0 14	63.25	227
0 8	62.78	230
0 18	61.20	220
0 22	58.89	229
0 40	58.72	223
0 56	58.57	221
0 46	57.92	228
0 52	57.00	236
0 62	56.31	224
0 24	56.11	237
0 42	54.47	234
0 34	54.44	218
0 50	54.10	228
0 54	53.93	224
0 30	53.15	226
0 26	53.08	236
0 36	52.46	228
0 44	52.24	234
0 32	52.22	236
0 58	51.18	233
0 38	49.43	220
0 10	49.02	218
0 12	41.17	234
0 48	40.61	223
3 62	40.41	239
3 58	39.47	234
3 32	37.91	234
3 54	36.24	243
2 56	35.69	247
3 52	35.29	240
2 58	35.22	249
2 62	34.92	253
3 0	34.82	238
3 42	34.72	232
0 60	34.52	224
2 46	34.19	256
2 20	33.92	261
3 44	33.88	238
3 2	33.74	232
3 48	33.66	235
3 40	33.63	240
2 42	33.40	243
2 52	33.07	243
3 12	33.05	238
3 34	32.97	237
3 6	32.80	242
3 36	32.70	236
3 38	32.68	238
3 30	32.65	236
2 48	32.46	261
2 50	32.32	248
2 6	32.24	246
2 40	32.22	253
3 16	32.12	238
0 20	32.08	227
2 18	31.98	253
3 4	31.96	238
3 8	31.20	233
3 22	31.18	240
2 54	31.04	247
3 14	30.97	229
2 28	30.81	248
3 28	30.39	243
3 18	30.28	248
3 24	30.12	237
2 38	30.02	250
3 20	29.97	245
2 30	29.86	248
2 10	29.79	263
2 24	29.65	238
2 14	29.62	246
2 8	28.88	249
2 32	28.81	257
2 12	28.66	260
2 36	28.32	248
2 60	28.21	243
2 44	27.80	255
3 26	27.19	228
3 56	25.60	229
3 10	24.53	237
2 22	24.16	249
3 50	23.91	236
2 26	21.91	242
3 46	21.47	237
2 16	21.26	250
2 34	19.31	241
1 56	19.09	242
1 2	19.06	237
1 30	18.79	241
1 58	18.71	244
1 4	17.67	249
1 24	17.11	236
1 48	16.69	249
1 46	16.66	246
1 50	16.41	235
1 52	16.22	238
1 60	16.19	241
1 36	15.93	247
1 40	15.85	236
1 32	15.82	243
1 38	15.77	230
1 34	15.65	228
1 44	15.02	235
1 26	14.81	247
1 22	14.57	236
1 28	14.27	238
1 6	14.05	243
1 10	13.74	243
1 20	13.66	238
1 8	13.60	229
1 18	13.39	237
1 14	13.01	241
1 42	12.51	236
1 54	11.25	225
1 62	10.87	238
1 16	9.40	247
1 12	8.23	240
0 1	4.99	235
2 43	4.90	254
2 15	4.84	244
2 1	4.83	249
2 3	4.80	256
0 5	4.79	237
2 9	4.78	233
2 5	4.76	243
2 41	4.75	255
2 53	4.75	238
2 37	4.73	252
2 45	4.72	266
2 19	4.71	246
2 39	4.71	243
2 21	4.70	249
2 17	4.70	247
0 3	4.69	241
2 13	4.69	254
2 23	4.69	253
2 57	4.68	246
2 25	4.67	254
2 59	4.66	251
2 11	4.65	247
2 51	4.65	246
0 9	4.63	231
2 27	4.63	245
2 29	4.63	251
2 63	4.63	243
2 7	4.63	253
2 55	4.62	245
2 31	4.62	248
2 33	4.61	238
2 49	4.61	245
2 35	4.61	248
2 47	4.60	239
2 61	4.60	247
0 11	4.48	229
0 7	4.46	221
0 13	4.46	233
0 17	4.45	231
0 19	4.42	233
0 39	4.24	227
0 63	4.22	235
0 41	4.22	225
0 21	4.21	230
0 27	4.20	230
0 23	4.20	237
0 25	4.19	225
0 33	4.17	233
0 35	4.17	233
0 45	4.16	230
0 15	4.15	235
0 31	4.13	237
0 53	4.11	235
3 5	4.11	238
0 55	4.10	219
3 57	4.10	237
3 59	4.09	240
0 29	4.09	226
3 51	4.08	234
0 49	4.08	224
0 43	4.07	228
0 51	4.06	230
0 37	4.06	222
3 61	4.05	232
3 63	4.04	240
0 47	4.02	222
3 15	4.02	243
0 59	4.02	218
3 33	4.01	240
3 45	4.00	242
3 9	3.99	232
0 61	3.98	230
3 49	3.97	241
3 55	3.97	226
3 23	3.96	235
3 3	3.96	240
3 31	3.95	232
3 53	3.94	230
3 1	3.94	230
3 43	3.93	234
3 21	3.92	233
0 57	3.92	228
3 13	3.92	226
3 47	3.90	231
3 25	3.89	238
3 39	3.88	234
3 35	3.88	236
3 27	3.87	229
3 11	3.87	229
3 7	3.86	241
3 17	3.84	231
3 41	3.84	248
3 29	3.82	230
1 49	3.80	243
3 37	3.80	240
3 19	3.76	228
1 59	3.74	247
1 57	3.69	235
1 43	3.68	240
1 29	3.67	249
1 61	3.67	238
1 55	3.65	232
1 51	3.65	237
1 63	3.63	230
1 33	3.62	240
1 45	3.61	243
1 53	3.60	240
1 21	3.59	234
1 41	3.59	234
1 23	3.58	241
1 7	3.57	232
1 37	3.57	242
1 27	3.57	232
1 17	3.56	241
1 25	3.55	244
1 9	3.55	245
1 13	3.53	241
1 31	3.52	239
1 35	3.52	232
1 3	3.52	241
1 5	3.52	238
1 39	3.49	230
1 47	3.48	241
1 11	3.46	236
1 15	3.42	240
1 1	3.34	232
1 19	3.29	238
