hg
Chip Chan	RMS
0 22	25.37	239
0 0	19.85	232
3 18	16.99	253
1 36	15.51	255
1 0	15.51	255
1 20	15.49	253
1 30	15.46	258
1 4	15.45	248
1 14	15.44	262
1 10	15.26	256
1 28	15.21	262
1 24	15.15	258
1 56	15.06	260
1 32	15.05	256
0 4	14.98	239
1 22	14.96	254
1 46	14.94	256
1 6	14.93	257
1 40	14.90	252
3 28	14.81	253
1 48	14.80	257
0 28	14.75	239
1 58	14.66	249
1 18	14.64	253
1 50	14.57	252
1 26	14.49	250
1 38	14.48	263
3 14	14.47	259
1 52	14.47	254
3 20	14.42	247
1 8	14.42	251
3 4	14.39	256
0 56	14.38	251
3 44	14.36	242
3 32	14.34	242
3 24	14.34	238
1 2	14.31	250
1 60	14.31	249
0 26	14.25	253
1 34	14.23	254
3 30	14.21	243
3 40	14.19	254
1 44	14.18	255
3 58	14.13	252
3 12	14.11	250
0 42	14.09	248
3 0	14.08	242
3 36	14.07	252
3 22	14.07	253
3 54	14.05	244
3 8	14.04	250
0 44	14.00	252
2 48	13.96	251
0 52	13.96	244
2 54	13.96	250
0 18	13.95	251
3 16	13.92	247
3 34	13.92	241
0 34	13.87	243
3 38	13.87	247
3 6	13.86	247
2 58	13.86	246
2 38	13.84	256
0 58	13.83	239
2 52	13.82	250
0 54	13.79	250
2 14	13.79	249
3 52	13.79	250
0 40	13.76	246
0 50	13.76	241
2 2	13.74	246
0 24	13.73	244
2 0	13.71	241
3 62	13.71	246
0 36	13.70	251
2 10	13.66	240
2 46	13.65	248
2 56	13.64	251
2 44	13.62	250
3 2	13.61	249
2 50	13.59	250
2 32	13.55	240
3 60	13.54	233
3 48	13.53	240
2 62	13.53	256
3 42	13.50	242
0 30	13.48	240
0 8	13.46	247
0 32	13.46	243
0 2	13.45	248
0 38	13.44	247
2 18	13.43	243
2 8	13.43	239
0 46	13.41	253
0 62	13.38	234
0 6	13.37	245
0 14	13.35	239
0 16	13.33	246
2 12	13.31	239
2 20	13.29	244
2 40	13.28	259
2 24	13.27	245
2 4	13.24	244
2 42	13.21	247
2 6	13.15	252
2 28	13.14	253
3 26	13.05	237
2 30	13.01	245
2 36	12.93	233
1 16	10.51	253
1 62	10.51	266
1 54	10.14	251
3 10	9.63	254
3 50	9.60	247
3 56	9.56	254
0 12	9.51	242
0 48	9.42	246
2 60	9.17	243
2 22	9.14	244
0 10	9.10	251
2 26	8.95	236
1 12	8.69	250
3 46	8.33	251
0 20	7.90	239
2 34	7.83	239
0 60	7.54	235
2 16	7.52	243
1 42	5.59	257
3 15	3.43	254
3 57	3.39	252
3 31	3.38	252
3 13	3.37	255
3 7	3.32	242
3 11	3.31	247
3 9	3.30	250
3 43	3.29	248
3 49	3.29	241
3 53	3.29	247
3 17	3.28	241
3 23	3.28	254
1 33	3.28	261
3 55	3.28	242
3 45	3.27	244
3 63	3.27	246
3 19	3.26	245
1 15	3.25	256
3 21	3.25	246
3 1	3.24	263
3 59	3.24	246
1 37	3.23	262
3 37	3.22	251
3 5	3.22	248
3 41	3.22	244
3 33	3.22	237
1 53	3.21	261
3 61	3.20	249
1 57	3.20	257
3 3	3.19	240
3 35	3.19	246
3 29	3.18	246
1 21	3.18	257
1 41	3.17	256
3 39	3.16	240
3 27	3.15	240
1 11	3.15	249
1 47	3.15	253
1 5	3.15	266
3 47	3.14	237
1 61	3.14	261
1 39	3.13	256
1 29	3.13	255
1 43	3.13	254
1 1	3.12	253
1 7	3.12	255
3 25	3.12	239
1 19	3.12	255
1 63	3.11	252
3 51	3.10	237
1 51	3.10	249
1 31	3.09	255
1 59	3.08	255
1 55	3.08	250
1 23	3.04	254
1 25	3.03	252
1 27	3.01	248
1 9	3.01	246
1 35	2.98	251
1 3	2.98	243
1 45	2.97	251
1 13	2.96	250
1 49	2.94	248
0 5	2.92	247
1 17	2.91	248
0 45	2.86	246
0 57	2.85	244
0 55	2.83	249
0 17	2.82	246
0 37	2.81	245
0 59	2.78	233
0 7	2.77	241
0 49	2.77	240
0 61	2.77	243
0 39	2.77	237
0 41	2.75	236
0 1	2.75	240
0 53	2.75	252
0 15	2.74	238
0 11	2.73	238
0 13	2.72	253
0 3	2.72	237
2 63	2.71	251
0 9	2.70	237
0 63	2.69	240
0 19	2.68	256
0 47	2.68	243
0 27	2.68	243
0 23	2.67	243
0 33	2.67	240
0 35	2.65	240
0 25	2.65	228
0 31	2.64	237
0 43	2.64	244
2 9	2.62	249
0 21	2.62	235
2 57	2.61	249
2 43	2.61	254
0 51	2.61	233
0 29	2.58	242
2 41	2.58	246
2 35	2.55	248
2 37	2.53	243
2 3	2.53	246
2 29	2.52	246
2 51	2.52	245
2 7	2.51	242
2 27	2.49	246
2 47	2.49	243
2 11	2.49	239
2 13	2.48	237
2 55	2.48	237
2 21	2.48	240
2 53	2.47	242
2 33	2.47	244
2 49	2.47	246
2 17	2.45	241
2 23	2.45	245
2 31	2.44	242
2 5	2.44	243
2 15	2.43	231
2 19	2.38	243
2 25	2.38	240
2 1	2.38	239
2 39	2.35	237
2 59	2.34	237
2 61	2.31	237
2 45	2.31	232
