hg
Chip Chan	RMS
0 0	754.82	671
1 0	481.24	439
2 2	306.14	316
0 28	272.31	276
3 60	216.45	254
2 0	168.25	247
2 4	130.08	250
0 4	94.49	217
0 2	89.98	231
0 6	77.24	227
0 16	75.44	231
0 8	71.60	229
0 14	71.29	228
0 18	70.27	220
0 22	70.16	230
0 56	68.01	221
0 40	67.98	222
0 46	67.42	228
0 52	67.02	235
0 62	66.37	224
0 24	65.94	236
0 42	65.60	233
0 34	64.91	218
0 26	64.48	235
0 54	64.37	223
0 30	64.34	225
0 50	64.22	228
0 36	63.27	228
0 44	63.20	232
0 32	63.13	235
0 58	61.74	232
0 38	61.16	219
3 62	53.01	237
3 58	52.52	231
3 32	52.00	233
0 10	51.83	218
2 56	50.59	243
2 58	50.08	245
3 54	49.86	241
2 20	49.60	257
2 62	49.53	249
2 42	49.51	239
3 48	49.32	234
3 42	49.28	229
3 52	49.25	238
3 44	49.06	236
3 2	48.94	229
2 46	48.90	252
2 18	48.88	249
2 48	48.51	257
3 12	48.51	236
2 52	48.36	240
3 0	48.35	235
2 6	48.20	242
3 34	48.18	234
3 38	48.15	235
2 40	48.09	249
2 50	48.04	244
3 40	47.93	238
3 6	47.78	239
3 36	47.67	233
3 16	47.66	236
3 30	47.55	234
3 22	47.43	237
3 4	47.30	236
2 28	47.19	245
3 8	47.13	231
3 14	47.06	226
2 30	46.92	244
3 28	46.91	241
2 54	46.89	243
2 38	46.69	246
2 8	46.66	246
3 20	46.54	243
2 10	46.49	259
3 18	46.43	246
3 24	46.25	235
2 14	46.09	243
2 36	46.05	245
2 32	46.04	253
2 24	45.94	235
2 12	45.73	257
2 44	45.60	251
0 12	45.04	234
0 48	44.84	222
3 26	42.08	225
1 56	40.87	240
1 2	40.87	237
1 58	40.75	242
1 30	40.60	240
1 4	40.40	248
1 48	40.35	248
1 24	40.00	234
1 40	39.99	234
1 60	39.91	239
1 38	39.77	228
1 50	39.67	233
1 36	39.60	245
1 46	39.58	244
1 8	39.33	228
1 22	39.23	235
1 34	39.12	226
1 32	39.10	241
1 18	39.00	235
1 28	38.99	235
1 26	38.95	246
1 20	38.72	236
1 14	38.71	239
1 6	38.63	241
1 10	38.52	242
1 52	38.49	237
0 60	37.33	223
0 20	35.02	227
1 44	35.02	233
2 60	33.65	240
3 56	30.34	227
2 22	29.72	246
3 10	29.34	236
3 50	29.26	234
2 26	28.37	240
2 16	24.53	248
3 46	24.38	236
2 34	22.88	240
1 62	21.70	237
1 54	21.59	224
1 16	20.83	246
1 12	15.45	240
1 42	13.77	236
0 1	5.15	235
2 15	5.10	244
2 61	4.86	247
2 3	4.85	255
0 3	4.85	241
2 13	4.84	253
2 59	4.82	251
2 23	4.78	253
2 11	4.78	247
2 55	4.76	245
2 25	4.76	254
2 37	4.73	252
2 57	4.72	246
2 1	4.70	248
2 51	4.69	246
2 49	4.69	245
2 31	4.68	248
2 5	4.68	243
2 39	4.68	243
2 33	4.67	238
2 53	4.67	237
0 5	4.64	237
2 41	4.63	254
2 45	4.62	266
2 27	4.62	245
2 47	4.61	239
2 19	4.59	246
2 7	4.58	253
2 21	4.57	249
2 35	4.57	248
0 9	4.55	231
2 9	4.54	233
2 43	4.53	254
2 29	4.53	251
2 63	4.51	242
0 13	4.49	233
2 17	4.47	247
0 17	4.43	231
0 7	4.42	221
0 19	4.37	232
0 23	4.34	237
0 11	4.34	229
0 57	4.31	228
0 27	4.26	230
0 25	4.26	225
0 63	4.25	234
0 41	4.25	224
0 59	4.24	217
0 21	4.23	229
0 39	4.23	226
0 31	4.21	236
0 47	4.14	221
3 15	4.12	243
0 33	4.12	233
0 53	4.12	235
0 35	4.11	233
0 37	4.11	221
0 29	4.08	226
0 55	4.08	219
0 45	4.07	230
0 15	4.06	234
0 49	4.05	223
3 59	4.03	240
0 61	4.02	229
3 63	4.01	240
0 43	4.00	228
3 61	3.99	232
3 11	3.98	229
3 5	3.98	238
3 51	3.97	233
3 55	3.92	225
3 45	3.92	241
0 51	3.92	230
3 9	3.91	232
3 57	3.91	236
3 17	3.91	230
3 47	3.90	231
3 49	3.89	241
1 55	3.89	232
3 33	3.87	240
3 35	3.83	236
3 21	3.83	232
3 31	3.81	232
3 7	3.81	241
3 1	3.81	230
1 57	3.80	235
3 37	3.80	240
3 43	3.78	234
3 27	3.78	229
3 41	3.78	248
3 39	3.75	233
3 25	3.74	238
3 13	3.73	226
3 53	3.73	230
1 49	3.72	243
3 19	3.69	228
3 3	3.68	239
1 51	3.68	237
1 61	3.66	238
1 35	3.65	232
3 29	3.64	230
1 41	3.63	234
1 47	3.63	241
3 23	3.63	235
1 9	3.60	245
1 45	3.60	243
1 43	3.60	240
1 29	3.58	249
1 3	3.58	241
1 53	3.57	240
1 37	3.55	242
1 21	3.54	235
1 25	3.54	244
1 17	3.53	241
1 63	3.53	230
1 11	3.52	236
1 7	3.51	232
1 1	3.49	232
1 19	3.49	237
1 59	3.47	246
1 27	3.42	232
1 31	3.40	239
1 5	3.38	238
1 13	3.37	242
1 39	3.36	230
1 33	3.35	240
1 23	3.31	241
1 15	3.22	240
