hg
Chip Chan	RMS
0 0	777.00	658
1 0	516.13	440
2 2	332.77	315
0 28	277.43	264
3 60	230.73	250
2 0	186.73	241
2 4	147.73	244
0 4	88.79	215
0 2	84.00	229
0 6	74.17	226
0 16	71.74	230
0 14	70.18	227
0 8	70.00	230
0 18	68.67	220
0 22	65.61	227
0 40	65.40	222
0 46	64.97	228
0 52	64.82	235
0 56	64.32	221
0 62	64.29	223
0 24	63.68	236
0 34	63.10	218
0 54	62.84	224
0 42	62.57	233
0 30	62.54	225
0 26	61.92	235
0 36	61.65	228
0 32	61.53	235
0 50	61.42	228
0 44	60.75	233
0 38	59.15	220
0 58	57.31	232
3 32	52.22	233
3 62	52.04	238
3 58	51.51	232
0 10	51.23	218
2 56	50.17	245
3 54	49.57	241
2 58	48.87	247
2 42	48.76	241
3 2	48.73	231
3 42	48.66	230
2 20	48.63	258
3 0	48.57	236
2 62	48.45	251
2 6	48.35	243
3 52	48.01	238
2 46	47.91	254
3 44	47.80	236
3 40	47.77	239
3 48	47.43	234
3 30	47.39	235
2 52	47.33	241
3 34	47.25	236
3 12	47.16	237
3 4	47.09	237
3 38	47.00	236
3 36	46.85	234
2 40	46.83	251
3 6	46.72	240
3 16	46.52	237
3 22	46.51	239
2 18	46.46	251
3 18	46.01	247
3 8	45.98	231
3 20	45.98	244
2 50	45.92	246
3 14	45.91	228
2 48	45.87	259
3 28	45.66	242
2 54	45.43	245
3 24	45.27	235
2 38	45.10	247
2 10	45.07	262
2 8	44.95	247
2 28	44.85	247
2 30	44.85	246
0 12	44.73	234
2 14	44.27	244
2 12	44.19	259
2 32	44.04	255
2 24	43.85	237
2 44	43.56	253
2 36	43.37	247
0 48	43.31	222
3 26	41.02	227
1 30	40.14	242
1 2	39.60	238
1 58	39.11	244
1 56	38.72	242
1 48	38.51	249
1 24	38.50	235
1 4	38.35	249
1 32	38.22	243
1 40	38.15	235
1 46	38.06	246
1 38	38.05	229
1 36	38.01	247
1 60	37.83	241
1 34	37.76	228
1 26	37.58	247
1 50	37.58	235
1 52	37.39	238
1 20	36.98	238
1 28	36.80	237
1 22	36.69	236
0 60	36.38	223
1 18	35.83	237
1 14	35.75	240
1 6	35.73	242
1 8	35.64	230
1 10	35.50	244
0 20	35.01	227
1 44	34.62	234
2 60	31.54	242
3 56	30.23	228
3 10	29.39	236
2 22	29.30	248
3 50	29.07	235
2 26	27.87	241
3 46	23.78	237
2 16	23.72	249
2 34	22.13	241
1 54	21.62	225
1 62	21.37	238
1 16	20.34	248
1 12	15.02	240
1 42	13.51	236
0 1	5.51	235
0 5	5.48	237
0 3	5.44	241
0 9	5.38	231
0 11	5.32	229
0 7	5.31	221
0 13	5.21	233
0 63	5.13	234
2 15	5.12	244
0 23	5.08	237
0 61	5.08	229
0 21	5.01	229
0 25	5.00	225
0 17	5.00	231
0 33	4.99	233
0 55	4.99	219
0 31	4.96	237
0 59	4.96	218
0 41	4.94	224
0 27	4.93	230
2 7	4.93	253
0 35	4.91	233
0 43	4.91	228
0 29	4.88	226
0 19	4.88	233
2 21	4.88	249
2 35	4.87	248
0 45	4.87	230
2 17	4.87	247
2 3	4.86	256
2 9	4.85	233
2 63	4.84	243
2 25	4.83	254
0 39	4.83	226
2 59	4.82	251
0 49	4.82	223
0 37	4.82	222
2 51	4.82	247
0 53	4.80	235
0 57	4.80	228
2 37	4.79	252
2 31	4.78	249
2 41	4.78	255
0 47	4.78	222
2 39	4.77	243
2 23	4.77	254
2 61	4.76	247
2 1	4.76	249
2 33	4.75	238
2 13	4.75	254
2 53	4.75	238
2 55	4.74	245
2 57	4.73	246
2 49	4.72	245
2 43	4.72	254
2 5	4.71	243
0 51	4.71	230
2 29	4.71	251
2 19	4.71	246
2 45	4.67	266
2 11	4.66	247
2 47	4.65	240
2 27	4.63	245
0 15	4.41	234
3 15	4.09	243
3 57	4.09	237
1 51	4.07	237
1 61	4.06	238
1 45	4.05	243
1 59	4.04	247
1 53	4.04	240
3 59	4.04	241
1 57	4.04	235
1 35	4.00	232
1 33	4.00	240
3 41	3.98	248
1 63	3.98	230
3 63	3.98	240
1 47	3.97	241
1 49	3.96	243
1 11	3.96	236
3 25	3.96	238
3 61	3.94	232
1 21	3.93	235
3 43	3.92	234
1 15	3.92	240
3 11	3.92	229
1 55	3.92	232
3 1	3.92	230
3 51	3.91	234
3 37	3.91	240
1 43	3.89	240
1 29	3.89	249
1 1	3.89	232
1 13	3.88	242
1 37	3.88	243
3 55	3.88	226
1 17	3.88	241
3 13	3.87	226
3 49	3.87	241
1 27	3.86	233
1 5	3.86	238
3 21	3.86	233
1 39	3.86	230
1 31	3.86	239
1 41	3.86	234
3 5	3.86	238
1 25	3.85	244
3 17	3.85	231
3 47	3.85	231
1 9	3.84	245
1 19	3.84	237
3 39	3.84	234
3 9	3.83	232
3 35	3.83	236
3 3	3.83	240
3 31	3.82	232
3 23	3.82	235
3 7	3.82	241
1 7	3.82	232
3 19	3.81	228
3 33	3.81	240
3 53	3.81	230
1 23	3.80	241
3 45	3.80	242
3 29	3.79	230
1 3	3.65	241
3 27	3.62	229
