hg
Chip Chan	RMS
0 0	768.79	613
1 0	491.53	412
2 2	317.75	301
0 28	285.34	270
3 60	224.82	257
2 0	187.05	255
2 4	166.15	254
0 2	152.93	242
0 4	151.26	229
0 14	147.97	241
0 16	147.52	243
0 6	146.79	239
0 18	146.39	234
0 8	145.95	243
0 52	145.26	248
0 22	144.87	242
0 24	144.70	249
0 54	144.61	238
0 26	142.43	247
0 62	142.02	237
0 56	141.22	234
0 30	141.20	238
1 30	140.39	255
0 32	140.37	248
0 42	140.28	246
0 34	140.15	231
0 36	140.08	241
0 38	139.89	233
0 44	139.85	245
1 32	139.41	256
0 40	139.14	235
1 46	137.17	259
1 48	137.14	262
0 50	137.12	240
0 46	137.08	240
1 2	137.03	250
1 60	137.03	254
1 52	136.77	252
1 26	136.65	260
1 24	136.57	248
0 58	136.17	243
1 40	135.86	249
3 42	135.74	240
1 4	135.44	262
1 34	135.08	241
3 20	135.08	253
3 40	134.98	248
1 38	134.89	243
3 22	134.75	247
1 50	134.59	248
1 20	134.48	250
2 42	134.29	252
1 22	134.24	249
1 28	133.83	250
3 34	133.66	245
1 36	133.58	259
1 18	133.50	250
3 30	133.25	244
3 2	132.88	240
3 38	132.87	245
1 58	132.68	256
1 56	132.56	254
3 18	132.31	256
3 28	132.26	252
3 54	132.05	250
2 40	132.04	262
3 32	131.39	243
3 36	131.29	244
3 16	131.08	246
1 8	131.08	243
1 14	130.96	253
1 10	130.63	256
3 4	130.63	246
3 0	130.56	245
3 62	130.46	247
3 48	130.43	244
3 14	130.38	237
2 10	130.30	272
3 44	130.28	246
3 24	130.14	245
2 6	129.99	254
3 52	129.76	247
2 30	129.49	257
2 56	129.36	255
1 6	129.03	255
2 38	128.81	258
3 8	127.97	240
3 12	127.52	246
2 62	127.44	261
2 52	127.38	252
2 28	127.01	257
2 36	126.90	257
2 12	126.79	269
2 54	126.19	255
2 46	125.92	264
2 32	125.92	265
1 44	125.37	247
2 44	125.23	263
2 20	124.96	268
2 18	124.03	261
3 26	124.00	235
3 6	123.36	249
2 58	123.34	256
2 24	121.53	247
3 58	121.26	239
2 8	120.84	256
2 48	120.70	268
2 50	119.72	255
2 14	117.51	253
0 12	106.56	243
0 10	104.09	226
0 48	96.17	230
1 62	92.79	248
1 54	91.82	235
3 50	89.02	242
1 16	88.89	257
3 56	87.85	235
2 26	87.64	250
3 10	85.68	243
2 22	85.42	256
2 60	85.22	249
0 60	79.89	229
0 20	78.01	233
1 12	69.85	249
2 34	68.90	248
2 16	65.35	255
3 46	64.38	242
1 42	40.07	239
3 15	10.39	243
2 15	10.33	245
0 15	9.88	235
2 59	8.49	251
2 55	8.35	246
2 61	8.35	247
2 57	8.29	247
2 35	8.19	248
2 47	8.19	240
2 53	8.18	238
2 23	8.17	254
2 41	8.12	255
2 7	8.09	253
2 25	8.08	255
2 3	8.08	256
2 63	8.08	243
2 17	8.07	247
0 1	8.07	235
2 29	8.06	251
2 33	8.06	238
2 1	8.05	249
2 51	8.03	247
2 19	8.03	247
2 27	8.02	245
2 43	8.02	254
2 45	7.99	266
2 37	7.99	253
2 21	7.98	249
2 49	7.98	245
2 39	7.96	243
2 11	7.94	248
3 63	7.93	240
3 59	7.91	240
3 53	7.91	230
2 31	7.90	249
2 5	7.89	243
2 9	7.88	233
3 49	7.84	241
0 7	7.83	221
0 11	7.81	229
0 5	7.79	237
0 3	7.77	240
3 25	7.77	238
3 61	7.77	232
2 13	7.75	254
0 13	7.75	233
3 47	7.73	231
3 41	7.72	247
3 55	7.71	226
1 55	7.70	232
0 9	7.69	231
3 57	7.69	237
3 45	7.68	242
3 23	7.67	235
3 39	7.67	233
3 5	7.66	238
3 51	7.65	233
3 33	7.65	240
0 63	7.64	235
3 19	7.64	227
3 43	7.59	234
3 31	7.59	232
0 53	7.59	235
3 11	7.59	229
0 59	7.58	217
3 7	7.57	241
0 17	7.56	231
0 31	7.55	236
0 21	7.54	230
1 63	7.54	230
0 61	7.52	229
3 13	7.52	226
3 27	7.52	229
1 59	7.51	247
0 19	7.51	232
3 35	7.49	236
0 35	7.48	233
3 9	7.47	232
0 41	7.47	225
3 1	7.47	230
1 61	7.46	238
0 39	7.45	226
0 23	7.45	237
1 57	7.44	235
0 25	7.44	225
3 37	7.43	240
3 3	7.43	239
1 51	7.41	237
0 29	7.41	226
1 53	7.41	240
0 49	7.39	223
1 45	7.37	243
0 37	7.37	222
0 45	7.36	230
0 43	7.35	228
1 43	7.34	241
0 27	7.33	230
0 33	7.31	233
3 17	7.31	230
1 47	7.31	241
3 21	7.29	232
3 29	7.27	230
0 57	7.24	228
0 55	7.24	219
1 19	7.22	238
0 47	7.22	222
0 51	7.18	230
1 41	7.17	234
1 39	7.16	230
1 35	7.12	232
1 29	7.10	250
1 33	7.09	240
1 21	7.09	235
1 27	7.07	233
1 49	7.06	243
1 23	7.05	241
1 31	7.01	239
1 9	7.00	245
1 25	6.93	244
1 13	6.92	242
1 37	6.91	243
1 7	6.87	232
1 11	6.87	236
1 5	6.85	238
1 15	6.80	240
1 3	6.79	241
1 1	6.75	232
1 17	6.74	241
