hg
Chip Chan	RMS
0 0	778.65	662
1 0	508.29	443
2 2	323.85	317
0 28	282.87	275
3 60	224.84	252
2 0	175.81	243
2 4	134.80	246
0 4	92.04	213
0 2	85.34	229
0 6	69.52	226
0 16	67.22	229
0 14	61.32	226
0 8	60.57	230
0 18	59.69	220
0 56	58.16	220
0 22	56.90	228
0 40	56.08	222
0 46	55.69	227
0 52	54.97	235
0 24	54.93	236
0 62	54.43	223
0 34	53.25	218
0 42	52.69	233
0 26	52.21	235
0 54	51.99	223
0 30	51.91	225
0 50	51.71	228
0 36	51.04	228
0 44	50.65	233
0 58	50.44	233
0 32	50.26	236
0 38	48.43	219
0 10	48.19	218
3 62	41.87	241
0 12	41.37	234
3 58	40.86	235
3 32	40.54	235
0 48	39.99	222
3 54	37.66	244
2 58	36.60	249
2 56	36.58	247
3 42	36.56	232
3 52	36.50	240
3 0	36.24	238
3 44	35.85	239
2 62	35.72	253
2 20	35.34	260
3 2	35.02	233
3 40	35.01	241
3 48	34.89	236
3 34	34.73	238
3 30	34.73	237
3 6	34.55	243
2 46	34.50	256
0 60	34.43	223
3 12	34.41	239
2 42	34.29	243
3 36	34.06	237
3 38	34.03	238
3 16	33.97	238
2 52	33.76	243
3 22	33.69	241
3 4	33.42	239
2 6	33.34	245
2 48	33.22	261
3 8	33.06	234
2 50	32.85	248
2 18	32.65	252
2 40	32.50	253
3 14	32.47	230
0 20	32.46	227
3 28	32.10	245
3 18	31.90	249
3 24	31.89	238
3 20	31.79	246
2 54	31.50	246
2 10	31.10	263
2 28	30.80	248
2 38	30.68	250
2 30	30.60	248
2 14	30.42	246
2 24	30.40	238
2 8	30.26	248
2 12	29.46	260
2 36	29.44	248
2 32	29.31	256
3 26	29.18	228
2 44	28.89	254
2 60	26.88	243
3 56	26.09	230
3 10	24.99	238
3 50	24.12	237
2 22	23.54	248
2 26	22.19	242
3 46	21.65	238
2 16	20.96	250
1 2	20.24	238
1 58	19.52	244
1 30	19.41	242
2 34	18.94	241
1 4	18.80	249
1 56	18.78	242
1 24	18.47	236
1 48	16.90	250
1 50	16.27	236
1 46	16.23	246
1 36	16.13	248
1 38	15.93	230
1 40	15.92	236
1 52	15.89	238
1 32	15.75	243
1 60	15.59	241
1 44	15.58	235
1 34	15.16	228
1 26	15.11	248
1 22	14.54	237
1 28	14.14	238
1 10	13.97	244
1 20	13.78	238
1 6	13.76	243
1 18	13.36	237
1 8	13.35	230
1 14	13.29	241
1 42	12.93	236
1 54	10.72	225
1 62	10.63	238
1 16	9.23	248
1 12	7.76	240
2 15	5.08	244
2 17	5.01	247
2 21	4.99	249
2 29	4.93	251
0 1	4.92	235
2 23	4.92	254
2 59	4.91	251
2 1	4.89	249
2 43	4.89	254
2 11	4.89	247
2 25	4.88	254
2 55	4.88	245
2 49	4.87	245
2 53	4.87	238
2 57	4.86	246
2 5	4.86	243
2 41	4.86	255
2 3	4.85	256
2 39	4.85	243
2 9	4.84	233
2 45	4.84	266
2 51	4.84	247
2 47	4.83	240
2 31	4.82	249
2 13	4.79	254
2 7	4.79	253
2 33	4.78	238
2 27	4.78	245
2 63	4.77	243
2 19	4.76	246
2 37	4.76	252
2 35	4.74	248
2 61	4.65	247
0 3	4.57	241
0 7	4.54	221
0 5	4.48	237
0 11	4.41	229
0 13	4.38	233
0 9	4.34	231
0 21	4.26	230
0 31	4.24	237
0 17	4.23	231
0 23	4.22	238
3 63	4.21	240
0 63	4.21	235
3 23	4.19	235
3 59	4.17	240
0 57	4.16	228
0 33	4.16	233
0 51	4.16	230
0 53	4.15	235
3 41	4.15	248
0 41	4.13	225
0 59	4.13	218
3 13	4.13	226
3 3	4.11	240
0 19	4.11	233
3 15	4.11	243
0 55	4.09	219
0 61	4.07	230
3 49	4.07	242
0 27	4.05	230
3 33	4.05	240
3 35	4.05	236
3 1	4.05	230
3 5	4.05	238
3 57	4.04	237
3 45	4.04	242
3 39	4.03	234
3 51	4.03	234
3 61	4.03	232
3 17	4.02	231
0 43	4.02	228
0 35	4.02	233
0 37	4.01	222
0 47	4.01	222
0 39	4.00	226
3 21	4.00	232
3 25	3.99	238
0 25	3.99	225
3 55	3.99	226
3 7	3.98	242
3 9	3.97	232
3 19	3.97	228
0 29	3.96	226
3 31	3.95	233
3 53	3.95	230
3 27	3.94	229
1 61	3.94	238
3 29	3.94	230
3 37	3.93	240
3 43	3.93	234
0 49	3.92	223
3 47	3.89	231
0 15	3.88	235
0 45	3.88	230
3 11	3.86	229
1 55	3.79	232
1 29	3.79	249
1 51	3.76	237
1 63	3.75	230
1 47	3.74	241
1 59	3.73	247
1 5	3.70	238
1 49	3.69	243
1 45	3.69	243
1 9	3.67	245
1 53	3.67	240
1 37	3.65	242
1 33	3.65	240
1 43	3.65	241
1 41	3.63	234
1 35	3.62	232
1 23	3.59	241
1 19	3.59	238
1 57	3.59	235
1 7	3.58	232
1 39	3.58	230
1 25	3.58	244
1 31	3.57	239
1 17	3.56	241
1 27	3.56	233
1 11	3.51	236
1 21	3.50	235
1 15	3.47	240
1 13	3.46	242
1 3	3.46	241
1 1	3.45	232
