hg
Chip Chan	RMS
0 0	779.13	686
1 0	496.19	458
2 2	316.79	326
0 28	279.60	287
3 60	219.83	259
2 0	169.91	248
2 4	127.57	251
0 4	92.07	219
0 2	86.01	233
0 6	70.15	229
0 16	67.86	233
0 14	62.02	230
0 8	61.41	232
0 18	59.97	222
0 22	57.89	231
0 56	57.81	224
0 40	56.76	225
0 46	56.74	231
0 52	55.52	238
0 24	55.20	239
0 62	54.63	226
0 42	53.94	235
0 34	53.79	221
0 54	53.08	226
0 26	52.91	237
0 50	52.52	230
0 30	52.37	228
0 36	51.65	230
0 44	51.18	235
0 32	50.93	238
0 58	50.56	235
0 10	48.94	220
0 38	48.58	222
0 12	41.44	236
0 48	40.45	223
3 62	39.67	238
3 58	39.17	233
3 32	37.68	235
3 54	35.84	242
3 52	35.09	239
2 56	34.99	246
0 60	34.71	225
2 62	34.43	251
2 58	34.37	248
3 44	34.28	237
3 42	34.26	231
3 0	34.01	237
2 46	33.67	254
3 2	33.54	231
3 40	33.45	239
3 12	33.32	238
2 20	33.19	260
3 34	33.08	236
3 48	33.04	235
2 52	32.60	242
3 36	32.60	235
0 20	32.58	228
2 42	32.56	242
3 6	32.52	241
3 30	32.27	236
3 38	32.03	236
2 50	31.90	247
2 48	31.86	259
3 16	31.77	237
2 40	31.76	252
3 22	31.58	239
2 6	31.54	245
3 4	31.46	237
2 18	31.46	251
3 8	30.92	232
3 14	30.72	228
2 54	30.52	246
3 28	30.44	242
3 18	30.20	247
3 24	29.86	236
2 10	29.63	262
3 20	29.60	244
2 28	29.47	247
2 38	29.41	249
2 30	29.25	247
2 14	29.17	245
2 32	28.78	255
2 24	28.75	237
2 8	28.71	247
2 12	28.35	259
2 60	28.34	242
2 36	28.13	247
2 44	27.63	253
3 26	27.31	227
3 56	25.50	228
3 10	24.51	236
3 50	23.92	235
2 22	23.76	248
2 26	21.82	241
3 46	21.21	236
2 16	20.99	249
2 34	19.14	241
1 58	18.58	244
1 56	18.44	242
1 2	18.44	238
1 30	17.86	242
1 4	17.13	250
1 24	17.11	236
1 48	16.97	250
1 46	16.77	247
1 50	16.58	236
1 60	16.51	241
1 52	16.28	238
1 40	15.86	236
1 38	15.62	230
1 36	15.59	247
1 32	15.50	243
1 34	15.37	229
1 44	15.18	235
1 26	14.61	248
1 22	14.30	237
1 10	14.05	244
1 28	14.02	238
1 6	13.79	243
1 20	13.65	238
1 18	13.28	238
1 8	13.15	230
1 14	12.82	241
1 42	12.55	236
1 54	11.56	226
1 62	11.43	238
1 16	9.34	248
1 12	8.53	240
2 15	5.00	244
2 3	4.97	255
2 21	4.87	249
2 55	4.84	245
2 23	4.83	253
2 1	4.82	248
2 45	4.81	266
2 7	4.80	253
2 53	4.80	237
2 57	4.79	246
2 17	4.79	247
2 31	4.78	248
2 47	4.78	239
2 51	4.78	246
0 1	4.77	235
2 63	4.76	243
2 33	4.76	238
2 5	4.74	243
2 61	4.74	247
2 13	4.73	253
2 35	4.72	248
2 11	4.72	247
2 19	4.71	246
2 37	4.70	252
2 59	4.69	251
2 9	4.68	233
2 39	4.66	243
2 43	4.64	254
2 49	4.64	245
2 27	4.62	245
2 25	4.60	254
2 41	4.55	255
2 29	4.54	251
0 3	4.47	241
0 7	4.40	221
0 5	4.40	237
0 9	4.37	231
0 11	4.32	229
0 13	4.25	233
0 17	4.23	231
0 25	4.14	225
0 21	4.10	230
3 63	4.10	240
0 19	4.09	233
0 57	4.07	228
0 35	4.07	233
0 45	4.06	230
3 59	4.06	240
0 23	4.06	237
3 61	4.03	232
0 15	4.02	234
3 45	4.01	241
3 51	4.01	234
0 33	3.99	233
0 51	3.97	229
0 31	3.97	237
0 55	3.97	219
0 59	3.97	218
0 39	3.96	226
0 63	3.96	235
3 33	3.96	240
3 43	3.95	234
3 41	3.95	248
0 27	3.95	230
3 23	3.94	235
3 49	3.94	241
0 41	3.93	225
0 61	3.93	229
3 7	3.93	241
0 49	3.93	223
3 21	3.92	232
0 53	3.91	235
3 53	3.91	230
3 37	3.91	240
0 47	3.90	222
3 11	3.90	229
0 43	3.89	228
0 37	3.89	222
3 5	3.89	238
3 31	3.88	232
3 15	3.87	243
3 57	3.87	237
3 1	3.86	230
3 19	3.86	228
3 47	3.85	231
0 29	3.85	226
3 25	3.85	238
3 55	3.83	226
3 35	3.82	236
3 3	3.81	240
3 17	3.81	230
3 9	3.80	232
3 27	3.79	229
3 39	3.77	234
1 49	3.77	243
3 29	3.74	230
1 59	3.74	247
1 57	3.72	235
3 13	3.71	226
1 61	3.69	238
1 55	3.67	232
1 33	3.62	240
1 51	3.62	237
1 47	3.60	242
1 63	3.59	230
1 37	3.58	243
1 45	3.58	243
1 29	3.57	249
1 39	3.54	230
1 31	3.54	239
1 53	3.54	240
1 43	3.53	240
1 11	3.53	236
1 41	3.52	234
1 25	3.51	244
1 23	3.50	241
1 35	3.47	232
1 17	3.47	241
1 9	3.45	245
1 27	3.44	232
1 19	3.43	238
1 5	3.43	238
1 15	3.42	240
1 21	3.40	235
1 13	3.40	242
1 3	3.38	242
1 7	3.35	232
1 1	3.26	232
