hg
Chip Chan	RMS
0 0	778.24	622
1 0	498.68	413
2 2	320.89	299
0 28	284.88	262
3 60	227.32	242
2 0	175.69	237
2 4	132.86	239
0 4	93.46	211
0 2	88.17	226
0 6	74.70	224
0 16	72.41	227
0 14	67.49	224
0 8	66.83	228
0 18	66.65	218
0 22	64.61	227
0 56	64.09	219
0 40	63.13	221
0 46	62.89	227
0 52	62.67	234
0 24	61.96	234
0 62	61.91	222
0 42	61.08	231
0 34	60.42	216
0 54	59.98	222
0 50	59.82	227
0 30	59.08	224
0 26	58.94	233
0 36	58.87	227
0 44	58.72	232
0 58	58.71	231
0 32	58.03	234
0 38	56.11	218
0 10	50.39	216
3 62	46.54	237
3 58	45.90	232
3 32	45.10	232
3 54	43.53	241
0 12	43.34	232
0 48	43.07	220
3 52	42.78	238
2 56	42.72	244
2 58	42.59	247
3 42	41.97	230
3 44	41.93	236
3 0	41.89	236
2 20	41.84	259
2 62	41.67	251
2 42	41.64	240
2 46	41.48	254
3 2	41.32	230
3 40	41.23	238
3 6	41.10	240
3 30	41.09	235
3 48	41.06	234
3 34	41.00	236
3 36	40.88	234
3 12	40.78	236
3 4	40.61	237
2 6	40.53	244
3 16	40.52	236
2 52	40.50	241
3 38	40.42	235
2 50	40.26	247
2 48	40.21	259
3 8	40.07	231
3 22	39.96	238
3 14	39.86	227
2 18	39.82	251
2 40	39.79	252
3 28	39.40	242
3 18	39.27	246
3 20	39.25	244
2 54	38.96	245
3 24	38.87	235
2 28	38.51	247
2 8	38.44	247
2 10	38.34	262
2 38	38.11	248
2 14	37.99	245
2 32	37.77	255
2 30	37.73	246
2 24	37.58	237
2 12	37.27	259
2 44	37.13	253
2 36	37.01	247
0 60	36.66	222
3 26	35.59	226
0 20	34.00	225
1 2	30.74	237
1 58	30.73	243
1 30	30.47	240
1 4	30.47	248
1 48	30.41	249
1 24	30.23	235
2 60	29.88	242
1 36	29.71	247
1 60	29.70	241
1 52	29.62	238
1 56	29.61	242
1 46	29.48	245
1 38	29.41	229
1 50	29.40	235
1 40	29.38	235
1 10	29.30	243
1 34	29.27	228
1 8	29.25	229
1 6	29.15	242
1 22	29.09	236
1 28	28.86	237
1 32	28.84	243
1 26	28.66	247
1 20	28.64	237
1 14	28.42	240
1 18	28.30	237
3 56	27.59	227
1 44	27.14	234
3 10	26.33	236
3 50	25.99	234
2 22	25.66	247
2 26	24.38	241
3 46	22.23	236
2 16	21.99	248
2 34	19.52	241
1 62	16.85	237
1 54	16.50	225
1 16	15.82	247
1 42	12.64	235
1 12	12.41	240
0 1	5.01	235
2 23	4.81	254
0 3	4.81	240
2 3	4.79	256
2 15	4.77	244
2 53	4.74	238
2 13	4.73	254
2 45	4.70	266
2 63	4.69	243
2 55	4.66	246
2 1	4.65	249
2 41	4.65	255
0 5	4.65	237
2 37	4.64	252
2 59	4.64	251
2 47	4.63	240
2 29	4.62	251
2 9	4.60	233
2 21	4.60	249
2 57	4.60	246
2 49	4.60	245
2 19	4.56	247
2 35	4.55	248
2 25	4.54	254
2 33	4.54	238
2 61	4.54	247
2 7	4.53	253
0 7	4.52	221
2 31	4.48	249
2 5	4.44	243
2 11	4.44	248
0 13	4.42	233
0 11	4.41	229
0 9	4.41	231
2 17	4.41	247
2 51	4.40	247
2 43	4.39	254
2 39	4.36	243
3 57	4.36	236
0 17	4.31	231
2 27	4.30	245
3 59	4.27	240
0 19	4.23	233
0 53	4.20	234
0 55	4.20	219
0 21	4.18	229
0 41	4.17	224
0 25	4.17	225
0 23	4.16	237
0 29	4.15	226
3 39	4.14	233
3 45	4.12	241
3 61	4.11	231
3 63	4.11	240
0 31	4.09	236
0 63	4.07	234
0 33	4.06	233
3 25	4.05	238
0 57	4.05	228
0 39	4.04	226
0 49	4.04	223
0 45	4.03	230
3 55	4.02	226
3 53	4.02	230
3 3	4.02	239
3 33	4.01	240
3 15	4.01	243
3 35	3.97	236
0 59	3.97	217
3 41	3.96	248
3 47	3.96	231
0 15	3.96	234
3 13	3.95	226
0 27	3.95	230
3 29	3.94	230
3 7	3.94	241
0 43	3.94	228
3 23	3.94	235
0 37	3.93	221
0 61	3.93	229
3 21	3.93	232
3 49	3.92	241
3 1	3.92	230
0 47	3.92	222
3 37	3.91	240
3 27	3.90	229
1 49	3.88	243
3 5	3.87	238
0 35	3.86	233
3 9	3.81	232
3 51	3.81	233
3 43	3.80	234
3 19	3.79	227
3 17	3.78	230
1 63	3.78	230
0 51	3.76	230
1 47	3.73	241
3 11	3.73	229
1 61	3.70	238
3 31	3.69	232
1 7	3.68	232
1 45	3.67	243
1 43	3.66	240
1 37	3.66	242
1 19	3.66	238
1 51	3.64	237
1 1	3.61	232
1 11	3.60	236
1 9	3.60	245
1 5	3.59	238
1 13	3.58	242
1 31	3.57	239
1 27	3.57	233
1 41	3.56	234
1 25	3.56	244
1 59	3.54	247
1 57	3.52	235
1 33	3.52	240
1 15	3.52	240
1 17	3.50	241
1 35	3.48	232
1 23	3.47	241
1 55	3.46	232
1 53	3.44	240
1 21	3.42	234
1 29	3.41	249
1 39	3.39	230
1 3	3.38	241
