hg
Chip Chan	RMS
0 0	783.97	721
1 0	527.63	472
2 2	341.45	330
0 28	294.72	289
3 60	238.47	261
2 0	196.47	252
2 4	169.16	249
1 10	146.66	238
1 6	140.97	238
0 4	135.79	219
1 14	135.41	236
1 4	134.98	244
0 2	132.34	232
1 2	131.85	233
1 60	131.75	237
1 18	131.33	233
1 56	129.40	237
1 30	127.69	237
0 46	127.50	229
0 40	127.15	224
1 58	126.70	239
1 52	126.37	234
1 8	125.96	226
1 20	125.41	233
0 42	125.39	234
1 46	123.75	241
1 24	123.50	231
1 50	123.18	231
0 62	122.96	225
0 52	122.68	237
1 32	122.55	239
0 44	122.33	233
1 48	122.07	245
0 50	121.21	229
0 56	120.12	222
0 16	119.99	231
0 36	119.66	229
1 22	119.43	232
1 34	119.38	224
0 54	118.96	225
1 26	118.41	244
0 6	117.88	229
0 38	117.82	220
0 18	116.45	222
0 34	116.22	219
2 42	116.12	235
0 58	116.08	234
2 30	115.58	240
2 40	115.39	245
2 10	114.91	256
0 14	114.62	229
1 40	114.40	232
2 6	114.35	238
2 28	113.43	241
2 32	113.42	249
0 32	112.96	236
1 38	112.95	226
1 28	112.18	233
1 44	111.68	231
2 38	110.12	242
2 56	109.68	239
0 8	109.48	232
0 30	108.35	227
2 20	107.25	253
2 36	107.07	241
1 36	106.52	243
3 14	106.52	222
3 24	106.50	230
3 18	105.63	241
2 24	105.60	231
3 22	105.59	233
3 20	105.44	238
3 16	105.15	231
2 54	104.79	239
2 52	104.66	237
3 8	104.64	226
3 42	104.53	225
3 2	104.37	225
2 18	104.27	245
2 62	104.09	245
0 26	103.63	236
3 4	103.00	231
3 0	102.88	230
2 46	102.79	248
0 24	102.53	238
2 58	102.23	241
3 40	102.15	233
2 44	101.87	247
3 62	101.06	233
2 8	100.02	242
3 54	99.63	236
3 38	99.36	230
3 28	99.08	237
3 26	98.11	221
0 22	97.33	231
3 30	97.17	230
3 34	96.85	230
3 6	96.57	236
2 14	96.38	240
2 48	96.18	254
1 62	95.33	237
3 32	95.20	228
3 52	95.17	233
3 58	95.12	227
2 50	94.62	242
3 36	93.80	229
2 12	91.73	254
3 48	89.45	229
1 16	87.45	246
0 48	86.84	224
1 54	85.11	225
3 44	84.76	232
3 12	83.19	232
1 12	82.77	240
0 10	81.14	221
2 26	77.20	238
2 22	73.35	244
2 60	69.46	239
3 10	68.24	233
0 60	68.01	226
3 56	65.77	225
2 34	64.04	239
3 50	63.37	232
0 12	57.26	235
2 16	54.86	247
0 20	51.66	229
3 46	50.74	234
1 42	37.55	237
2 55	7.71	246
2 59	7.62	251
2 51	7.61	247
2 63	7.60	243
1 53	7.57	241
1 61	7.57	239
2 57	7.56	247
1 63	7.52	231
2 3	7.52	256
1 51	7.50	238
2 61	7.49	247
1 55	7.47	233
2 47	7.42	240
2 37	7.41	252
2 11	7.41	247
2 45	7.41	266
1 47	7.41	242
2 9	7.41	233
2 41	7.40	255
2 25	7.40	255
2 19	7.40	247
2 13	7.39	254
2 43	7.39	254
1 41	7.38	235
2 53	7.38	238
2 33	7.38	238
1 59	7.37	247
1 45	7.37	244
2 21	7.33	249
1 57	7.33	236
2 1	7.32	249
1 43	7.32	241
1 37	7.29	243
2 49	7.28	245
2 15	7.28	244
2 5	7.26	243
1 49	7.25	243
2 35	7.25	248
2 31	7.24	249
2 23	7.23	254
2 29	7.21	251
1 27	7.19	233
2 7	7.19	253
1 35	7.18	233
2 39	7.17	243
2 27	7.15	245
1 5	7.15	239
1 33	7.14	241
1 29	7.13	250
1 7	7.13	233
1 9	7.12	246
2 17	7.10	247
1 19	7.08	238
1 17	7.05	242
1 25	7.03	245
1 23	7.02	242
1 39	6.96	231
1 11	6.92	236
1 31	6.90	240
1 21	6.89	235
1 3	6.86	242
1 15	6.85	241
3 63	6.84	240
1 13	6.81	242
0 1	6.79	236
3 55	6.68	226
3 57	6.67	237
1 1	6.67	233
3 51	6.63	234
3 3	6.62	240
0 3	6.60	242
3 59	6.58	241
0 5	6.58	238
0 15	6.57	235
0 9	6.55	232
0 63	6.55	236
3 41	6.54	248
3 61	6.54	231
3 39	6.52	234
3 19	6.51	228
3 47	6.49	231
3 37	6.48	240
3 33	6.47	240
3 27	6.45	230
0 61	6.43	230
3 29	6.43	230
0 7	6.43	222
3 21	6.42	232
3 53	6.42	230
0 13	6.41	234
3 11	6.41	229
3 1	6.40	230
3 5	6.39	238
3 35	6.38	236
3 45	6.38	242
3 13	6.38	226
3 43	6.37	234
0 11	6.37	230
3 25	6.36	238
0 23	6.34	238
0 57	6.34	229
3 49	6.32	241
3 31	6.32	232
0 21	6.31	230
3 15	6.31	243
0 51	6.31	231
0 41	6.30	226
3 23	6.30	235
0 39	6.30	228
0 53	6.29	236
0 25	6.29	226
0 43	6.29	229
0 47	6.28	223
0 37	6.27	223
0 27	6.26	231
0 19	6.25	234
0 31	6.24	237
3 17	6.24	230
0 17	6.23	232
0 59	6.23	219
3 7	6.22	241
0 35	6.22	234
3 9	6.21	232
0 29	6.21	227
0 55	6.17	220
0 45	6.15	231
0 33	6.12	234
0 49	6.06	224
