hg
Chip Chan	RMS
0 0	736.96	545
1 0	467.74	362
2 2	296.63	263
0 28	260.64	228
3 60	210.01	218
2 0	162.30	219
2 4	125.26	231
0 4	86.40	204
0 2	81.40	219
0 6	67.49	218
0 16	65.90	222
0 14	60.58	220
0 8	60.40	223
0 18	59.03	213
0 56	57.22	214
0 22	57.02	221
0 40	56.56	216
0 46	55.90	222
0 52	55.14	229
0 62	54.83	217
0 24	54.49	230
0 54	53.31	218
0 42	53.16	228
0 34	53.08	212
0 50	52.39	222
0 30	52.37	219
0 26	52.31	229
0 44	51.38	227
0 36	51.35	223
0 32	50.84	230
0 58	50.21	225
0 38	49.26	214
0 10	46.78	212
3 62	43.87	237
3 58	42.87	231
3 32	42.31	232
0 12	40.81	229
2 56	40.41	245
3 54	39.86	241
2 58	39.68	246
0 48	39.25	218
3 52	39.03	238
2 62	38.93	250
3 42	38.90	229
3 0	38.76	235
2 42	38.56	240
3 40	38.06	238
3 2	38.05	230
3 44	38.03	235
3 12	38.01	236
3 38	37.98	235
2 46	37.97	253
2 20	37.89	258
2 52	37.74	241
3 34	37.70	235
2 6	37.36	243
3 30	37.31	234
3 48	37.19	233
3 36	37.14	233
3 6	37.10	240
2 40	37.07	251
3 16	37.04	235
2 48	36.83	259
3 4	36.70	236
2 18	36.39	250
3 8	36.30	230
2 50	36.07	246
3 22	35.92	238
3 14	35.88	227
3 20	35.44	243
2 54	35.37	245
2 10	35.25	261
3 28	35.14	241
3 18	34.84	246
3 24	34.69	234
2 28	34.55	246
2 30	34.41	246
2 38	34.37	247
2 14	34.12	244
2 8	34.08	246
2 24	33.60	237
2 36	33.59	247
0 60	33.43	219
2 32	33.29	255
2 12	33.07	258
2 44	32.76	253
3 26	32.00	225
0 20	31.92	223
2 60	30.05	242
3 56	27.10	227
1 56	26.09	242
3 50	25.98	235
3 10	25.87	236
1 2	25.78	237
1 58	25.72	243
1 30	25.63	241
2 22	25.30	248
1 24	24.78	234
1 48	24.40	249
1 4	24.38	248
1 36	24.12	247
1 46	24.11	245
2 26	24.08	242
1 32	23.87	242
1 52	23.78	238
1 60	23.71	241
1 50	23.70	235
1 34	23.41	227
1 40	23.34	235
1 38	23.32	229
1 22	22.82	236
1 26	22.78	247
1 28	22.56	236
1 20	22.30	237
2 16	22.20	249
1 44	22.08	234
1 18	21.99	237
3 46	21.89	237
1 6	21.78	242
1 8	21.73	229
1 14	21.73	240
1 10	21.73	243
2 34	19.66	241
1 54	14.61	225
1 62	13.87	238
1 42	13.37	235
1 16	12.76	247
1 12	10.37	240
2 9	4.86	233
0 1	4.82	235
2 15	4.74	244
2 49	4.74	245
2 23	4.70	254
2 53	4.67	238
0 3	4.66	240
2 3	4.65	256
2 63	4.65	243
2 7	4.64	253
2 25	4.62	255
2 17	4.61	247
2 39	4.57	243
2 11	4.57	248
2 59	4.57	251
2 29	4.57	251
2 61	4.56	247
2 1	4.55	249
2 37	4.54	252
2 21	4.54	249
2 19	4.54	247
2 35	4.52	248
2 43	4.51	254
2 45	4.51	266
0 5	4.51	236
2 51	4.50	247
2 57	4.50	246
2 55	4.50	246
2 13	4.50	254
2 41	4.47	255
2 47	4.46	240
0 9	4.43	230
0 7	4.43	220
2 5	4.43	243
2 27	4.41	245
0 23	4.40	237
2 33	4.39	239
0 13	4.36	233
0 11	4.33	229
2 31	4.31	249
0 25	4.29	225
0 17	4.27	231
0 21	4.25	229
0 63	4.19	234
0 27	4.18	230
3 57	4.17	237
0 31	4.13	236
0 39	4.13	226
3 59	4.11	241
0 19	4.09	232
3 63	4.09	240
3 55	4.08	226
3 61	4.07	231
3 21	4.05	233
3 49	4.02	242
0 45	4.02	230
3 15	4.00	243
0 35	4.00	233
0 29	3.99	226
0 41	3.99	224
0 49	3.98	223
3 39	3.98	234
3 51	3.97	234
3 47	3.97	231
0 37	3.96	221
3 41	3.96	248
0 51	3.96	230
3 31	3.95	232
3 11	3.94	229
3 23	3.94	235
0 57	3.93	227
0 53	3.93	234
0 61	3.92	229
3 7	3.91	241
3 3	3.91	240
3 13	3.91	226
0 33	3.91	232
3 33	3.91	240
3 9	3.91	232
0 55	3.90	219
3 17	3.88	231
0 59	3.87	217
0 15	3.87	234
3 35	3.87	236
3 25	3.87	238
0 43	3.86	228
0 47	3.86	221
3 19	3.84	228
1 25	3.83	245
3 45	3.82	241
3 1	3.82	230
1 61	3.81	238
3 37	3.80	240
3 29	3.80	230
3 43	3.79	234
1 53	3.79	240
1 63	3.77	230
3 27	3.76	229
3 5	3.75	238
1 9	3.74	245
1 43	3.70	241
3 53	3.69	230
1 33	3.69	240
1 51	3.68	237
1 41	3.66	234
1 45	3.64	243
1 47	3.64	241
1 37	3.63	243
1 59	3.62	247
1 19	3.62	238
1 15	3.61	240
1 17	3.60	242
1 27	3.58	233
1 29	3.58	249
1 7	3.58	232
1 49	3.58	243
1 57	3.53	236
1 21	3.52	235
1 39	3.52	230
1 35	3.51	232
1 55	3.50	232
1 5	3.49	238
1 13	3.48	242
1 23	3.47	241
1 3	3.47	241
1 1	3.42	233
1 31	3.41	239
1 11	3.39	236
