hg
Chip Chan	RMS
0 0	779.43	687
1 0	507.13	453
2 2	324.73	323
0 28	281.45	282
3 60	226.94	256
2 0	177.24	246
2 4	135.92	248
0 4	89.61	219
0 2	83.29	233
0 6	68.94	230
0 16	66.18	234
0 14	61.79	230
0 8	61.19	233
0 18	59.71	223
0 22	58.25	231
0 56	57.91	224
0 40	57.01	225
0 46	56.94	232
0 52	55.83	239
0 62	55.66	227
0 24	55.46	239
0 42	53.58	236
0 34	53.48	221
0 54	53.26	227
0 50	53.13	231
0 26	52.66	238
0 30	52.65	229
0 36	52.24	231
0 32	51.25	238
0 44	50.88	236
0 58	50.71	235
0 38	49.46	222
0 10	48.15	220
3 62	44.40	239
3 58	44.10	233
3 32	42.97	234
3 54	41.10	242
2 56	40.89	245
2 58	40.69	247
0 48	40.51	225
2 20	40.27	259
3 42	39.95	231
2 62	39.91	251
3 52	39.88	239
3 0	39.63	236
2 42	38.94	241
2 46	38.90	254
2 52	38.88	241
3 2	38.75	231
3 44	38.69	237
3 48	38.45	235
2 6	38.41	244
3 40	38.28	239
3 6	38.22	241
3 36	37.90	235
2 48	37.74	259
2 50	37.73	246
3 30	37.71	236
3 34	37.44	237
2 18	37.42	250
3 4	37.35	237
3 38	37.18	237
3 16	37.14	237
2 40	36.98	252
3 14	36.24	229
2 54	36.19	245
3 22	36.02	239
3 8	36.00	232
3 28	35.82	243
0 12	35.76	236
2 10	35.66	261
2 30	35.61	246
2 28	35.51	246
3 18	35.37	248
3 24	35.36	236
2 24	35.32	236
3 12	35.17	237
2 8	35.16	247
2 38	35.13	247
3 20	35.07	245
0 60	34.91	226
2 14	34.88	244
2 32	34.58	254
2 36	34.35	247
2 44	33.43	252
2 12	32.73	258
0 20	32.32	229
3 26	31.98	227
2 60	29.01	241
3 56	27.69	229
3 10	26.69	237
3 50	26.15	236
2 22	26.14	247
1 2	25.94	238
1 58	25.04	244
1 56	24.84	242
1 30	24.54	242
2 26	24.31	241
1 4	24.18	249
1 24	23.44	236
1 50	23.36	236
1 46	22.87	246
1 48	22.74	250
3 46	22.55	237
1 36	22.29	248
1 60	22.18	242
1 40	22.14	235
2 16	22.12	249
1 52	22.01	238
1 32	21.85	244
1 38	21.80	229
1 26	21.50	248
1 34	21.41	228
1 6	21.23	243
1 22	21.17	236
1 10	21.06	243
1 20	21.05	237
1 28	20.88	237
1 8	20.81	230
1 18	20.72	237
1 44	20.41	235
1 14	20.39	241
2 34	20.23	241
1 54	14.25	225
1 62	14.02	238
1 42	13.52	236
1 16	12.88	247
1 12	10.33	241
0 1	5.08	236
2 59	5.05	251
2 55	5.05	245
0 3	4.99	241
2 3	4.98	255
2 57	4.93	246
0 5	4.91	237
2 51	4.89	246
2 11	4.89	247
0 11	4.87	229
2 37	4.87	252
2 1	4.87	248
2 35	4.86	248
0 9	4.86	231
2 29	4.85	251
2 23	4.85	253
2 21	4.85	249
2 39	4.85	243
2 31	4.84	248
2 15	4.84	244
2 63	4.83	242
2 45	4.82	266
2 13	4.82	253
2 7	4.80	253
2 19	4.79	246
2 9	4.77	233
0 13	4.77	234
0 7	4.76	221
2 41	4.74	254
2 25	4.74	254
2 53	4.74	237
2 27	4.74	245
2 17	4.73	247
2 47	4.72	239
2 49	4.72	245
2 43	4.71	254
2 33	4.69	238
0 15	4.62	235
2 61	4.62	247
2 5	4.58	243
0 17	4.55	231
0 41	4.48	225
0 23	4.47	238
0 21	4.46	230
0 19	4.46	233
0 25	4.44	225
0 35	4.39	233
0 57	4.38	228
0 53	4.36	235
0 63	4.34	235
0 55	4.33	220
0 31	4.32	237
0 37	4.31	222
0 27	4.30	230
0 45	4.30	230
0 59	4.26	218
0 43	4.22	228
3 63	4.21	240
0 29	4.19	227
0 39	4.17	227
3 7	4.17	241
3 51	4.16	233
3 49	4.16	241
0 49	4.16	224
0 33	4.15	233
3 59	4.15	240
3 57	4.14	236
0 61	4.13	230
0 51	4.13	230
3 39	4.12	234
0 47	4.12	222
3 5	4.11	238
3 61	4.11	232
3 9	4.08	232
3 47	4.07	231
3 45	4.07	241
3 19	4.06	228
3 11	4.05	229
3 25	4.05	238
3 53	4.04	229
3 33	4.03	240
3 13	4.01	226
3 41	4.01	248
3 37	4.01	240
1 57	3.96	235
3 29	3.96	230
3 23	3.95	235
3 35	3.94	236
3 3	3.94	240
3 27	3.94	229
1 55	3.91	232
1 59	3.90	246
3 15	3.88	243
1 45	3.88	243
3 43	3.88	234
1 51	3.88	237
1 61	3.86	238
1 29	3.86	249
3 21	3.86	232
1 53	3.85	240
3 1	3.83	230
1 63	3.82	230
1 39	3.81	230
3 55	3.81	225
1 33	3.80	240
3 17	3.79	230
1 7	3.79	232
1 25	3.77	245
1 21	3.77	234
1 3	3.76	241
1 35	3.75	232
1 47	3.74	241
3 31	3.73	233
1 19	3.73	238
1 43	3.71	240
1 41	3.71	234
1 15	3.70	240
1 11	3.67	236
1 23	3.67	241
1 27	3.67	233
1 5	3.67	238
1 13	3.66	242
1 17	3.63	241
1 37	3.63	242
1 1	3.60	232
1 9	3.58	245
1 31	3.57	239
1 49	3.54	243
