hg
Chip Chan	RMS
0 0	792.05	691
1 0	513.36	463
2 2	328.27	331
0 28	286.59	287
3 60	228.73	262
2 0	177.86	252
2 4	133.87	252
0 4	90.67	218
0 2	84.46	232
0 6	69.29	228
0 16	66.84	233
0 14	61.43	229
0 8	61.18	231
0 18	59.70	222
0 56	57.28	223
0 22	57.21	228
0 40	56.52	224
0 46	55.69	230
0 52	54.86	238
0 24	54.53	238
0 62	54.52	225
0 42	53.18	235
0 34	52.74	219
0 50	52.36	230
0 54	52.34	226
0 26	52.16	237
0 30	51.91	228
0 36	51.42	230
0 32	50.81	238
0 44	50.66	235
0 58	49.89	235
0 10	49.36	219
0 38	48.26	221
0 48	39.97	223
3 58	39.83	235
3 62	39.77	241
3 32	39.00	236
3 54	36.32	243
2 56	36.29	247
0 12	35.79	235
2 58	35.58	249
3 0	35.20	238
3 42	34.98	232
2 20	34.88	261
0 60	34.80	226
2 62	34.68	253
3 52	34.65	240
3 44	34.61	238
2 46	34.34	256
3 34	33.92	238
2 42	33.91	243
3 48	33.88	236
3 2	33.67	232
3 40	33.47	240
3 38	33.27	238
2 52	33.25	244
3 30	33.22	237
3 36	33.00	236
2 48	32.99	261
2 6	32.82	247
0 20	32.81	228
3 6	32.66	243
3 16	32.28	239
2 50	32.17	249
2 40	31.93	254
3 4	31.90	239
2 18	31.77	253
3 22	31.64	240
3 28	31.62	244
3 8	31.29	233
3 14	31.18	229
2 54	30.92	247
3 18	30.86	249
3 20	30.81	246
3 24	30.36	238
2 10	30.28	264
3 12	30.20	239
2 28	29.92	248
2 8	29.85	249
2 38	29.83	250
2 14	29.67	247
2 24	29.66	238
2 30	29.64	248
2 32	29.14	257
2 44	28.47	255
2 36	28.36	249
3 26	27.62	228
2 60	26.77	244
2 12	26.71	260
3 56	25.10	229
3 10	23.99	238
3 50	23.71	236
2 22	23.44	249
2 26	21.69	242
3 46	20.77	237
2 16	20.53	250
1 2	19.67	239
1 56	18.68	244
2 34	18.67	242
1 58	18.62	246
1 30	18.17	244
1 24	17.53	237
1 4	17.29	251
1 48	16.06	251
1 50	15.97	237
1 46	15.93	247
1 60	15.65	243
1 52	15.56	240
1 32	15.42	245
1 40	15.27	237
1 36	15.07	249
1 38	14.48	231
1 44	14.42	236
1 34	14.36	230
1 26	14.06	249
1 28	13.43	238
1 22	13.28	237
1 10	13.21	245
1 6	13.04	244
1 8	12.86	231
1 42	12.75	237
1 20	12.65	239
1 18	12.37	238
1 14	11.85	242
1 62	10.64	239
1 54	10.39	227
1 16	8.90	248
1 12	7.95	241
0 1	5.25	236
2 51	5.08	246
0 3	5.03	241
0 5	5.02	237
2 39	4.93	243
2 13	4.91	254
2 43	4.90	253
2 53	4.89	237
2 47	4.89	239
2 9	4.89	233
2 55	4.88	245
2 3	4.88	255
2 35	4.87	248
2 25	4.85	254
2 7	4.84	253
2 15	4.83	244
2 23	4.82	253
2 1	4.81	249
2 33	4.81	238
2 37	4.76	252
2 19	4.73	246
2 61	4.72	247
2 49	4.72	245
2 45	4.72	266
2 41	4.71	255
2 27	4.70	244
2 59	4.69	251
2 11	4.68	247
2 17	4.68	247
2 63	4.67	242
2 5	4.66	243
2 57	4.66	246
0 7	4.65	221
2 31	4.64	248
0 11	4.64	229
0 13	4.62	233
2 29	4.62	251
2 21	4.61	249
0 15	4.58	235
0 9	4.56	231
0 17	4.44	231
0 19	4.43	233
0 23	4.39	237
0 21	4.37	230
0 63	4.34	235
0 35	4.31	233
0 31	4.30	237
0 25	4.29	225
0 57	4.22	228
0 43	4.21	228
0 45	4.19	230
0 33	4.19	233
0 53	4.19	235
0 55	4.18	220
0 37	4.16	221
3 45	4.15	242
0 51	4.14	230
0 41	4.11	225
0 29	4.10	226
0 27	4.10	230
3 59	4.10	240
0 47	4.08	222
0 39	4.08	226
0 49	4.07	223
0 59	4.06	217
3 63	4.04	240
0 61	4.00	230
3 61	4.00	232
3 3	3.99	240
3 57	3.96	237
1 61	3.95	238
3 37	3.95	240
1 33	3.95	240
1 59	3.94	247
3 11	3.93	229
3 31	3.92	232
3 35	3.92	236
1 57	3.91	235
3 15	3.91	243
3 51	3.91	234
3 55	3.90	226
1 55	3.90	232
1 53	3.90	240
3 1	3.89	230
3 39	3.89	234
1 45	3.89	243
3 53	3.87	230
1 51	3.87	237
1 5	3.87	238
3 49	3.84	241
1 49	3.83	243
3 5	3.83	238
3 27	3.83	229
3 7	3.82	241
3 17	3.82	230
3 47	3.81	231
3 13	3.81	226
3 9	3.80	232
3 19	3.79	228
3 41	3.78	247
3 43	3.78	234
1 47	3.77	241
3 33	3.75	240
1 41	3.74	234
3 23	3.74	235
1 23	3.73	241
1 31	3.73	239
1 9	3.71	245
3 25	3.71	238
3 21	3.71	232
1 29	3.70	249
1 35	3.69	232
1 37	3.69	243
1 19	3.68	238
1 63	3.66	230
1 25	3.66	245
1 17	3.66	241
1 15	3.64	240
3 29	3.63	230
1 21	3.61	235
1 7	3.61	232
1 43	3.60	240
1 11	3.56	236
1 13	3.53	242
1 3	3.50	241
1 27	3.50	232
1 1	3.46	232
1 39	3.44	230
