hg
Chip Chan	RMS
0 0	799.97	669
1 0	517.83	455
2 2	332.40	325
0 28	287.13	279
3 60	232.03	259
2 0	183.90	248
2 4	144.32	249
0 4	97.94	214
0 2	92.45	228
0 6	79.26	226
0 16	77.42	229
0 14	73.04	226
0 8	72.49	229
0 18	71.50	219
0 22	69.14	227
0 56	69.13	221
0 40	68.90	221
0 46	67.99	227
0 24	67.37	236
0 52	67.29	235
0 62	66.77	222
0 34	65.78	217
0 42	65.63	232
0 26	65.09	235
0 54	64.89	223
0 50	64.85	227
0 30	64.69	225
0 36	64.19	227
0 32	63.68	235
0 44	63.60	232
0 58	63.32	232
0 38	61.94	219
3 62	56.80	240
3 58	56.19	234
3 32	56.01	235
3 54	53.54	243
2 56	53.31	247
0 10	53.13	217
2 20	53.04	260
2 58	52.73	249
3 52	52.61	239
3 44	52.52	238
3 42	52.40	231
2 62	52.19	252
3 2	51.99	232
3 0	51.98	237
2 42	51.85	242
3 48	51.85	236
2 46	51.35	255
3 12	51.33	238
3 38	51.32	237
3 30	51.31	236
2 52	51.26	243
2 6	51.21	245
3 40	51.19	240
3 6	51.15	242
2 50	51.14	248
3 36	51.14	236
2 18	51.13	252
3 4	50.94	238
3 34	50.82	237
2 48	50.75	261
3 22	50.52	240
3 16	50.44	238
2 40	50.36	253
3 14	50.18	229
3 8	50.16	233
3 28	50.01	244
2 8	49.69	248
2 54	49.58	246
2 10	49.50	263
3 24	49.34	237
2 28	49.33	248
3 18	49.14	248
2 38	48.96	249
3 20	48.95	245
2 30	48.81	247
2 14	48.78	246
2 24	48.64	238
2 12	48.38	260
2 36	47.87	248
2 44	47.79	254
2 32	47.70	256
0 12	46.47	233
3 26	44.92	227
0 48	44.90	222
1 2	41.75	239
1 58	41.37	245
1 56	41.27	243
1 30	40.98	243
1 4	40.86	250
1 50	40.52	236
1 46	40.42	246
1 60	40.38	242
1 24	40.35	236
1 48	40.23	250
1 40	40.14	237
1 36	40.00	248
1 52	39.74	239
1 14	39.64	242
1 34	39.54	229
1 26	39.53	248
1 38	39.49	231
1 32	39.38	244
1 22	39.35	237
1 28	39.25	238
1 8	39.05	230
1 20	39.05	238
1 10	39.02	244
1 6	38.97	243
1 18	38.58	238
0 60	37.68	223
0 20	36.09	227
1 44	35.38	236
2 60	34.18	243
3 56	32.24	229
3 10	31.17	237
3 50	30.93	236
2 22	30.85	248
2 26	29.43	242
3 46	25.24	237
2 16	25.21	250
2 34	23.11	242
1 62	21.74	239
1 54	21.69	226
1 16	20.63	248
1 12	15.56	241
1 42	13.90	236
0 1	5.17	236
2 15	5.06	244
0 5	4.98	237
0 3	4.92	241
2 7	4.91	253
2 59	4.88	251
2 43	4.87	254
2 19	4.87	246
2 1	4.86	248
0 9	4.84	231
2 5	4.83	243
0 7	4.81	221
2 57	4.81	246
2 9	4.81	233
2 61	4.81	247
2 11	4.81	247
2 13	4.80	254
2 41	4.78	255
0 17	4.78	231
2 63	4.78	243
2 25	4.78	254
2 37	4.77	252
2 21	4.77	249
2 51	4.76	247
0 13	4.76	233
2 45	4.76	266
2 47	4.76	240
2 27	4.75	245
0 11	4.75	229
2 3	4.75	256
2 29	4.75	251
2 55	4.73	245
2 23	4.72	254
2 39	4.71	243
2 53	4.70	238
2 35	4.70	248
2 49	4.65	245
2 31	4.65	249
2 17	4.63	247
2 33	4.61	238
0 19	4.59	233
0 63	4.56	235
0 23	4.54	237
0 21	4.50	230
0 35	4.49	233
0 33	4.47	233
0 39	4.45	227
0 31	4.43	237
0 27	4.43	230
0 29	4.42	226
0 25	4.40	225
0 53	4.40	235
0 61	4.34	229
0 41	4.33	225
0 55	4.32	220
0 47	4.31	222
0 43	4.30	228
0 45	4.29	230
0 59	4.26	218
0 51	4.26	230
0 57	4.20	228
0 37	4.20	222
0 49	4.20	223
3 15	4.11	243
3 57	4.07	237
3 5	4.07	238
3 59	4.06	240
0 15	4.06	235
1 45	4.00	243
3 63	3.98	240
3 3	3.97	240
1 61	3.97	238
3 43	3.97	234
3 55	3.96	226
3 35	3.95	236
1 59	3.95	247
1 51	3.94	237
1 49	3.92	243
3 45	3.92	242
3 41	3.91	247
3 9	3.90	232
3 51	3.90	234
1 63	3.89	230
3 37	3.88	240
1 47	3.88	241
3 7	3.88	241
3 61	3.87	232
3 23	3.87	235
3 33	3.87	240
1 33	3.87	240
3 53	3.86	230
1 57	3.85	235
3 19	3.85	227
3 11	3.84	229
3 47	3.84	231
3 17	3.83	230
3 25	3.83	238
3 49	3.82	241
3 27	3.81	229
1 37	3.81	243
1 35	3.81	232
1 53	3.80	240
3 29	3.80	230
3 21	3.79	232
1 55	3.77	232
1 15	3.77	240
3 39	3.77	233
1 43	3.77	241
1 29	3.77	249
3 31	3.76	232
3 1	3.76	230
1 13	3.75	242
1 31	3.75	239
1 19	3.75	238
1 39	3.74	230
1 9	3.73	245
1 5	3.72	238
1 41	3.72	234
3 13	3.72	226
1 27	3.71	233
1 11	3.71	236
1 17	3.70	241
1 23	3.69	241
1 7	3.68	232
1 25	3.65	245
1 3	3.64	241
1 21	3.63	235
1 1	3.51	232
