hg
Chip Chan	RMS
0 0	773.40	673
1 0	509.14	442
2 2	324.16	320
0 28	279.39	275
3 60	224.28	257
2 0	176.43	249
2 4	138.26	249
0 4	94.73	216
0 2	89.46	230
0 6	76.91	227
0 16	74.51	231
0 14	70.74	228
0 8	70.22	230
0 18	69.17	221
0 22	66.81	229
0 56	66.51	222
0 40	66.44	223
0 46	66.05	229
0 52	65.49	236
0 24	65.21	237
0 62	64.89	224
0 42	63.64	234
0 34	63.51	219
0 54	63.12	224
0 50	62.72	228
0 26	62.64	236
0 30	62.45	227
0 36	62.00	229
0 44	61.92	233
0 32	61.61	236
0 58	59.82	234
0 38	59.35	220
3 62	53.95	239
3 58	53.70	234
3 32	53.10	235
0 10	52.04	218
3 54	50.96	242
3 52	50.30	240
3 42	50.27	231
2 56	50.24	246
3 44	49.87	238
3 0	49.84	238
2 58	49.62	248
2 62	49.40	252
2 20	49.39	261
3 2	49.27	232
2 42	49.21	242
3 40	49.16	240
3 48	48.98	236
3 30	48.88	237
3 12	48.65	238
3 38	48.59	237
3 34	48.58	237
2 52	48.43	243
3 16	48.42	237
3 6	48.38	242
2 46	48.36	255
3 36	48.16	236
2 6	48.14	245
3 4	48.12	238
3 8	47.93	233
3 22	47.73	240
2 48	47.65	261
2 50	47.64	248
2 18	47.52	252
2 40	47.49	253
3 14	47.27	229
3 28	47.11	243
3 18	47.04	248
3 24	46.99	237
3 20	46.84	245
2 54	46.25	246
2 8	46.22	249
2 28	46.10	247
2 10	45.92	263
2 38	45.76	249
2 30	45.68	247
2 14	45.50	246
2 24	45.06	238
2 12	44.93	260
2 36	44.82	248
0 12	44.80	235
2 32	44.80	256
2 44	44.74	254
0 48	44.10	222
3 26	42.32	227
1 2	39.66	237
1 58	39.16	243
1 4	38.88	248
1 56	38.70	242
1 30	38.58	242
1 24	38.29	236
1 50	38.09	235
1 48	37.97	249
1 60	37.93	241
1 40	37.89	235
1 46	37.59	246
1 36	37.51	247
1 52	37.46	238
1 38	37.45	230
1 32	37.41	243
0 60	37.17	224
1 34	37.05	227
1 26	36.89	247
1 20	36.81	237
1 28	36.68	237
1 22	36.62	236
1 14	36.57	241
1 18	36.39	237
1 10	36.39	243
1 6	36.24	243
1 8	36.20	229
0 20	35.15	227
1 44	33.47	235
2 60	32.04	243
3 56	31.44	229
3 10	30.49	237
3 50	30.06	236
2 22	29.68	248
2 26	28.20	242
3 46	24.82	237
2 16	24.28	249
2 34	22.56	241
1 54	20.92	225
1 62	20.54	238
1 16	19.82	247
1 12	14.66	240
1 42	13.61	236
0 1	5.29	236
2 15	5.16	244
0 5	4.92	237
0 9	4.91	231
2 5	4.88	243
0 3	4.88	241
2 3	4.87	255
2 31	4.87	248
2 19	4.86	246
0 7	4.84	221
2 47	4.82	239
2 29	4.82	251
2 63	4.81	243
2 23	4.80	254
2 39	4.79	243
2 57	4.77	246
2 53	4.77	238
2 37	4.77	252
2 9	4.77	233
2 7	4.76	253
2 17	4.76	247
2 13	4.76	254
2 27	4.76	245
2 61	4.76	247
2 41	4.76	255
2 59	4.75	251
2 1	4.75	248
2 55	4.74	245
2 49	4.73	245
2 11	4.73	247
2 45	4.73	266
2 33	4.71	238
0 13	4.71	233
0 17	4.70	232
2 25	4.69	254
0 11	4.68	229
2 35	4.65	248
2 21	4.64	249
2 51	4.61	246
2 43	4.61	254
0 25	4.53	225
0 63	4.48	234
0 23	4.48	237
0 31	4.47	237
0 19	4.42	233
0 53	4.41	235
0 33	4.40	233
0 21	4.39	230
0 35	4.38	233
0 61	4.37	229
0 45	4.37	230
0 39	4.35	226
0 51	4.35	230
0 29	4.34	227
0 59	4.33	218
0 37	4.32	222
0 43	4.30	228
0 27	4.29	230
0 41	4.28	225
0 47	4.27	222
0 49	4.25	223
0 57	4.23	228
3 59	4.13	240
0 55	4.11	219
3 15	4.11	243
3 63	4.08	240
3 45	4.05	241
3 47	4.04	231
3 21	4.03	232
3 41	4.02	248
3 49	4.01	242
3 55	4.01	226
3 3	4.00	240
3 37	3.98	240
3 57	3.97	237
1 53	3.97	240
3 11	3.97	229
3 17	3.97	230
3 31	3.96	232
0 15	3.96	234
3 35	3.95	236
3 7	3.95	241
3 33	3.95	240
3 25	3.93	238
3 29	3.93	230
3 61	3.91	231
3 23	3.90	235
3 5	3.90	238
3 1	3.90	230
3 39	3.89	234
1 61	3.89	238
3 19	3.88	227
1 55	3.86	232
3 53	3.85	230
1 59	3.85	246
3 9	3.85	232
3 27	3.84	229
1 45	3.84	243
1 47	3.83	241
3 13	3.83	226
3 51	3.83	233
1 25	3.81	244
3 43	3.80	234
1 23	3.80	241
1 49	3.80	243
1 31	3.79	239
1 35	3.78	232
1 7	3.77	232
1 21	3.77	235
1 37	3.76	243
1 41	3.76	234
1 15	3.76	240
1 63	3.74	230
1 51	3.74	237
1 29	3.74	249
1 27	3.73	232
1 33	3.72	240
1 57	3.71	235
1 43	3.67	240
1 19	3.66	237
1 11	3.61	236
1 13	3.61	242
1 39	3.60	230
1 17	3.59	242
1 9	3.59	245
1 1	3.57	232
1 5	3.56	238
1 3	3.56	241
