hg
Chip Chan	RMS
2 10	1248.20	1033
2 2	1247.81	1023
2 18	1247.72	1035
2 20	1247.55	1033
2 12	1246.18	1031
2 4	1246.17	1029
2 8	1245.08	1029
2 48	1244.82	1033
2 0	1244.59	1019
2 44	1242.21	1029
2 32	1242.08	1028
2 40	1242.00	1030
2 30	1241.81	1027
2 14	1241.65	1025
2 6	1241.27	1026
2 28	1241.13	1029
2 36	1240.85	1030
2 50	1240.39	1027
2 46	1239.89	1029
2 62	1239.49	1027
2 52	1238.83	1027
2 24	1238.29	1023
2 38	1238.08	1026
2 54	1237.84	1025
2 42	1237.59	1025
2 58	1237.20	1026
2 56	1237.11	1023
0 26	1228.68	1005
0 8	1228.49	1002
0 6	1228.30	999
0 2	1227.89	1000
0 16	1226.55	1002
0 24	1226.19	1005
0 4	1226.06	997
0 28	1226.06	989
0 14	1225.79	1000
0 22	1224.41	1000
0 42	1224.00	1000
0 18	1223.25	996
0 32	1223.22	1000
0 40	1222.44	997
0 52	1222.40	1000
0 36	1222.28	999
0 30	1221.91	998
0 44	1221.28	999
0 58	1221.17	997
0 38	1221.13	996
0 46	1221.11	997
0 50	1220.33	995
0 56	1220.07	996
0 54	1218.72	996
0 62	1218.37	995
0 34	1216.58	992
3 6	1205.47	984
3 16	1202.80	983
3 18	1202.51	986
3 4	1202.23	982
3 12	1202.17	981
3 28	1202.10	983
3 2	1201.71	980
3 8	1201.40	980
3 60	1201.35	974
3 22	1201.24	984
3 0	1201.07	978
3 44	1200.86	984
3 20	1200.48	983
3 48	1199.84	983
1 4	1199.09	984
3 30	1198.84	979
3 54	1198.77	981
1 6	1198.57	983
3 38	1198.26	981
3 24	1197.94	979
3 14	1197.84	978
1 10	1197.81	982
3 32	1197.40	976
3 52	1197.14	982
3 36	1197.08	981
1 2	1196.99	980
3 62	1196.91	980
3 40	1196.74	980
3 34	1196.29	979
3 58	1196.15	980
1 14	1196.00	983
3 42	1195.98	979
1 26	1193.72	981
1 20	1193.24	977
1 22	1192.46	977
1 36	1191.79	980
1 18	1191.64	977
1 48	1191.28	981
1 8	1190.89	975
1 58	1190.85	980
1 28	1190.49	976
1 56	1190.48	978
1 24	1190.28	977
1 30	1190.11	977
1 32	1189.98	977
1 40	1189.40	978
1 46	1189.36	978
1 0	1188.75	973
1 60	1188.74	977
1 50	1188.45	977
1 52	1187.55	975
1 38	1187.40	973
1 34	1186.42	973
3 26	1183.31	960
1 44	1172.13	957
0 0	1157.30	848
2 22	1109.31	905
2 26	1105.44	900
2 60	1102.61	895
0 12	1089.43	877
0 10	1084.01	870
0 48	1083.11	870
3 50	1069.59	862
3 10	1067.36	861
3 56	1060.59	855
1 16	1060.18	863
1 62	1058.62	862
1 54	1052.92	855
2 16	955.01	791
2 34	942.60	781
0 20	934.80	762
0 60	928.99	759
3 46	914.86	755
1 12	902.25	749
1 42	417.62	374
2 55	36.54	233
2 63	36.38	230
2 45	36.33	254
2 53	36.33	226
2 57	36.30	234
2 49	36.30	233
2 59	36.30	239
2 43	36.27	242
3 57	36.22	226
2 61	36.14	235
2 47	36.06	228
2 51	36.05	235
3 63	36.00	229
2 41	35.88	243
3 53	35.83	219
3 55	35.82	215
2 37	35.73	240
3 49	35.70	231
3 47	35.67	220
2 39	35.65	231
3 45	35.62	231
3 51	35.53	223
3 61	35.45	221
3 59	35.45	229
3 39	35.44	223
2 35	35.43	236
3 37	35.32	229
3 43	35.28	224
3 41	35.17	237
0 57	35.11	217
0 63	35.09	224
3 35	35.07	225
3 33	34.83	229
2 31	34.82	237
1 57	34.81	225
0 59	34.77	207
2 33	34.75	227
3 31	34.73	222
2 29	34.68	240
0 55	34.68	209
1 59	34.64	236
1 51	34.60	227
0 51	34.59	219
3 25	34.52	227
0 53	34.46	224
1 55	34.40	222
1 61	34.38	228
1 63	34.36	220
3 27	34.35	219
0 45	34.35	219
0 61	34.35	219
0 41	34.32	214
0 39	34.25	216
3 29	34.23	220
1 47	34.18	231
1 49	34.16	233
0 43	34.13	217
1 53	34.10	230
3 23	34.10	225
2 27	34.08	233
1 45	34.06	233
0 49	34.05	213
3 19	34.04	218
0 47	33.99	211
2 25	33.93	243
3 21	33.92	223
1 41	33.92	224
0 35	33.79	223
1 43	33.79	231
2 21	33.77	238
1 39	33.68	220
3 17	33.67	221
0 37	33.64	211
0 31	33.58	226
1 35	33.53	222
2 23	33.52	242
0 33	33.50	222
1 37	33.48	233
2 19	33.42	235
1 33	33.32	231
1 31	33.14	229
1 29	33.13	239
0 27	33.06	219
2 17	32.97	236
0 29	32.91	216
3 13	32.89	216
0 25	32.72	215
1 25	32.72	235
1 27	32.71	223
2 13	32.69	243
1 21	32.63	226
0 23	32.59	227
1 23	32.52	232
3 11	32.48	219
2 9	32.36	223
3 15	32.29	234
2 15	32.27	234
2 11	32.23	237
3 9	32.21	223
3 7	32.10	232
0 21	32.07	219
1 19	32.02	228
2 7	31.93	243
0 19	31.83	223
0 17	31.78	221
3 5	31.78	229
2 5	31.66	233
1 15	31.40	231
1 17	31.39	232
0 13	31.37	223
2 3	31.30	246
0 7	31.12	212
3 3	31.06	230
1 9	30.99	236
1 13	30.94	233
0 11	30.92	219
0 15	30.86	225
1 11	30.78	227
3 1	30.70	221
2 1	30.60	239
0 9	30.54	221
1 5	30.40	230
0 5	30.34	227
1 7	30.31	223
0 3	29.97	231
1 3	29.82	233
1 1	29.56	224
0 1	29.34	226
