hg
Chip Chan	RMS
0 0	731.51	612
1 0	466.18	403
2 2	296.28	306
0 28	263.30	272
3 60	213.34	257
2 0	183.37	253
2 4	169.05	252
0 4	151.22	225
2 18	151.00	248
0 2	150.64	237
2 28	149.92	244
2 40	149.09	249
2 50	148.85	244
2 48	148.74	257
2 44	148.46	250
2 20	148.31	256
2 10	148.23	259
2 36	148.01	244
2 46	147.72	250
2 8	147.70	245
2 52	147.70	240
2 42	147.53	239
0 16	147.53	236
0 24	147.44	241
2 54	147.31	243
2 62	147.30	248
2 58	146.88	244
0 22	146.88	232
0 6	146.82	233
2 12	146.72	256
2 30	146.64	243
2 38	146.49	245
2 32	146.47	252
2 6	146.20	242
2 56	146.17	242
0 52	146.17	240
0 14	146.16	233
2 14	145.80	242
0 26	145.73	239
2 24	145.65	234
0 40	145.40	229
0 56	145.24	227
0 18	145.22	227
0 44	145.10	238
0 8	144.87	236
0 36	144.80	233
0 32	144.69	240
0 46	144.35	234
0 42	144.30	238
0 30	144.30	231
0 62	144.28	230
0 58	143.92	237
0 38	143.82	226
0 54	143.69	229
0 50	143.62	233
3 52	142.83	236
0 34	142.79	224
3 44	142.52	235
3 62	142.40	236
3 58	142.37	230
3 48	142.36	232
3 38	141.60	234
3 42	141.29	228
3 6	141.13	238
3 4	141.12	234
3 28	141.09	239
3 54	140.97	239
3 22	140.90	236
3 36	140.87	232
3 30	140.70	233
3 16	140.66	234
3 18	140.65	244
3 40	140.61	236
3 2	140.53	228
3 12	140.16	234
3 24	139.90	233
3 20	139.75	242
1 14	139.69	240
3 14	139.60	226
3 34	139.59	234
3 8	139.29	229
3 32	139.27	232
1 36	138.96	246
1 40	138.60	235
1 58	138.58	242
1 48	138.54	248
3 0	138.51	233
1 4	137.76	247
1 26	137.69	246
1 50	137.69	235
1 10	137.68	242
1 60	137.54	241
1 6	137.38	241
1 2	137.32	236
1 56	137.24	241
1 46	137.14	244
1 22	136.94	236
1 20	136.89	237
1 30	136.78	240
1 8	136.68	229
1 52	136.64	237
1 18	136.49	237
1 28	136.34	236
1 32	136.24	242
1 24	136.11	235
1 38	136.04	229
1 34	135.45	228
3 26	127.05	224
1 44	119.30	233
0 10	84.38	219
0 12	83.05	235
0 48	82.41	223
2 22	80.84	244
2 60	80.54	239
2 26	79.78	238
3 50	77.48	231
3 10	76.61	233
3 56	76.48	224
1 62	74.66	236
1 54	74.05	223
1 16	73.39	245
0 60	61.77	224
0 20	61.29	227
2 16	59.37	246
2 34	58.33	238
3 46	56.75	233
1 12	53.37	239
1 42	24.10	235
2 15	4.83	244
2 19	4.80	246
2 49	4.77	245
0 3	4.71	241
2 1	4.70	248
2 33	4.68	238
0 1	4.68	235
2 57	4.67	246
2 43	4.66	253
2 63	4.64	242
2 55	4.64	245
2 23	4.63	253
0 7	4.62	221
2 29	4.61	251
2 47	4.61	239
2 39	4.58	243
2 53	4.58	237
2 45	4.57	265
2 41	4.57	254
2 51	4.57	246
2 59	4.56	251
2 17	4.55	247
2 35	4.55	248
2 11	4.54	247
2 3	4.53	255
2 27	4.53	245
2 13	4.52	253
2 25	4.52	254
0 5	4.52	237
0 33	4.52	233
2 31	4.51	248
2 37	4.50	252
2 9	4.49	233
2 7	4.48	253
0 19	4.46	233
0 29	4.45	226
2 61	4.45	246
0 41	4.45	225
0 63	4.44	235
0 23	4.43	238
0 13	4.42	233
0 9	4.42	231
0 11	4.41	229
2 5	4.41	243
0 59	4.39	218
0 17	4.36	231
0 21	4.29	229
2 21	4.27	249
0 31	4.27	237
3 53	4.26	229
0 61	4.26	230
0 57	4.26	228
0 47	4.23	222
3 59	4.21	240
3 37	4.20	239
3 39	4.19	233
0 43	4.17	228
0 25	4.17	225
0 45	4.16	230
0 49	4.16	224
0 37	4.15	222
0 51	4.14	230
0 53	4.12	235
0 27	4.11	230
3 41	4.11	247
0 39	4.11	226
3 57	4.10	236
3 49	4.08	241
3 31	4.08	232
3 25	4.07	237
0 35	4.07	233
0 15	4.06	234
3 27	4.06	229
1 61	4.05	238
3 19	4.05	227
3 63	4.05	240
3 15	4.04	242
3 3	4.04	239
3 51	4.02	233
3 17	4.02	230
3 21	4.01	232
3 61	4.01	231
3 13	4.01	225
3 43	4.00	234
3 55	3.99	225
3 5	3.97	237
0 55	3.96	219
3 47	3.95	231
3 33	3.94	239
3 45	3.94	241
1 59	3.94	246
3 1	3.91	230
3 23	3.91	234
3 9	3.91	231
3 7	3.91	241
1 49	3.90	243
1 51	3.88	237
3 11	3.88	228
1 27	3.85	233
3 35	3.85	236
1 57	3.83	235
1 47	3.81	241
1 15	3.81	240
1 25	3.81	244
1 45	3.80	243
1 55	3.80	232
1 39	3.80	230
1 5	3.78	238
1 21	3.78	234
1 35	3.77	232
1 3	3.76	241
1 31	3.75	239
1 17	3.74	241
1 37	3.74	242
1 19	3.73	237
1 63	3.73	230
3 29	3.71	229
1 53	3.70	240
1 29	3.69	249
1 23	3.68	241
1 33	3.68	240
1 7	3.67	232
1 41	3.66	234
1 13	3.63	241
1 9	3.61	245
1 43	3.59	240
1 11	3.49	236
1 1	3.48	232
