hg
Chip Chan	RMS
0 0	762.41	645
1 0	496.78	407
2 2	313.45	295
0 28	274.48	260
3 60	218.26	241
2 0	168.10	237
2 4	129.24	241
0 4	89.54	217
0 2	84.56	231
0 6	71.13	230
0 16	68.68	233
0 14	64.19	230
0 8	63.79	233
0 18	62.61	223
0 56	60.45	224
0 22	60.39	231
0 40	59.69	225
0 46	59.49	232
0 62	58.72	227
0 52	58.63	238
0 24	58.16	239
0 42	57.06	236
0 34	56.66	221
0 54	56.49	226
0 30	56.31	229
0 50	56.15	231
0 26	55.85	238
0 36	55.53	231
0 44	54.97	236
0 32	54.76	238
0 58	53.74	235
0 38	52.81	222
0 10	48.90	219
3 62	45.22	238
3 58	44.82	232
3 32	44.25	233
3 54	42.49	242
0 12	42.13	235
2 56	41.99	245
2 58	41.42	248
0 48	41.23	223
3 52	41.20	238
3 44	41.16	237
3 42	41.12	230
3 0	40.94	236
2 62	40.77	251
2 20	40.69	259
3 2	40.59	231
3 40	40.58	239
2 46	40.46	254
3 48	40.37	235
2 42	40.21	241
3 30	39.90	235
3 34	39.85	236
3 38	39.80	237
2 6	39.79	244
2 52	39.55	242
3 12	39.50	237
2 48	39.46	259
2 50	39.37	247
3 36	39.37	235
3 6	39.25	241
3 4	39.25	238
3 16	39.09	237
2 18	38.97	251
2 40	38.97	252
3 8	38.73	232
3 22	38.61	239
3 14	38.08	228
3 28	38.06	243
2 28	37.88	247
2 54	37.74	245
2 38	37.69	249
2 10	37.68	262
3 20	37.55	244
2 8	37.54	248
3 18	37.49	248
3 24	37.41	236
2 14	37.20	246
2 30	36.81	247
2 24	36.78	237
2 32	36.36	255
2 44	36.28	253
2 36	36.09	247
2 12	36.08	259
0 60	35.19	224
3 26	34.69	227
0 20	33.58	228
1 58	29.98	244
2 60	29.65	242
1 2	29.64	238
1 30	29.39	242
1 56	29.17	242
1 4	28.96	249
1 24	28.72	236
1 48	28.43	250
1 50	28.39	236
1 40	28.31	236
1 46	28.23	247
1 60	28.19	242
1 36	28.13	248
1 52	27.81	239
1 34	27.78	229
1 22	27.61	237
1 38	27.57	230
1 32	27.56	244
1 26	27.51	248
3 56	27.31	227
1 20	27.30	239
1 28	27.27	238
1 14	27.07	242
1 8	27.03	231
1 10	26.83	245
3 10	26.69	236
1 18	26.55	238
1 6	26.39	243
2 22	26.03	248
3 50	25.58	235
1 44	25.48	235
2 26	23.99	241
3 46	22.27	236
2 16	21.86	249
2 34	20.21	241
1 62	16.20	238
1 54	16.01	226
1 16	15.25	248
1 42	13.39	235
1 12	11.74	240
0 1	5.09	235
0 3	4.93	241
2 7	4.89	253
0 5	4.86	237
2 59	4.84	251
2 39	4.78	243
2 3	4.77	255
2 63	4.77	243
2 57	4.77	246
2 1	4.75	248
2 15	4.74	244
2 5	4.74	243
2 45	4.72	266
2 51	4.71	246
2 55	4.70	245
2 29	4.70	251
2 43	4.67	254
2 17	4.66	247
2 11	4.66	247
2 49	4.66	245
2 31	4.65	248
2 13	4.65	253
0 7	4.64	221
2 53	4.64	237
2 23	4.63	253
0 11	4.63	229
2 35	4.61	248
2 37	4.60	252
2 61	4.59	247
2 19	4.59	246
2 41	4.59	255
0 9	4.58	231
2 25	4.57	254
2 27	4.57	245
2 9	4.53	233
2 33	4.53	238
2 47	4.53	239
2 21	4.50	249
0 31	4.41	237
0 13	4.41	233
0 17	4.41	231
0 19	4.40	233
0 21	4.36	230
0 23	4.34	237
0 33	4.29	233
0 53	4.21	235
0 25	4.21	225
0 63	4.21	235
0 35	4.15	233
0 29	4.13	227
0 55	4.13	219
0 51	4.11	230
0 27	4.10	230
0 47	4.10	222
3 57	4.09	236
0 37	4.07	222
0 41	4.06	225
0 57	4.05	228
0 59	4.05	218
0 61	4.04	230
0 45	4.04	230
3 59	4.02	240
3 53	4.01	230
0 43	4.01	228
0 39	4.00	227
0 49	3.99	223
3 7	3.95	241
3 5	3.95	238
3 63	3.94	240
3 23	3.94	235
3 49	3.92	241
3 45	3.90	241
3 15	3.90	243
3 41	3.90	247
3 61	3.89	231
3 47	3.89	231
3 33	3.88	240
3 55	3.87	226
3 1	3.86	230
1 49	3.86	243
3 3	3.85	239
3 39	3.84	234
3 43	3.84	234
3 11	3.83	229
1 59	3.83	247
3 17	3.82	230
0 15	3.81	235
3 9	3.81	232
3 13	3.80	226
3 51	3.80	233
3 31	3.78	232
3 37	3.78	240
3 19	3.78	227
3 29	3.77	230
3 35	3.77	236
3 25	3.75	238
3 27	3.75	229
3 21	3.71	232
1 53	3.70	240
1 55	3.69	232
1 57	3.69	235
1 45	3.68	243
1 61	3.67	238
1 51	3.67	237
1 29	3.67	249
1 41	3.66	234
1 39	3.64	230
1 25	3.63	245
1 47	3.62	242
1 9	3.61	245
1 23	3.61	241
1 35	3.59	232
1 43	3.59	240
1 21	3.59	235
1 31	3.59	239
1 63	3.58	230
1 17	3.55	241
1 3	3.55	242
1 5	3.54	238
1 33	3.54	240
1 27	3.53	233
1 11	3.51	236
1 15	3.50	240
1 37	3.49	243
1 19	3.48	238
1 13	3.46	242
1 7	3.44	232
1 1	3.41	233
