hg
Chip Chan	RMS
0 0	792.47	693
1 0	521.69	470
2 2	334.27	336
0 28	272.33	278
3 60	231.08	264
2 0	190.56	254
2 4	153.17	254
0 4	88.41	218
0 2	84.59	233
0 6	80.03	229
0 14	78.47	229
0 16	78.09	233
0 8	78.03	232
0 18	77.40	222
0 52	75.45	238
0 40	75.41	224
0 22	74.89	230
0 46	74.79	230
0 24	74.29	239
0 62	74.26	226
0 42	73.44	235
0 54	73.43	226
0 34	73.41	220
0 56	73.15	224
0 30	72.86	227
0 50	72.81	230
0 36	72.64	231
0 44	72.60	235
0 32	72.47	237
0 26	72.31	238
0 38	71.15	222
0 58	69.40	235
2 20	65.14	261
2 56	64.27	247
2 18	64.15	252
2 6	63.71	246
2 42	63.70	243
2 48	63.35	261
3 32	63.31	236
2 58	63.22	249
2 46	62.92	256
2 50	62.89	249
2 62	62.88	253
2 52	62.84	244
2 40	62.77	254
2 10	62.77	263
2 28	62.73	249
3 62	62.59	241
3 58	62.32	234
2 8	62.30	249
2 30	62.12	248
2 38	62.10	250
2 24	61.92	239
2 54	61.92	247
3 44	61.67	239
2 36	61.58	249
2 32	61.57	256
2 44	61.51	255
2 12	61.39	260
3 54	61.34	243
2 14	61.24	247
3 48	61.03	237
3 52	61.01	241
3 2	60.94	233
3 42	60.83	233
3 4	60.74	239
3 38	60.66	238
3 0	60.43	238
3 12	60.34	239
3 30	60.33	237
3 8	60.16	234
3 16	60.04	239
3 36	60.01	237
3 34	59.91	238
3 6	59.89	243
3 28	59.86	245
3 40	59.76	241
3 22	59.65	241
3 20	59.56	246
3 14	59.53	230
3 18	59.52	249
3 24	59.32	238
1 58	58.47	245
1 2	58.24	239
1 4	58.07	250
1 56	57.94	243
1 36	57.88	248
1 60	57.78	242
1 30	57.65	243
1 40	57.64	237
1 48	57.42	251
1 50	57.38	237
1 46	57.15	247
1 24	57.12	237
1 26	57.09	249
1 14	57.05	241
1 52	56.98	239
1 10	56.95	245
1 20	56.92	238
1 22	56.89	237
1 32	56.80	244
1 34	56.70	229
1 38	56.59	231
1 28	56.42	238
1 6	56.40	243
1 18	56.11	238
1 8	56.08	231
3 26	53.87	228
0 10	52.75	219
1 44	50.13	236
0 12	47.52	235
0 48	47.15	224
0 60	37.86	225
0 20	36.24	228
2 60	36.20	243
2 22	34.91	249
2 26	34.26	242
3 10	33.21	238
3 56	33.17	229
3 50	33.16	236
1 54	30.43	226
1 62	30.41	239
1 16	29.74	248
2 16	26.39	250
2 34	25.21	241
3 46	25.02	238
1 12	21.86	241
1 42	14.50	237
0 1	5.71	236
0 5	5.69	237
0 3	5.65	241
0 9	5.62	231
0 7	5.53	221
0 11	5.51	229
0 23	5.46	238
0 13	5.42	233
0 21	5.41	230
0 63	5.37	235
0 17	5.37	232
0 19	5.29	233
0 53	5.25	235
0 33	5.20	233
0 31	5.19	237
0 27	5.18	230
0 43	5.14	228
0 51	5.14	230
0 35	5.13	233
0 25	5.11	225
0 37	5.11	222
0 39	5.11	227
0 49	5.09	224
0 45	5.09	230
0 57	5.08	228
0 29	5.06	227
0 55	5.06	220
0 59	5.04	218
0 47	5.03	222
0 41	5.00	225
0 61	4.99	230
0 15	4.70	234
2 3	4.57	256
2 15	4.53	244
2 1	4.51	249
2 45	4.46	266
2 7	4.40	253
2 25	4.40	254
2 5	4.40	243
2 43	4.40	254
2 53	4.39	238
2 9	4.39	233
2 29	4.39	251
2 63	4.37	243
2 33	4.37	238
2 41	4.37	255
2 49	4.36	245
2 31	4.36	248
2 57	4.36	246
2 11	4.35	247
2 61	4.35	247
2 13	4.34	254
2 21	4.33	249
2 23	4.31	254
2 27	4.30	245
2 47	4.27	240
2 19	4.27	246
2 37	4.23	252
2 51	4.22	246
2 59	4.22	251
1 59	4.20	247
2 17	4.20	247
2 35	4.17	248
1 51	4.16	237
2 55	4.15	245
1 55	4.14	232
1 47	4.12	241
1 45	4.11	243
2 39	4.09	243
1 57	4.07	235
1 49	4.05	243
1 41	4.04	234
1 25	4.01	245
1 31	4.01	239
1 61	4.01	238
1 11	4.01	236
1 37	4.00	243
1 3	3.99	242
1 53	3.96	240
1 33	3.95	240
1 29	3.95	249
1 39	3.93	230
1 23	3.93	241
1 35	3.92	232
1 43	3.92	241
1 5	3.91	238
1 27	3.90	233
1 63	3.90	230
1 13	3.88	242
1 19	3.85	238
1 7	3.84	232
1 15	3.84	240
1 1	3.82	233
1 9	3.81	245
1 21	3.79	235
1 17	3.77	242
3 15	3.61	243
3 57	3.60	237
3 63	3.57	240
3 7	3.54	241
3 59	3.51	240
3 55	3.51	226
3 53	3.51	230
3 3	3.51	240
3 61	3.49	232
3 9	3.49	232
3 13	3.49	226
3 25	3.48	238
3 11	3.48	229
3 47	3.48	231
3 21	3.45	233
3 33	3.45	240
3 45	3.43	242
3 39	3.41	234
3 27	3.40	229
3 5	3.40	238
3 41	3.38	248
3 1	3.38	230
3 51	3.37	234
3 49	3.37	242
3 17	3.36	230
3 43	3.35	234
3 19	3.35	228
3 37	3.35	240
3 35	3.33	236
3 31	3.31	233
3 23	3.29	235
3 29	3.25	230
