hg
Chip Chan	RMS
0 0	760.70	621
1 0	492.12	381
2 2	311.62	277
0 28	273.18	245
3 60	215.41	227
2 0	166.27	225
2 4	125.54	232
0 4	86.98	213
0 2	82.00	227
0 6	67.75	226
0 16	64.21	230
0 14	60.28	227
0 8	59.67	230
0 18	58.15	221
0 22	55.90	230
0 56	55.89	221
0 40	55.15	223
0 46	54.82	229
0 52	54.01	236
0 62	53.65	224
0 24	52.96	237
0 42	51.72	234
0 34	51.62	219
0 54	51.28	224
0 50	51.13	229
0 26	51.03	235
0 30	50.92	226
0 36	49.91	229
0 44	49.22	233
0 32	49.21	236
0 58	48.29	232
0 38	47.36	220
0 10	47.17	217
0 12	40.53	233
0 48	39.34	222
3 62	38.25	234
3 58	37.52	228
3 32	36.18	229
3 54	34.53	238
2 56	34.51	242
0 60	34.16	222
2 62	34.15	247
2 58	34.14	244
3 52	33.69	235
3 0	33.46	232
2 20	33.20	255
3 42	33.19	226
3 44	33.10	233
2 42	32.68	238
2 46	32.60	251
3 34	32.46	233
2 52	32.21	239
3 2	32.17	228
0 20	32.01	226
3 40	31.90	236
2 6	31.82	241
3 30	31.80	231
3 6	31.76	237
3 48	31.75	231
3 36	31.54	231
3 12	31.53	233
3 4	31.44	234
3 38	31.26	233
2 18	31.08	248
2 40	31.07	249
2 50	31.03	243
3 16	30.89	234
2 48	30.79	256
3 8	30.62	229
3 22	30.17	236
3 14	29.77	225
3 28	29.66	240
2 54	29.63	243
2 10	29.53	259
3 18	29.21	244
3 20	29.14	241
2 8	28.97	245
2 14	28.96	243
2 28	28.96	244
2 30	28.92	243
2 38	28.84	245
2 24	28.76	234
3 24	28.51	233
2 32	28.44	252
2 12	28.17	256
2 36	27.88	244
2 44	27.71	251
2 60	26.84	239
3 26	26.11	223
3 56	24.67	226
3 10	23.71	234
2 22	23.20	245
3 50	22.88	233
2 26	21.09	239
3 46	20.68	234
2 16	20.12	248
1 2	19.08	236
2 34	18.70	239
1 30	18.62	239
1 58	18.62	242
1 56	18.33	240
1 24	17.62	235
1 4	17.52	247
1 46	17.37	244
1 48	17.16	248
1 36	16.79	246
1 60	16.75	240
1 50	16.52	234
1 40	16.34	234
1 52	16.30	237
1 32	16.21	242
1 38	16.08	228
1 44	15.73	233
1 34	15.63	226
1 26	15.31	247
1 22	15.28	235
1 28	15.02	236
1 20	14.72	236
1 6	14.65	242
1 10	14.32	243
1 18	14.18	237
1 14	13.98	240
1 8	13.79	228
1 42	12.19	234
1 54	11.23	224
1 62	11.05	237
1 16	9.47	247
1 12	8.52	240
2 15	4.91	244
0 1	4.91	235
2 3	4.89	256
2 7	4.83	254
2 57	4.82	246
2 59	4.81	251
2 37	4.80	252
2 25	4.77	255
2 5	4.76	243
2 1	4.76	248
2 41	4.71	255
2 9	4.71	233
2 35	4.71	248
2 55	4.71	245
2 21	4.70	249
2 43	4.69	254
2 29	4.68	251
2 63	4.67	243
2 49	4.67	245
2 51	4.67	247
0 3	4.66	241
2 27	4.65	245
2 61	4.65	247
2 39	4.64	243
2 19	4.64	246
2 11	4.64	247
2 31	4.61	248
2 45	4.61	266
2 33	4.53	239
0 9	4.52	231
2 47	4.51	240
2 23	4.51	253
2 53	4.47	238
2 13	4.47	254
0 5	4.45	237
2 17	4.42	247
0 7	4.42	221
0 11	4.40	229
0 13	4.35	233
0 17	4.32	231
0 23	4.23	237
0 45	4.20	230
0 19	4.19	233
3 61	4.16	231
3 43	4.15	234
0 21	4.14	230
0 53	4.14	235
3 55	4.14	226
0 31	4.14	237
3 1	4.12	230
3 63	4.10	240
3 59	4.09	240
3 57	4.09	237
0 37	4.07	222
3 47	4.05	231
0 25	4.05	225
3 53	4.05	230
3 41	4.04	247
0 55	4.04	220
0 63	4.03	235
0 61	4.02	230
3 45	4.01	241
3 27	4.01	229
0 51	4.01	230
0 39	3.99	227
3 51	3.99	233
3 49	3.99	241
3 21	3.99	232
0 35	3.97	233
1 57	3.97	235
0 15	3.97	235
0 27	3.97	230
3 11	3.97	229
0 29	3.96	227
0 47	3.95	222
0 33	3.95	233
0 41	3.94	225
3 3	3.94	239
0 43	3.94	228
3 25	3.94	238
3 13	3.93	226
3 39	3.93	233
3 31	3.93	232
3 33	3.92	240
3 35	3.92	236
3 15	3.90	243
3 7	3.88	241
0 57	3.88	228
3 37	3.87	240
0 59	3.86	218
3 5	3.86	238
0 49	3.86	224
1 61	3.85	238
3 23	3.85	235
1 51	3.83	237
1 63	3.83	230
3 19	3.81	227
3 29	3.79	230
1 29	3.76	250
1 59	3.76	247
3 17	3.74	230
1 49	3.73	243
1 37	3.73	243
1 55	3.72	232
3 9	3.72	232
1 45	3.71	243
1 33	3.71	240
1 35	3.67	232
1 15	3.66	240
1 11	3.65	236
1 41	3.65	234
1 39	3.65	230
1 23	3.64	241
1 25	3.64	245
1 21	3.62	235
1 43	3.61	241
1 17	3.60	242
1 3	3.59	241
1 9	3.59	246
1 7	3.59	232
1 13	3.56	242
1 47	3.56	242
1 27	3.56	233
1 53	3.56	240
1 5	3.54	238
1 31	3.50	239
1 19	3.42	238
1 1	3.38	233
