hg
Chip Chan	RMS
0 0	789.33	694
1 0	519.15	464
2 2	335.41	330
0 28	273.90	272
3 60	232.86	258
2 0	190.15	251
2 4	152.85	251
0 4	83.81	220
0 2	80.00	234
0 6	75.10	231
0 14	73.72	231
0 16	73.24	234
0 8	72.89	234
0 18	72.60	224
0 22	71.52	232
0 40	70.35	227
0 52	70.20	239
0 62	69.93	228
0 46	69.86	232
0 24	69.40	240
0 56	69.15	225
0 34	69.03	222
0 54	68.83	227
0 42	68.74	237
0 30	68.48	229
0 50	68.37	232
0 36	68.29	232
0 44	68.00	237
0 32	67.73	239
0 26	67.57	239
0 38	66.57	223
0 58	65.19	236
2 20	65.09	262
2 56	64.51	248
2 42	64.14	243
2 6	63.89	246
2 18	63.89	253
2 46	63.54	256
2 52	63.41	245
2 62	63.38	253
3 32	63.38	236
2 58	63.33	250
3 62	63.18	241
2 40	63.14	254
2 48	63.03	262
2 50	62.87	249
3 58	62.84	235
2 10	62.73	264
2 8	62.59	250
2 28	62.46	249
3 44	61.96	240
2 54	61.86	248
2 38	61.72	250
3 42	61.66	233
3 48	61.64	238
2 30	61.63	249
2 24	61.58	239
2 32	61.55	257
2 14	61.54	247
3 2	61.53	233
3 54	61.30	244
3 52	61.29	241
2 44	61.20	255
2 36	61.18	249
2 12	61.04	261
3 0	61.02	239
3 38	60.96	239
3 4	60.94	239
3 30	60.80	238
3 16	60.77	239
3 34	60.41	239
3 6	60.38	243
3 12	60.37	240
3 36	60.33	237
3 18	60.15	250
3 8	60.06	234
3 14	60.06	230
3 22	60.03	241
3 28	60.01	245
3 40	59.85	241
3 24	59.37	239
3 20	59.21	247
1 58	58.89	246
1 2	58.86	239
1 56	58.34	244
1 30	58.17	243
1 4	58.04	250
1 50	58.02	237
1 24	57.93	237
1 40	57.74	237
1 36	57.61	249
1 60	57.53	243
1 46	57.50	247
1 48	57.46	251
1 34	56.99	230
1 52	56.91	240
1 38	56.83	231
1 22	56.77	238
1 26	56.69	249
1 32	56.68	245
1 6	56.47	244
1 14	56.47	242
1 10	56.29	245
1 8	56.14	231
1 18	56.11	239
1 20	55.88	239
1 28	55.87	239
3 26	53.62	229
1 44	50.18	236
0 10	49.45	220
0 12	44.80	236
0 48	43.82	225
2 60	36.56	243
0 60	35.64	225
2 22	35.15	249
2 26	34.49	242
0 20	33.97	229
3 56	33.38	229
3 50	33.38	237
3 10	33.17	238
1 54	30.50	226
1 62	30.30	238
1 16	29.34	248
2 16	26.77	250
2 34	25.59	241
3 46	25.27	238
1 12	21.66	241
1 42	14.65	236
0 3	5.78	241
0 5	5.67	237
0 1	5.67	236
0 7	5.48	221
0 11	5.34	229
0 9	5.31	231
0 13	5.29	234
0 17	5.27	232
0 63	5.22	235
0 19	5.19	233
0 23	5.15	238
0 57	5.13	228
0 25	5.11	225
0 21	5.10	230
0 33	5.09	233
0 31	5.08	237
0 45	5.06	230
0 51	5.06	230
0 39	5.04	227
0 55	5.04	220
0 53	5.03	235
0 27	5.02	230
0 29	5.00	227
0 43	4.99	228
0 47	4.99	222
0 41	4.98	225
0 35	4.97	233
0 61	4.95	230
0 37	4.93	222
0 49	4.92	224
0 59	4.89	218
2 15	4.81	244
0 15	4.61	235
2 7	4.58	254
2 1	4.56	248
2 53	4.55	238
2 3	4.54	256
2 49	4.53	245
2 61	4.52	247
2 41	4.47	255
2 35	4.47	248
2 27	4.45	245
2 57	4.45	246
2 59	4.42	251
2 37	4.40	252
2 63	4.40	243
2 23	4.40	253
2 17	4.39	247
2 25	4.38	254
2 39	4.38	243
2 5	4.38	243
2 13	4.38	254
2 9	4.38	233
2 11	4.37	247
2 19	4.37	246
2 43	4.36	254
2 55	4.33	245
2 51	4.31	247
2 31	4.29	248
2 47	4.25	239
2 45	4.23	266
2 21	4.23	249
1 49	4.20	243
2 29	4.19	251
2 33	4.18	238
1 53	4.16	240
1 45	4.15	243
1 63	4.15	230
1 55	4.13	232
1 25	4.07	245
1 43	4.07	241
1 57	4.07	235
1 47	4.06	242
1 5	4.06	238
1 51	4.06	237
1 29	4.05	250
1 61	4.03	238
1 59	4.02	247
1 23	4.01	241
1 41	3.99	234
1 17	3.96	242
1 31	3.95	239
1 33	3.94	240
1 9	3.93	246
1 15	3.92	241
1 35	3.91	232
1 27	3.91	233
1 19	3.90	238
1 3	3.90	242
1 11	3.88	236
1 7	3.87	232
1 37	3.87	243
1 39	3.83	230
1 21	3.82	235
1 13	3.82	242
1 1	3.77	233
3 15	3.77	243
3 3	3.67	240
3 59	3.62	241
3 33	3.56	240
3 63	3.56	240
3 57	3.54	237
3 49	3.54	242
3 7	3.53	242
3 47	3.53	231
3 17	3.53	231
3 51	3.52	234
3 39	3.52	234
3 5	3.50	238
3 53	3.50	230
3 25	3.49	238
3 45	3.49	242
3 13	3.48	226
3 55	3.48	226
3 61	3.46	232
3 19	3.46	228
3 43	3.45	234
3 21	3.45	233
3 1	3.44	230
3 27	3.44	229
3 41	3.43	248
3 11	3.42	229
3 23	3.41	235
3 37	3.40	240
3 31	3.33	233
3 29	3.32	230
3 9	3.30	232
3 35	3.28	236
