hg
Chip Chan	RMS
0 0	755.80	671
1 0	489.32	435
2 2	311.43	310
0 28	272.26	271
3 60	218.84	248
2 0	168.50	243
2 4	128.33	246
0 4	85.73	217
0 2	80.27	231
0 6	66.50	229
0 16	63.77	232
0 14	59.16	229
0 8	58.78	232
0 18	57.94	222
0 56	55.64	223
0 22	54.74	230
0 40	54.69	224
0 46	54.25	230
0 52	53.46	238
0 62	52.95	226
0 24	52.73	238
0 42	51.60	235
0 34	51.31	220
0 50	50.85	229
0 54	50.63	225
0 26	50.45	237
0 30	49.94	227
0 36	49.52	230
0 44	49.36	235
0 32	49.06	238
0 58	48.43	234
0 38	46.87	221
0 10	46.65	219
0 12	39.85	235
0 48	38.98	223
3 62	37.85	238
3 58	37.49	232
3 32	37.42	233
3 54	34.59	241
2 56	34.39	245
2 58	33.98	247
0 60	33.62	224
3 52	33.31	238
3 0	33.30	235
2 62	33.21	250
3 42	33.09	230
2 20	32.84	259
2 46	32.74	254
3 44	32.71	236
3 2	31.98	230
3 48	31.92	234
2 42	31.89	240
3 40	31.81	239
0 20	31.72	228
3 30	31.60	235
3 34	31.53	236
2 6	31.50	244
3 12	31.42	237
2 52	31.21	242
3 6	31.16	240
3 36	30.98	234
3 38	30.94	236
2 50	30.66	247
3 16	30.57	236
2 48	30.45	259
2 18	30.40	250
3 4	30.35	236
2 40	30.14	251
3 22	30.05	238
3 8	30.04	231
2 54	29.23	245
3 14	29.14	228
3 28	29.06	242
3 18	28.95	247
2 10	28.84	261
3 20	28.84	244
3 24	28.57	236
2 14	28.54	244
2 30	28.46	246
2 38	28.38	248
2 28	28.21	246
2 8	27.98	246
2 24	27.72	237
2 12	27.59	259
2 32	27.58	255
2 36	26.88	247
2 44	26.56	253
3 26	26.29	226
2 60	26.21	241
3 56	24.25	228
3 10	22.81	236
3 50	22.54	234
2 22	22.53	247
2 26	20.32	241
3 46	20.09	236
2 16	20.03	249
1 2	17.89	237
1 56	17.83	241
2 34	17.62	240
1 58	17.48	243
1 30	17.11	241
1 4	16.43	248
1 24	16.39	235
1 48	15.63	249
1 50	15.34	235
1 46	15.01	246
1 60	15.00	241
1 52	14.78	238
1 32	14.62	243
1 38	14.59	229
1 40	14.58	235
1 36	14.53	247
1 44	14.19	234
1 34	14.18	228
1 26	13.86	247
1 22	13.73	236
1 28	13.24	237
1 6	12.94	242
1 20	12.81	237
1 10	12.80	243
1 42	12.79	235
1 14	12.48	240
1 8	12.23	229
1 18	12.22	237
1 62	10.14	238
1 54	10.02	225
1 16	8.85	247
1 12	7.61	240
0 1	5.13	236
2 15	4.82	244
2 9	4.78	233
2 1	4.78	249
0 3	4.76	241
2 23	4.75	254
2 63	4.73	243
0 5	4.72	237
0 11	4.69	229
2 43	4.68	254
2 59	4.66	251
2 45	4.64	266
0 9	4.63	231
2 11	4.61	247
0 7	4.61	221
2 53	4.59	238
2 61	4.59	247
2 41	4.59	255
2 37	4.59	252
2 5	4.58	243
2 49	4.58	245
2 3	4.58	256
2 13	4.58	254
2 39	4.56	243
2 27	4.56	245
2 33	4.55	238
2 19	4.55	246
0 13	4.54	233
2 17	4.53	247
2 21	4.52	249
2 29	4.52	251
2 25	4.52	254
2 7	4.51	253
2 51	4.51	247
2 47	4.51	239
0 17	4.48	231
2 31	4.47	248
2 57	4.45	246
2 35	4.44	248
0 25	4.44	225
0 27	4.41	230
2 55	4.38	245
0 23	4.37	238
0 29	4.32	227
0 33	4.30	233
0 31	4.29	237
0 35	4.26	233
0 21	4.23	230
0 39	4.23	227
0 19	4.22	233
0 51	4.18	230
0 61	4.14	230
0 63	4.14	235
0 41	4.12	225
0 49	4.12	224
0 37	4.11	222
0 57	4.10	228
0 43	4.09	228
0 55	4.07	220
0 59	4.07	218
0 45	4.05	230
0 53	4.03	235
3 55	4.01	226
0 47	4.00	222
3 59	3.98	240
3 63	3.96	240
3 49	3.92	241
3 57	3.92	236
3 3	3.92	239
3 7	3.90	241
0 15	3.90	234
3 9	3.87	232
3 11	3.84	229
3 1	3.84	230
3 5	3.83	238
3 33	3.82	240
3 37	3.82	240
3 51	3.82	233
3 61	3.82	231
3 35	3.80	236
3 25	3.80	238
3 45	3.79	241
3 53	3.78	229
3 17	3.77	230
3 21	3.77	232
3 23	3.75	235
3 41	3.75	247
3 13	3.74	225
3 15	3.74	243
3 47	3.73	231
3 19	3.72	228
3 27	3.72	229
3 31	3.70	232
1 61	3.69	238
3 43	3.69	234
3 39	3.68	234
1 45	3.64	243
1 59	3.63	247
3 29	3.63	230
1 43	3.62	240
1 57	3.61	235
1 49	3.60	243
1 63	3.60	230
1 51	3.58	237
1 41	3.57	234
1 53	3.55	240
1 7	3.51	232
1 47	3.49	241
1 23	3.49	241
1 55	3.48	232
1 35	3.48	232
1 37	3.46	243
1 19	3.46	238
1 5	3.46	238
1 25	3.45	244
1 29	3.43	249
1 39	3.40	230
1 9	3.39	245
1 17	3.39	241
1 27	3.38	232
1 15	3.37	240
1 31	3.37	239
1 13	3.37	242
1 21	3.36	235
1 3	3.36	241
1 33	3.36	240
1 11	3.32	236
1 1	3.12	232
