hg
Chip Chan	RMS
0 0	777.02	612
1 0	489.26	406
2 2	311.60	294
0 28	277.70	255
3 60	218.18	239
2 0	167.05	234
2 4	127.27	239
0 4	90.98	206
0 2	86.34	221
0 6	71.27	220
0 16	68.62	223
0 14	63.32	221
0 8	62.52	224
0 18	62.02	214
0 56	59.51	215
0 22	59.03	222
0 40	58.61	217
0 46	57.83	222
0 52	57.02	230
0 62	56.70	219
0 24	56.49	231
0 34	55.25	213
0 42	55.22	228
0 26	54.60	230
0 54	54.44	219
0 50	54.26	223
0 30	53.89	220
0 36	53.46	223
0 44	52.95	228
0 32	52.79	231
0 58	52.78	227
0 38	50.43	214
0 10	50.14	213
0 12	42.34	230
0 48	41.42	218
3 62	37.73	238
3 58	37.66	232
3 32	36.82	233
0 60	35.58	220
3 54	35.24	241
2 56	34.09	245
0 20	33.88	223
3 42	33.83	230
3 52	33.82	238
3 0	33.70	236
2 58	33.57	247
2 62	33.04	251
3 40	32.93	238
3 2	32.82	230
3 44	32.71	236
2 20	32.21	259
3 30	32.12	235
3 48	32.11	234
3 34	32.05	236
3 6	32.00	240
3 38	31.81	236
2 46	31.76	254
3 36	31.73	234
2 42	31.70	241
3 12	31.60	237
3 16	31.47	236
2 52	31.21	242
2 6	30.71	244
2 50	30.68	247
3 8	30.66	231
3 14	30.60	227
3 4	30.54	236
2 40	30.48	252
3 22	30.40	238
2 48	30.21	260
2 18	30.12	251
3 28	29.75	242
3 24	29.69	236
3 18	29.54	247
3 20	29.48	243
2 54	29.20	246
2 10	29.00	262
2 28	28.52	247
2 14	28.13	245
2 30	28.12	246
2 38	28.07	248
2 32	27.98	255
2 8	27.87	247
2 24	27.81	237
2 12	27.37	259
2 36	27.35	247
3 26	27.11	225
2 44	26.73	253
2 60	26.18	243
3 56	24.45	228
3 10	23.44	236
3 50	23.04	235
2 22	22.64	248
2 26	21.10	242
3 46	20.34	236
2 16	19.62	249
1 58	18.91	243
1 2	18.75	236
2 34	18.59	241
1 56	18.39	241
1 30	18.33	241
1 4	17.92	247
1 24	17.46	234
1 50	17.10	234
1 46	16.95	245
1 48	16.91	248
1 60	16.86	240
1 38	16.58	228
1 36	16.58	246
1 52	16.35	237
1 40	15.95	234
1 32	15.82	242
1 34	15.71	227
1 28	15.42	236
1 26	15.41	246
1 44	15.20	234
1 20	15.17	236
1 22	15.07	235
1 10	14.81	242
1 6	14.74	241
1 14	14.57	240
1 18	14.50	236
1 8	14.08	228
1 42	12.21	235
1 54	11.45	225
1 62	11.38	237
1 16	10.21	246
1 12	8.40	239
2 63	5.14	243
2 55	5.11	245
2 15	5.07	244
2 1	5.04	249
2 61	4.97	247
2 7	4.97	254
2 45	4.93	266
2 5	4.90	243
2 11	4.87	247
2 3	4.86	256
2 53	4.86	238
2 13	4.86	254
2 31	4.85	248
0 1	4.85	235
2 59	4.84	251
2 51	4.84	247
2 29	4.83	251
2 47	4.82	240
2 23	4.82	254
2 41	4.82	255
2 17	4.81	247
2 21	4.78	249
2 9	4.78	233
2 57	4.77	246
2 39	4.74	243
2 49	4.74	245
2 25	4.72	254
2 37	4.68	252
2 43	4.67	254
2 19	4.63	246
2 27	4.62	245
2 33	4.61	239
2 35	4.56	248
0 3	4.56	240
0 5	4.37	236
0 13	4.30	233
3 59	4.20	240
0 11	4.20	228
0 9	4.18	230
3 63	4.17	240
0 17	4.16	231
0 7	4.16	220
3 61	4.15	231
3 51	4.14	233
3 55	4.10	225
0 23	4.07	237
3 49	4.06	241
3 53	4.01	230
0 19	4.01	232
0 31	3.98	236
0 63	3.98	234
3 41	3.97	248
3 7	3.96	241
3 15	3.95	243
0 43	3.93	227
0 21	3.93	229
0 25	3.92	224
0 29	3.92	226
3 3	3.92	240
3 23	3.91	235
3 37	3.89	240
0 27	3.89	229
3 35	3.89	236
3 9	3.86	232
3 57	3.86	237
3 31	3.86	232
3 47	3.86	231
0 45	3.85	229
3 33	3.83	240
3 39	3.83	234
0 35	3.82	233
3 25	3.81	238
0 61	3.81	229
3 13	3.81	226
3 29	3.81	230
0 51	3.81	229
3 5	3.80	238
0 33	3.79	232
0 49	3.79	223
3 43	3.78	234
0 59	3.78	217
0 37	3.76	221
3 1	3.76	230
3 27	3.76	229
0 41	3.75	224
1 61	3.75	238
3 45	3.73	241
0 55	3.73	219
0 39	3.72	226
3 11	3.71	229
0 57	3.71	227
3 17	3.70	230
0 53	3.70	234
1 45	3.70	243
3 21	3.68	232
0 47	3.68	221
0 15	3.66	234
1 29	3.61	249
3 19	3.60	228
1 63	3.60	230
1 59	3.59	247
1 57	3.58	235
1 47	3.54	241
1 3	3.53	241
1 37	3.53	243
1 55	3.52	232
1 13	3.52	242
1 31	3.48	239
1 39	3.48	230
1 9	3.46	245
1 49	3.45	243
1 51	3.44	237
1 27	3.43	232
1 53	3.43	240
1 43	3.43	241
1 11	3.41	236
1 21	3.39	234
1 23	3.39	241
1 33	3.38	240
1 35	3.36	232
1 41	3.35	234
1 25	3.33	245
1 17	3.32	241
1 7	3.28	232
1 19	3.28	238
1 5	3.26	238
1 15	3.23	240
1 1	3.21	232
