hg
Chip Chan	RMS
0 0	758.12	596
1 0	504.07	414
2 2	329.08	298
0 28	265.89	245
3 60	229.16	237
2 0	193.38	232
2 4	157.54	234
0 4	90.45	210
0 2	87.77	224
0 6	83.43	223
0 16	82.50	226
0 14	82.36	224
0 8	82.33	227
0 18	81.77	217
0 22	80.30	225
0 52	79.64	233
0 24	79.10	234
0 40	78.77	220
0 62	78.60	221
0 54	78.54	221
0 46	78.48	226
0 34	78.31	215
0 30	78.17	223
0 32	77.92	233
0 42	77.75	231
0 26	77.54	232
0 36	77.47	225
0 56	77.11	218
0 44	76.90	230
0 50	76.67	226
0 38	76.36	217
3 32	74.98	231
3 62	74.97	236
2 56	74.71	243
2 42	74.58	239
3 54	73.87	240
0 58	73.76	230
2 20	73.57	256
2 6	73.53	242
2 62	73.53	249
3 42	73.45	229
3 58	73.04	230
3 40	73.02	238
2 40	73.00	250
2 58	73.00	246
3 2	72.81	229
3 52	72.76	237
2 46	72.70	252
3 34	72.55	234
3 0	72.52	234
2 10	72.44	260
3 22	72.40	237
3 4	72.38	235
3 20	72.31	242
2 18	72.30	249
3 44	72.24	235
3 16	72.19	235
3 18	72.19	245
3 38	72.18	234
3 12	72.17	235
2 52	72.06	240
3 48	72.00	233
2 48	71.77	258
2 30	71.67	245
2 38	71.63	246
3 6	71.61	239
3 36	71.52	233
1 30	71.49	241
3 28	71.47	241
3 30	71.44	234
2 28	71.41	245
2 54	71.32	243
3 14	71.21	227
2 12	71.11	257
2 32	70.97	253
2 8	70.96	245
3 8	70.85	230
3 24	70.74	234
2 50	70.55	245
1 32	70.42	242
1 2	70.41	237
1 46	70.27	245
1 4	70.18	248
2 44	70.02	251
1 48	70.00	248
2 36	70.00	245
1 60	69.86	241
1 56	69.64	241
1 58	69.55	243
1 36	69.53	247
1 24	69.50	235
2 14	69.29	243
1 40	69.18	235
1 50	69.12	235
2 24	69.08	235
1 34	68.99	227
1 26	68.98	247
1 52	68.63	237
1 38	68.31	229
1 22	67.91	236
1 20	67.85	237
1 28	67.65	237
1 18	67.35	237
1 10	67.25	243
1 14	67.17	240
1 8	66.78	229
1 6	66.76	242
3 26	64.93	225
1 44	63.47	234
0 10	55.62	214
0 12	51.68	231
0 48	50.03	219
2 60	45.50	241
2 22	44.10	247
2 26	43.84	241
3 56	43.82	227
3 50	43.51	234
3 10	43.45	235
1 54	41.12	225
1 62	40.97	238
0 60	39.49	221
1 16	39.38	247
0 20	38.68	224
2 16	33.13	248
3 46	32.66	235
2 34	32.41	240
1 12	29.14	240
1 42	16.78	235
0 7	6.16	221
0 5	6.04	237
0 17	5.97	231
0 51	5.96	230
0 3	5.94	241
0 23	5.94	237
0 9	5.91	231
0 1	5.91	235
0 11	5.89	229
0 63	5.88	235
0 13	5.87	233
0 21	5.84	229
0 25	5.80	225
2 15	5.80	244
0 41	5.80	225
0 47	5.77	221
0 37	5.77	221
0 57	5.73	228
0 59	5.72	218
0 19	5.71	233
0 55	5.70	219
0 53	5.70	235
0 33	5.70	233
0 49	5.69	223
0 45	5.69	230
0 61	5.69	229
0 31	5.69	237
0 29	5.66	226
0 43	5.64	228
0 27	5.61	230
0 39	5.61	227
0 35	5.53	233
0 15	5.51	235
2 7	5.08	254
2 45	5.07	266
2 57	5.06	246
2 59	5.05	251
2 1	5.05	249
2 43	5.04	254
2 47	5.04	240
2 39	5.03	244
2 41	5.03	255
2 35	5.01	248
2 9	4.99	233
2 55	4.98	246
2 17	4.97	247
2 23	4.96	254
2 13	4.95	254
2 51	4.95	247
2 3	4.92	256
2 53	4.92	238
2 63	4.92	243
2 29	4.91	251
2 37	4.91	253
2 31	4.91	249
1 57	4.90	236
2 27	4.89	245
2 33	4.88	239
2 5	4.87	244
2 61	4.86	247
2 11	4.85	248
2 49	4.84	246
1 61	4.82	239
1 59	4.81	247
1 63	4.80	230
2 21	4.80	249
1 55	4.78	232
1 43	4.78	241
2 19	4.77	247
1 49	4.77	243
1 39	4.76	230
2 25	4.75	255
1 51	4.75	238
1 45	4.73	244
1 25	4.69	245
1 53	4.66	240
1 47	4.60	242
1 41	4.59	235
1 37	4.58	243
1 29	4.58	250
1 35	4.57	233
1 33	4.56	241
1 15	4.54	241
1 31	4.49	239
1 17	4.49	242
1 21	4.48	235
1 11	4.48	236
1 13	4.46	242
1 19	4.44	238
1 7	4.43	232
3 57	4.41	237
1 23	4.40	241
1 9	4.40	246
1 5	4.39	238
1 27	4.37	233
1 3	4.36	242
1 1	4.32	233
3 23	4.27	235
3 53	4.27	230
3 13	4.26	226
3 31	4.26	233
3 7	4.25	242
3 33	4.25	240
3 5	4.25	238
3 37	4.24	240
3 51	4.24	234
3 63	4.24	240
3 47	4.23	231
3 59	4.23	241
3 45	4.22	242
3 61	4.21	232
3 55	4.19	226
3 43	4.19	235
3 21	4.17	233
3 11	4.17	230
3 9	4.17	233
3 41	4.17	248
3 19	4.17	228
3 27	4.16	230
3 49	4.16	242
3 15	4.16	243
3 35	4.14	236
3 29	4.14	230
3 25	4.12	238
3 39	4.09	234
3 1	4.09	230
3 3	4.08	240
3 17	4.04	231
