hg
Chip Chan	RMS
0 0	779.08	665
1 0	508.03	442
2 2	324.88	316
0 28	284.92	276
3 60	226.39	251
2 0	177.08	242
2 4	134.59	245
0 4	92.14	214
0 2	86.23	228
0 6	69.91	226
0 16	67.73	229
0 14	61.47	226
0 8	61.04	229
0 18	59.32	219
0 22	58.59	228
0 56	58.17	221
0 40	56.27	222
0 46	56.01	228
0 52	55.22	235
0 24	55.02	236
0 62	54.42	224
0 26	53.02	235
0 42	52.97	233
0 34	52.86	218
0 54	52.72	223
0 50	52.20	228
0 30	52.06	226
0 36	51.20	228
0 58	50.27	232
0 44	50.23	233
0 32	50.12	235
0 10	48.47	217
0 38	48.00	219
3 62	42.39	238
3 58	41.47	233
0 12	41.06	234
3 32	40.58	234
0 48	39.84	222
3 54	38.21	242
3 52	36.91	239
2 56	36.89	246
3 0	36.82	237
3 42	36.77	231
2 58	36.59	248
3 44	36.23	237
2 62	36.09	251
3 2	35.91	231
3 48	35.61	235
2 20	35.43	260
3 40	35.32	239
3 38	35.24	237
2 46	35.09	255
3 30	35.07	236
3 12	35.04	237
3 34	34.98	237
2 42	34.96	241
3 36	34.72	235
3 6	34.54	241
0 60	34.40	223
2 52	34.33	243
3 4	34.13	238
3 16	33.86	237
2 48	33.81	260
2 6	33.78	245
3 22	33.76	239
2 50	33.57	247
3 8	33.55	233
2 18	33.18	252
3 14	32.95	229
2 40	32.92	253
3 28	32.53	243
3 18	32.52	248
0 20	32.47	227
3 24	32.34	236
3 20	32.08	244
2 54	31.77	246
2 10	31.34	262
2 14	31.06	246
2 28	31.03	248
2 38	30.86	249
2 24	30.78	238
2 30	30.55	247
2 8	30.43	248
2 32	30.06	256
2 12	29.93	259
3 26	29.57	227
2 36	29.45	247
2 44	29.23	254
2 60	28.08	242
3 56	26.16	228
3 10	25.30	237
3 50	24.55	235
2 22	24.45	248
2 26	22.54	242
3 46	21.89	237
2 16	21.51	249
1 2	21.26	238
1 58	21.07	244
1 30	20.24	242
1 56	20.16	242
1 4	19.79	249
1 24	19.48	236
2 34	19.16	241
1 46	18.13	246
1 50	17.96	236
1 60	17.90	241
1 48	17.85	250
1 36	17.75	248
1 32	17.32	243
1 38	17.31	230
1 52	17.31	238
1 40	17.26	236
1 34	16.87	229
1 44	16.83	235
1 26	16.28	248
1 22	16.03	237
1 28	15.73	238
1 10	15.13	244
1 6	15.05	243
1 18	14.99	237
1 20	14.78	238
1 8	14.51	230
1 14	14.49	241
1 42	13.39	236
1 54	12.37	226
1 62	11.88	238
1 16	10.10	248
1 12	8.55	240
0 1	5.10	236
2 15	5.02	244
2 55	4.99	245
2 3	4.93	256
2 7	4.92	253
2 57	4.91	246
0 3	4.86	241
2 61	4.86	247
2 1	4.85	248
2 45	4.85	266
2 59	4.85	251
2 53	4.85	238
2 27	4.84	245
2 11	4.84	247
2 41	4.82	255
2 47	4.80	240
2 13	4.79	254
2 25	4.78	254
2 43	4.78	254
2 35	4.75	248
2 29	4.75	251
2 9	4.74	233
2 63	4.74	242
2 5	4.73	243
2 19	4.73	246
2 23	4.73	253
2 49	4.73	245
2 21	4.73	249
2 17	4.70	247
2 39	4.69	243
2 37	4.69	252
2 31	4.67	249
2 51	4.66	247
2 33	4.63	238
0 7	4.60	221
0 5	4.58	237
0 9	4.56	231
0 11	4.48	229
0 13	4.44	234
0 23	4.41	238
0 21	4.38	230
0 19	4.35	233
0 17	4.35	232
0 63	4.30	235
0 43	4.21	228
0 45	4.21	230
0 27	4.18	230
0 15	4.16	235
0 31	4.16	237
3 63	4.16	240
0 25	4.15	225
3 57	4.12	237
0 41	4.12	225
0 55	4.12	219
0 35	4.11	233
3 59	4.10	240
0 61	4.10	230
0 57	4.09	228
3 53	4.07	230
0 33	4.07	233
3 61	4.07	232
0 29	4.06	227
0 51	4.06	230
0 49	4.03	224
3 41	4.03	248
0 39	4.03	226
3 15	4.02	243
3 51	4.01	234
0 47	4.01	222
3 49	4.01	241
3 47	4.00	231
0 53	4.00	235
1 55	3.99	232
3 7	3.98	241
0 37	3.98	222
3 5	3.97	238
3 27	3.97	229
3 9	3.96	232
1 59	3.95	247
3 23	3.94	235
3 33	3.94	240
3 11	3.92	229
3 13	3.92	226
3 1	3.91	230
3 37	3.89	240
3 3	3.89	240
1 53	3.89	240
3 45	3.88	241
1 45	3.88	243
3 21	3.87	233
1 47	3.87	242
0 59	3.87	218
3 55	3.86	226
3 43	3.85	234
3 39	3.84	234
3 35	3.83	236
3 25	3.82	238
1 57	3.82	235
1 61	3.82	238
3 31	3.82	232
1 23	3.81	241
3 19	3.80	227
1 51	3.79	237
3 29	3.78	230
1 29	3.77	249
1 17	3.76	241
3 17	3.75	230
1 41	3.73	234
1 9	3.72	245
1 21	3.71	235
1 63	3.71	230
1 5	3.70	238
1 37	3.69	243
1 33	3.68	240
1 49	3.67	243
1 43	3.67	240
1 19	3.66	238
1 31	3.66	239
1 15	3.66	240
1 27	3.63	232
1 3	3.62	241
1 25	3.62	244
1 35	3.62	232
1 11	3.61	236
1 13	3.61	242
1 39	3.59	230
1 1	3.59	232
1 7	3.51	232
