hg
Chip Chan	RMS
0 0	775.67	730
1 0	500.36	470
2 2	322.50	340
0 28	286.30	301
3 60	240.83	283
2 0	206.68	269
1 10	192.42	242
1 30	191.42	241
1 4	190.90	247
1 32	190.22	242
1 6	189.90	241
2 4	189.86	263
1 60	189.63	239
1 46	189.18	244
1 48	189.10	247
1 14	188.92	239
1 2	187.17	237
1 52	186.60	237
1 18	186.16	236
1 26	186.06	245
1 20	185.40	236
1 50	185.17	234
1 56	185.15	240
1 58	185.00	241
1 24	184.78	235
0 52	184.70	242
0 42	184.51	240
1 34	183.95	228
0 36	183.86	235
1 40	183.70	234
2 42	183.43	241
2 40	183.21	249
0 46	182.94	236
0 44	182.78	239
1 22	182.76	235
0 40	182.45	231
1 8	182.42	229
3 62	181.92	240
0 54	181.90	231
0 38	181.51	227
2 62	181.42	249
2 10	181.37	258
1 36	181.26	244
0 32	180.91	242
0 2	180.55	242
0 34	180.53	226
2 30	180.50	244
1 38	180.45	229
0 62	180.15	231
3 20	179.93	244
2 6	179.91	243
2 56	179.50	244
0 4	179.34	231
0 18	179.20	229
2 38	179.19	245
2 32	179.02	252
2 28	178.89	244
0 16	178.63	239
1 28	178.53	235
3 18	178.38	246
3 42	178.33	232
3 12	178.30	238
0 50	178.25	234
0 14	178.04	235
2 58	177.82	246
3 22	177.73	239
3 4	177.68	237
2 12	177.34	255
3 54	177.16	242
2 46	177.11	251
0 30	177.06	233
3 16	176.97	237
3 6	176.97	241
0 56	176.95	229
3 40	176.89	239
3 0	176.75	237
3 2	176.54	232
3 14	176.34	229
3 58	175.77	235
2 20	175.56	256
3 8	175.50	233
2 54	175.30	243
2 52	175.30	240
3 24	175.16	237
2 36	175.13	244
3 38	174.75	237
0 6	174.43	236
2 18	174.04	248
0 58	173.29	238
2 48	172.94	256
3 52	172.91	239
2 8	172.68	246
0 26	172.59	241
1 44	172.42	231
3 34	172.07	237
2 44	171.84	250
3 28	170.77	242
0 8	170.58	237
2 50	170.48	244
2 24	170.03	235
0 24	169.81	242
3 36	169.17	235
3 30	168.14	235
2 14	167.39	242
3 48	167.11	235
3 32	166.59	235
0 22	163.87	234
3 44	161.16	237
3 26	159.47	226
1 62	119.80	233
0 48	116.18	223
1 54	116.02	221
1 16	115.81	243
2 26	113.03	237
2 60	112.85	238
0 10	112.54	220
3 10	111.43	233
2 22	110.36	243
3 56	107.97	225
3 50	104.10	232
0 12	103.14	236
1 12	90.16	237
0 60	84.83	225
2 34	84.80	237
3 46	84.54	234
2 16	81.04	246
0 20	78.68	229
1 42	35.29	234
2 15	10.82	243
3 15	10.62	243
0 15	9.82	234
3 57	8.97	236
2 55	8.94	245
2 57	8.93	246
2 53	8.92	237
3 55	8.88	226
2 49	8.87	245
2 51	8.83	246
2 61	8.82	246
3 59	8.81	240
2 37	8.81	252
2 47	8.80	239
2 43	8.78	253
3 49	8.76	241
3 47	8.76	230
2 45	8.74	265
2 5	8.74	242
3 43	8.73	234
2 59	8.70	251
3 53	8.70	229
2 35	8.69	247
2 23	8.69	253
2 27	8.64	244
3 51	8.63	233
2 39	8.63	242
2 13	8.62	253
2 11	8.62	247
2 63	8.62	242
2 9	8.62	232
2 1	8.61	248
3 39	8.61	233
2 19	8.61	246
3 27	8.60	229
2 29	8.59	251
2 25	8.58	254
3 41	8.57	247
2 21	8.57	248
2 3	8.57	255
2 41	8.57	254
1 57	8.56	235
3 63	8.56	240
2 17	8.56	247
2 33	8.55	238
3 61	8.55	231
3 21	8.54	232
3 45	8.54	241
1 55	8.53	231
2 31	8.52	248
1 59	8.52	246
1 53	8.52	240
3 23	8.50	235
0 57	8.49	228
1 61	8.48	238
2 7	8.48	253
3 37	8.48	239
3 17	8.48	230
3 19	8.47	227
0 1	8.47	236
3 25	8.46	237
0 45	8.46	230
3 35	8.45	236
0 61	8.45	230
0 47	8.45	222
3 9	8.45	232
0 43	8.44	228
0 55	8.44	220
3 7	8.43	241
1 63	8.43	230
0 9	8.42	231
1 51	8.42	237
0 51	8.41	230
3 33	8.40	240
3 5	8.40	237
3 31	8.38	232
0 63	8.38	235
0 53	8.37	235
1 49	8.37	243
0 11	8.33	229
0 59	8.33	218
3 11	8.33	229
0 37	8.33	222
0 27	8.31	230
3 29	8.30	230
0 41	8.30	225
0 13	8.29	233
1 47	8.29	241
1 45	8.25	243
0 39	8.23	227
0 19	8.23	233
0 49	8.23	224
3 13	8.22	225
0 29	8.21	227
0 21	8.21	230
3 1	8.20	230
0 17	8.19	232
0 33	8.19	233
0 5	8.19	237
0 7	8.18	221
1 43	8.18	240
0 31	8.18	237
1 39	8.15	230
1 41	8.14	234
3 3	8.13	239
0 23	8.13	238
0 25	8.10	226
0 3	8.08	241
0 35	8.07	233
1 35	8.07	232
1 21	8.00	234
1 31	7.99	239
1 23	7.99	241
1 33	7.98	240
1 7	7.95	232
1 17	7.95	241
1 37	7.95	242
1 27	7.93	232
1 29	7.93	249
1 11	7.86	236
1 25	7.86	244
1 19	7.85	237
1 13	7.83	241
1 9	7.82	245
1 15	7.80	240
1 3	7.65	241
1 1	7.62	232
1 5	7.62	238
