hg
Chip Chan	RMS
0 0	650.76	481
1 0	430.94	385
2 2	253.90	310
0 28	216.62	278
3 60	177.96	255
2 0	137.31	241
2 4	117.98	249
0 58	51.35	235
0 4	43.98	235
0 62	42.56	231
0 2	41.57	245
0 52	41.28	241
0 56	41.10	248
0 40	41.06	243
0 14	40.20	236
0 54	40.17	247
0 46	39.83	250
0 16	39.41	243
0 6	39.27	243
0 18	39.22	249
0 50	39.07	238
0 42	38.49	246
3 32	38.00	244
0 44	37.97	249
0 8	37.72	245
3 58	37.16	255
3 62	37.07	249
0 22	36.88	238
0 34	36.58	241
0 36	36.50	247
3 2	36.43	252
3 4	36.21	259
3 42	35.92	245
3 36	35.90	255
3 54	35.84	247
3 12	35.67	254
3 0	35.67	245
3 52	35.55	252
0 38	35.51	244
3 16	35.44	249
3 6	35.40	250
3 38	35.31	249
3 40	35.13	256
0 24	34.89	242
3 34	34.88	243
3 48	34.79	242
3 44	34.76	244
0 30	34.74	237
3 18	34.71	256
3 22	34.64	255
0 32	34.43	241
0 26	34.26	251
3 20	34.05	249
3 14	33.92	262
3 8	33.84	252
3 24	33.74	240
3 30	33.68	246
3 28	33.57	255
2 20	33.06	247
2 56	31.54	252
2 18	31.50	244
2 48	31.36	253
2 52	31.31	252
2 54	31.19	251
2 50	31.18	252
2 42	31.00	248
2 62	30.99	257
2 28	30.84	256
2 46	30.81	250
3 26	30.74	239
2 58	30.70	248
2 10	30.47	242
2 40	30.37	261
2 38	30.21	258
2 30	30.07	247
2 60	30.01	244
2 36	29.80	235
0 10	29.79	249
2 24	29.63	247
2 44	29.62	252
2 32	29.60	242
2 12	29.03	241
0 48	28.93	245
2 6	28.92	254
2 14	28.70	251
2 8	27.84	241
1 2	27.63	250
1 40	27.11	253
0 60	26.97	234
1 14	26.88	262
1 50	26.87	253
3 56	26.86	257
1 58	26.84	249
1 26	26.78	251
1 52	26.63	254
1 34	26.59	255
1 30	26.58	258
1 38	26.41	263
1 24	26.35	258
1 56	26.31	261
1 46	26.31	256
1 48	26.29	257
1 22	26.27	253
0 12	26.25	241
1 6	26.25	257
1 28	26.21	261
3 10	26.20	256
1 4	26.18	248
1 36	26.08	256
1 8	26.03	252
1 60	25.91	251
1 32	25.83	256
1 20	25.61	252
1 10	25.47	256
1 18	25.46	254
3 50	25.27	251
1 44	24.81	256
3 46	22.61	254
2 22	22.61	246
2 26	21.96	239
0 20	19.43	239
2 16	18.63	245
1 54	18.20	252
1 62	18.14	267
2 34	18.00	241
1 16	17.97	253
1 12	14.95	251
1 42	12.63	258
0 15	4.36	238
0 55	4.25	249
0 53	4.25	252
0 47	4.21	243
0 63	4.16	240
0 57	4.12	244
0 45	4.09	246
0 59	4.07	233
0 7	4.06	241
0 43	4.05	245
0 17	4.05	246
0 5	4.04	247
0 33	4.03	239
0 49	4.00	240
0 61	4.00	243
0 23	4.00	243
0 25	3.98	228
0 37	3.96	245
0 51	3.96	233
0 27	3.94	243
0 13	3.94	253
0 9	3.93	237
0 11	3.92	238
0 35	3.92	240
0 41	3.92	236
0 31	3.91	237
0 29	3.91	242
0 1	3.91	240
0 19	3.90	256
0 39	3.86	237
0 21	3.81	235
0 3	3.79	237
3 61	3.58	249
1 53	3.58	261
3 5	3.58	248
3 15	3.58	255
3 1	3.57	263
3 37	3.57	252
3 63	3.54	247
3 55	3.53	243
3 57	3.53	252
1 5	3.52	266
3 3	3.51	241
1 57	3.50	257
3 23	3.50	254
3 31	3.49	252
3 9	3.49	250
3 41	3.48	244
3 13	3.48	255
1 47	3.47	253
3 33	3.46	237
3 49	3.46	241
3 19	3.46	245
1 43	3.45	255
3 29	3.44	247
3 11	3.44	248
1 63	3.43	252
1 19	3.42	255
3 51	3.42	237
1 29	3.42	255
1 9	3.41	246
1 13	3.41	250
3 53	3.41	247
3 59	3.41	246
1 35	3.41	251
1 41	3.41	256
3 35	3.41	246
3 21	3.40	247
3 47	3.40	237
3 43	3.40	248
1 59	3.39	255
3 17	3.39	241
3 27	3.38	240
1 7	3.38	255
3 45	3.38	244
1 37	3.37	262
1 33	3.37	261
1 49	3.37	248
3 39	3.36	240
1 27	3.36	248
3 7	3.36	243
1 51	3.35	249
1 61	3.34	261
1 21	3.34	257
1 17	3.33	249
1 55	3.32	250
1 15	3.31	256
1 11	3.30	249
3 25	3.29	239
1 39	3.27	256
1 3	3.27	243
1 45	3.26	251
1 23	3.26	254
1 1	3.25	253
1 31	3.25	255
1 25	3.23	252
2 3	3.17	246
2 9	3.13	249
2 7	3.12	242
2 63	3.09	251
2 1	3.07	239
2 59	3.06	237
2 23	3.06	246
2 53	3.06	243
2 5	3.06	243
2 15	3.05	231
2 49	3.05	247
2 29	3.05	246
2 51	3.04	245
2 61	3.04	237
2 43	3.04	254
2 47	3.03	244
2 13	3.02	237
2 19	3.01	243
2 41	3.01	246
2 17	3.00	241
2 57	3.00	249
2 35	2.98	248
2 21	2.96	240
2 37	2.94	244
2 31	2.93	242
2 39	2.93	237
2 33	2.92	244
2 55	2.90	237
2 45	2.89	232
2 11	2.88	239
2 27	2.88	246
2 25	2.86	241
