hg
Chip Chan	RMS
0 0	759.33	646
1 0	485.82	401
2 2	313.18	294
0 28	271.39	256
3 60	221.81	235
2 0	172.51	230
2 4	131.51	236
0 4	82.82	219
0 2	77.96	232
0 6	65.58	231
0 16	62.03	234
0 14	59.11	232
0 8	59.04	235
0 18	57.09	225
0 40	53.78	228
0 56	53.70	225
0 46	53.70	234
0 22	53.22	233
0 52	53.19	240
0 62	52.42	229
0 24	51.59	240
0 34	51.08	223
0 50	50.71	233
0 42	50.58	238
0 54	50.03	228
0 30	50.02	231
0 26	49.32	239
0 36	49.14	234
0 44	48.68	238
0 32	48.34	240
0 10	47.00	221
0 58	46.54	236
0 38	46.21	224
0 48	38.96	226
3 32	35.62	229
3 62	35.36	235
3 58	34.72	229
0 12	34.15	238
2 56	33.62	242
0 60	33.39	226
2 58	31.96	244
2 20	31.57	256
3 54	31.46	238
3 0	31.30	233
0 20	31.28	229
2 6	31.00	241
2 62	30.94	248
2 42	30.93	238
3 42	30.54	227
3 52	30.49	235
3 2	30.30	227
2 52	30.11	239
3 44	30.09	233
2 46	30.05	251
2 48	29.84	257
3 40	29.52	235
3 48	29.23	231
3 6	29.16	238
3 36	29.08	231
3 30	28.95	232
2 50	28.90	244
3 34	28.83	233
3 16	28.74	234
2 18	28.64	248
3 38	28.60	233
3 4	28.59	234
2 40	28.55	250
3 22	28.15	235
2 8	27.64	245
2 10	27.38	260
3 8	27.28	229
2 54	27.10	243
3 18	27.09	244
2 30	27.03	244
3 14	26.96	225
2 14	26.92	243
3 28	26.80	239
2 28	26.79	244
3 20	26.69	242
2 38	26.66	246
3 24	26.23	233
2 32	26.19	252
3 12	26.11	234
2 24	25.87	235
2 36	25.83	245
2 44	24.99	251
2 60	24.85	240
3 26	24.23	224
2 12	23.47	257
3 56	22.28	225
2 22	21.58	246
3 10	21.13	234
3 50	20.45	233
2 26	19.75	240
2 16	19.03	247
3 46	18.53	234
1 2	16.83	238
1 58	16.67	243
1 30	16.50	241
2 34	16.40	240
1 56	16.36	243
1 4	15.77	249
1 24	14.82	236
1 48	14.13	250
1 46	13.97	247
1 50	13.88	236
1 36	13.82	248
1 52	13.79	239
1 40	13.55	236
1 32	13.46	244
1 60	13.42	242
1 44	13.07	235
1 38	12.72	230
1 34	12.70	230
1 26	12.69	248
1 10	12.21	245
1 42	12.18	236
1 6	12.11	243
1 28	12.06	238
1 20	11.99	239
1 22	11.68	237
1 18	11.63	238
1 8	11.59	230
1 14	11.11	242
1 54	9.93	227
1 62	9.58	239
1 16	8.35	249
1 12	7.73	242
0 1	5.04	235
0 3	5.00	241
0 11	4.94	229
0 5	4.89	237
2 3	4.80	256
2 23	4.80	254
2 1	4.79	249
2 13	4.77	254
0 7	4.77	221
2 15	4.72	244
0 9	4.72	231
2 63	4.71	243
2 11	4.70	247
2 7	4.70	253
2 43	4.68	254
2 57	4.67	246
2 27	4.66	245
2 9	4.64	233
2 29	4.63	251
2 53	4.63	238
2 49	4.62	245
2 39	4.61	243
2 31	4.61	249
2 41	4.61	255
2 17	4.60	247
2 55	4.60	245
2 51	4.59	247
0 19	4.58	233
2 47	4.57	240
2 45	4.55	266
2 25	4.55	254
2 37	4.53	252
0 15	4.52	234
0 23	4.51	237
2 33	4.51	238
2 5	4.51	243
2 59	4.50	251
0 17	4.50	232
2 21	4.48	249
2 35	4.47	248
2 61	4.46	247
0 25	4.45	225
2 19	4.44	246
0 13	4.41	233
0 47	4.36	222
0 35	4.35	233
0 33	4.29	233
0 43	4.28	228
0 21	4.27	230
0 53	4.26	235
0 59	4.24	218
0 63	4.23	235
0 39	4.22	227
0 41	4.21	225
0 29	4.21	226
0 45	4.18	230
0 51	4.17	230
0 27	4.17	230
0 31	4.16	237
0 57	4.16	228
0 61	4.16	230
0 37	4.13	222
0 49	4.12	223
0 55	4.06	219
3 3	3.91	240
3 19	3.89	228
3 63	3.84	240
3 33	3.83	240
3 9	3.82	232
3 5	3.82	238
3 59	3.81	240
3 13	3.81	225
3 47	3.79	231
1 61	3.78	238
3 51	3.77	233
3 43	3.77	234
1 45	3.77	243
3 15	3.77	243
3 61	3.76	231
1 63	3.76	230
1 51	3.76	237
3 1	3.76	230
3 7	3.76	241
3 49	3.76	241
1 55	3.73	232
3 21	3.73	233
3 57	3.72	237
3 17	3.71	230
3 11	3.71	229
3 29	3.70	230
3 37	3.70	240
1 57	3.70	235
1 49	3.70	243
1 47	3.69	242
1 25	3.69	245
1 59	3.67	247
3 25	3.67	238
1 11	3.66	236
3 35	3.66	236
3 53	3.66	230
3 27	3.63	229
3 31	3.63	232
3 41	3.62	247
3 55	3.61	226
1 37	3.61	243
1 39	3.61	230
1 19	3.61	238
3 23	3.60	235
3 39	3.60	234
1 53	3.59	240
1 21	3.55	235
1 15	3.54	240
1 33	3.53	241
1 23	3.51	241
3 45	3.50	241
1 9	3.50	245
1 13	3.49	242
1 35	3.48	232
1 43	3.47	241
1 3	3.47	242
1 5	3.46	238
1 41	3.45	234
1 1	3.44	233
1 29	3.43	250
1 17	3.41	242
1 31	3.38	240
1 27	3.35	233
1 7	3.25	232
