hg
Chip Chan	RMS
3 62	47.38	245
3 60	47.34	233
3 28	46.95	252
3 22	46.66	251
3 42	46.65	242
1 24	46.51	258
3 30	46.49	242
3 36	46.44	251
3 24	46.34	239
3 58	46.34	252
1 0	46.32	255
1 52	46.24	254
3 40	46.23	252
3 2	46.21	248
3 16	46.18	246
1 20	46.17	253
3 44	46.15	241
1 8	46.15	251
3 34	46.09	240
1 14	46.08	262
3 32	46.07	242
3 20	46.06	245
0 0	46.04	234
3 4	45.98	256
1 2	45.97	250
1 40	45.96	253
1 30	45.95	258
3 12	45.87	249
1 46	45.86	255
1 50	45.85	253
3 54	45.74	244
1 28	45.69	262
3 14	45.69	259
1 36	45.60	255
1 22	45.59	255
1 26	45.58	251
3 8	45.56	248
3 0	45.54	241
3 6	45.51	247
1 34	45.37	254
3 38	45.34	247
3 48	45.32	239
3 52	45.30	248
1 4	45.22	250
0 42	45.16	248
0 56	45.15	251
3 18	45.14	252
1 6	45.12	257
1 56	45.08	260
1 32	44.98	256
1 10	44.91	257
1 48	44.88	257
1 58	44.81	248
1 60	44.77	250
0 36	44.70	251
1 38	44.69	263
0 28	44.56	238
0 38	44.54	245
0 54	44.47	250
1 18	44.39	253
0 30	44.36	239
0 34	44.35	243
0 50	44.32	241
0 62	44.28	234
2 38	44.25	256
0 40	44.23	245
0 46	44.19	253
0 16	44.17	246
2 54	44.13	249
2 2	44.10	246
0 52	44.10	244
0 44	44.04	252
0 58	43.95	238
0 18	43.59	251
2 36	43.50	233
2 32	43.49	240
0 6	43.38	246
2 42	43.37	246
2 10	43.32	239
2 20	43.30	244
0 32	43.29	243
2 58	43.28	246
0 14	43.28	238
0 2	43.27	248
0 4	43.25	239
2 28	43.22	252
2 8	43.21	239
0 26	43.19	252
0 24	43.19	245
2 0	43.17	240
2 56	43.15	249
2 6	43.14	253
3 26	43.06	236
2 52	42.96	249
2 4	42.93	243
0 22	42.90	239
2 40	42.84	258
2 46	42.82	247
2 12	42.80	239
2 30	42.67	244
2 62	42.66	256
2 18	42.51	242
2 44	42.46	249
2 24	42.46	245
0 8	42.44	248
2 50	42.37	249
2 14	42.36	248
2 48	42.29	250
1 44	40.86	255
3 50	30.29	247
1 16	30.15	255
1 62	30.09	267
3 56	29.89	255
1 54	29.77	253
3 10	29.46	254
2 60	28.51	244
0 48	28.33	247
2 22	28.06	245
0 12	27.98	244
2 26	27.66	238
0 10	27.19	251
1 12	24.43	252
3 46	24.16	252
2 34	22.82	240
0 60	22.63	237
2 16	22.48	245
0 20	21.90	241
1 42	14.85	259
3 57	3.25	253
3 31	3.22	252
1 61	3.21	262
1 33	3.20	261
1 7	3.20	255
3 15	3.18	255
1 53	3.17	261
3 23	3.17	255
1 13	3.16	250
1 59	3.15	255
3 9	3.15	251
3 37	3.15	252
3 43	3.14	248
1 51	3.14	250
1 15	3.13	256
1 49	3.13	248
3 3	3.12	241
1 35	3.11	251
1 19	3.11	255
1 29	3.10	255
3 53	3.10	248
3 59	3.09	246
3 19	3.09	246
3 61	3.08	250
1 3	3.08	243
1 25	3.07	252
1 9	3.07	247
1 21	3.06	258
1 31	3.06	255
3 5	3.06	248
1 23	3.06	254
3 11	3.05	248
0 53	3.05	252
1 45	3.04	251
3 13	3.03	256
1 17	3.03	249
3 1	3.03	264
0 17	3.02	247
1 63	3.02	253
3 55	3.02	243
1 5	3.01	267
1 27	3.01	249
3 29	3.00	247
1 37	3.00	262
1 57	3.00	257
1 1	2.99	253
3 21	2.99	247
3 41	2.99	245
1 39	2.99	256
3 7	2.99	243
1 47	2.99	253
1 41	2.98	256
0 55	2.97	249
1 11	2.97	249
1 55	2.97	251
3 33	2.96	238
3 35	2.96	247
3 63	2.96	247
3 45	2.94	245
3 25	2.94	240
0 47	2.93	244
3 51	2.92	238
3 47	2.92	237
3 49	2.92	242
2 9	2.91	249
3 17	2.91	241
0 45	2.91	247
0 13	2.90	254
3 39	2.89	240
0 15	2.89	239
0 5	2.89	247
3 27	2.89	240
0 37	2.88	245
1 43	2.86	255
0 19	2.86	256
0 43	2.85	245
2 3	2.85	246
0 57	2.84	245
0 1	2.84	240
2 5	2.84	243
0 7	2.83	242
0 61	2.82	243
2 35	2.81	249
0 29	2.81	242
2 19	2.78	243
0 11	2.77	239
0 27	2.76	244
2 47	2.76	244
0 49	2.76	240
0 51	2.75	234
2 49	2.75	247
0 23	2.75	244
2 53	2.74	243
2 37	2.74	244
0 63	2.74	241
2 63	2.74	251
0 31	2.73	237
2 51	2.72	245
2 1	2.72	240
0 9	2.72	238
2 41	2.71	246
2 43	2.71	254
0 3	2.71	238
2 29	2.71	246
0 41	2.71	237
2 7	2.70	243
2 21	2.70	241
2 61	2.68	238
0 33	2.68	240
2 17	2.68	241
0 21	2.68	236
2 13	2.68	238
0 59	2.67	234
0 25	2.67	229
2 23	2.67	246
2 57	2.66	250
2 25	2.66	241
2 59	2.66	237
2 11	2.65	239
0 39	2.63	238
2 55	2.63	237
2 39	2.62	237
2 27	2.61	247
2 15	2.61	232
2 45	2.60	233
2 31	2.59	243
0 35	2.57	240
2 33	2.53	244
