hg
Chip Chan	RMS
0 0	774.29	698
1 0	507.94	452
2 2	325.00	326
0 28	280.21	282
3 60	224.86	259
2 0	177.83	249
2 4	140.82	249
0 4	96.84	220
0 2	91.87	234
0 6	78.74	231
0 16	76.70	234
0 14	73.37	231
0 8	72.37	233
0 18	72.00	224
0 56	68.51	224
0 40	68.26	225
0 22	67.94	232
0 52	67.54	239
0 46	67.43	232
0 62	67.02	227
0 24	66.40	239
0 34	66.16	221
0 42	65.83	237
0 54	65.54	227
0 30	65.12	229
0 50	64.94	231
0 36	64.88	231
0 26	64.68	238
0 44	64.24	236
0 32	63.92	239
0 38	62.38	222
0 58	61.63	235
3 62	57.91	237
3 58	56.33	232
3 32	55.31	233
3 54	54.44	241
2 56	54.20	244
3 42	54.16	230
0 10	53.88	220
2 62	53.59	250
2 58	53.57	246
3 0	53.52	235
2 42	53.24	240
3 52	53.05	238
3 2	52.98	230
3 40	52.70	238
2 20	52.28	258
2 6	52.15	243
3 34	52.05	236
3 38	51.98	236
3 22	51.96	238
3 12	51.88	237
3 4	51.80	237
2 46	51.70	253
2 40	51.68	250
2 52	51.65	241
3 16	51.62	236
3 30	51.25	235
3 48	51.17	234
3 6	51.17	241
3 44	51.07	237
3 20	51.06	244
3 14	50.96	228
3 36	50.93	234
3 8	50.89	231
3 18	50.69	247
2 18	50.47	250
2 48	50.07	259
2 10	49.91	261
2 38	49.89	247
3 24	49.88	236
2 54	49.80	244
2 50	49.71	246
3 28	49.48	242
2 28	49.47	245
2 30	49.12	245
2 32	49.00	254
2 8	48.68	246
2 12	48.35	258
2 36	48.10	246
2 24	47.99	236
2 44	47.50	252
2 14	47.21	244
0 12	47.18	236
0 48	46.09	224
1 30	46.03	241
3 26	45.85	226
1 2	45.78	236
1 4	44.89	248
1 32	44.77	242
1 24	44.73	235
1 56	44.54	241
1 46	44.35	245
1 58	44.15	243
1 48	44.01	248
1 60	43.95	240
1 34	43.63	227
1 26	43.58	247
1 40	43.54	234
1 52	43.52	237
1 50	43.35	234
1 36	43.03	246
1 38	42.75	228
1 20	42.63	237
1 22	42.49	236
1 6	42.39	242
1 18	42.22	237
1 10	42.22	243
1 14	42.10	240
1 28	41.98	237
1 8	41.57	229
1 44	39.86	234
0 60	38.27	225
0 20	36.72	228
2 60	36.32	240
3 56	34.38	227
3 10	33.70	235
2 22	33.25	247
3 50	33.13	234
2 26	32.08	240
3 46	27.39	236
2 16	26.72	247
1 62	26.58	237
1 54	26.44	225
2 34	25.70	240
1 16	25.42	247
1 12	19.34	240
1 42	14.84	235
2 15	5.70	244
2 1	5.39	248
2 43	5.35	254
2 19	5.34	246
2 63	5.33	243
2 61	5.32	247
2 5	5.31	243
2 3	5.30	255
2 59	5.29	251
2 7	5.28	253
2 23	5.28	253
2 57	5.26	246
2 41	5.25	255
0 1	5.25	235
2 13	5.23	254
2 55	5.22	245
2 9	5.21	233
2 37	5.19	252
2 31	5.18	248
2 49	5.18	245
2 47	5.18	240
2 51	5.17	246
2 17	5.16	247
2 35	5.15	248
2 27	5.13	244
2 45	5.12	266
2 53	5.10	238
2 11	5.10	247
2 39	5.09	243
2 33	5.09	238
2 25	5.06	254
0 3	5.04	241
0 7	5.03	221
2 29	5.02	251
2 21	5.02	249
0 5	4.97	237
0 23	4.82	237
0 11	4.78	229
0 9	4.74	231
0 13	4.67	233
0 25	4.67	225
0 15	4.60	234
0 27	4.59	230
0 29	4.59	227
0 41	4.58	225
0 17	4.58	231
0 39	4.56	227
0 47	4.56	222
0 21	4.55	229
3 59	4.55	240
0 19	4.55	233
0 35	4.51	233
0 55	4.51	220
0 53	4.51	235
0 31	4.50	237
3 15	4.48	243
0 57	4.48	228
3 61	4.47	231
0 49	4.47	224
0 45	4.45	230
0 37	4.44	222
0 51	4.44	230
0 33	4.42	233
0 61	4.40	230
0 63	4.38	235
0 59	4.38	218
3 37	4.36	240
3 63	4.36	240
3 57	4.33	236
0 43	4.33	228
3 5	4.32	238
3 55	4.32	225
3 1	4.31	230
3 3	4.27	239
3 7	4.27	241
3 53	4.26	230
3 45	4.25	241
3 47	4.24	231
3 43	4.24	234
3 41	4.23	247
1 59	4.22	247
3 51	4.20	233
3 23	4.20	235
3 27	4.20	229
1 61	4.20	238
3 25	4.19	238
3 9	4.14	232
1 63	4.13	230
3 17	4.13	230
3 31	4.13	232
1 51	4.12	237
1 33	4.12	240
3 11	4.12	229
3 35	4.11	236
3 29	4.11	230
3 49	4.11	241
3 21	4.10	232
1 29	4.09	249
3 33	4.09	240
3 19	4.09	228
1 41	4.09	234
1 53	4.08	240
1 57	4.08	235
3 39	4.07	233
1 45	4.07	243
1 37	4.06	243
1 47	4.05	241
3 13	4.04	225
1 39	4.04	230
1 55	4.03	232
1 49	4.03	243
1 17	4.02	241
1 23	4.02	241
1 21	4.02	235
1 25	4.00	244
1 27	3.98	232
1 43	3.97	240
1 9	3.95	245
1 31	3.94	239
1 3	3.88	241
1 13	3.88	242
1 11	3.87	236
1 5	3.85	238
1 1	3.85	232
1 19	3.85	238
1 15	3.84	240
1 35	3.82	232
1 7	3.81	232
