hg
Chip Chan	RMS
0 0	787.30	684
1 0	533.80	445
2 2	391.10	363
2 62	369.20	360
0 28	368.99	340
1 32	368.73	360
1 30	368.43	359
3 62	367.15	354
2 40	366.75	359
1 48	366.67	360
2 10	366.10	361
1 46	366.07	358
1 26	365.61	358
1 36	365.56	358
2 42	364.85	355
3 20	363.94	353
2 46	363.01	356
3 54	362.83	351
1 40	362.34	353
3 40	362.25	351
2 38	362.08	354
2 58	361.89	353
2 56	361.61	353
3 18	361.36	351
3 42	361.34	348
3 22	361.29	349
2 48	361.15	355
1 4	360.98	355
3 60	360.15	336
1 60	360.12	352
3 38	360.08	348
2 12	359.74	355
1 24	359.21	350
2 6	358.85	351
2 30	358.79	351
2 20	358.62	353
0 32	358.58	348
3 34	358.54	346
1 34	358.43	348
2 32	358.22	352
1 52	358.20	350
0 14	358.15	345
3 52	358.00	346
1 50	357.88	349
2 52	357.72	349
2 54	357.50	350
0 24	357.45	347
2 44	357.22	351
3 12	357.20	345
1 38	357.16	348
1 22	357.14	349
0 26	357.08	346
1 2	357.06	349
2 28	357.06	349
1 20	356.87	348
0 52	356.61	346
2 36	356.38	349
2 18	356.36	349
1 28	356.33	348
3 16	356.08	345
3 6	355.86	345
3 28	355.63	345
0 18	355.54	342
3 48	355.32	343
3 4	355.05	344
0 30	354.90	342
3 58	354.78	342
0 54	354.77	342
3 2	354.35	342
0 16	354.12	342
3 36	354.03	342
1 58	353.67	347
2 8	353.62	346
3 0	353.60	343
0 22	353.52	341
0 36	353.43	342
3 24	353.06	342
1 56	353.01	347
1 18	352.89	345
0 8	352.82	341
2 50	352.81	345
3 8	352.52	340
3 30	352.29	341
3 44	352.21	340
3 14	351.96	339
0 34	351.56	338
1 14	351.53	345
1 10	351.22	345
0 38	351.22	338
3 32	351.05	339
1 6	350.52	344
0 42	350.33	340
0 44	349.88	340
0 6	349.59	337
0 2	349.44	337
1 8	348.85	340
0 62	346.49	335
2 14	346.45	340
2 0	345.66	335
2 24	344.92	337
0 56	344.14	333
0 40	343.00	332
0 46	342.97	333
0 50	342.21	332
2 4	342.04	334
0 4	340.76	326
0 58	339.24	331
1 44	335.64	331
3 26	326.34	319
2 60	256.68	272
2 22	254.66	273
2 26	253.05	269
3 10	250.15	263
3 50	248.60	262
0 12	247.35	265
1 16	247.22	273
3 56	246.88	257
1 62	245.39	268
1 54	244.05	260
0 10	240.75	255
0 48	237.08	254
2 16	205.99	253
3 46	204.58	240
2 34	203.21	247
0 20	199.33	239
1 12	196.14	248
0 60	189.84	235
1 42	86.73	237
3 15	24.09	243
2 15	23.15	245
0 15	21.74	235
3 57	18.50	237
3 55	18.19	226
3 59	18.00	240
3 47	17.94	231
3 53	17.92	230
3 49	17.91	241
3 51	17.79	234
3 61	17.76	232
3 43	17.75	234
3 45	17.74	242
3 39	17.57	234
3 25	17.52	238
0 57	17.44	228
3 19	17.43	228
0 55	17.43	220
3 37	17.42	240
3 41	17.40	248
3 27	17.39	229
3 63	17.38	240
3 17	17.29	231
3 21	17.28	233
3 33	17.27	240
0 61	17.27	230
0 59	17.26	218
3 13	17.21	226
3 35	17.21	236
3 29	17.18	230
3 23	17.12	235
3 5	17.11	238
3 7	17.08	241
0 53	17.07	235
3 11	17.04	229
2 55	17.02	246
0 51	16.97	230
0 47	16.93	222
3 31	16.93	232
3 9	16.92	232
0 41	16.90	225
2 49	16.87	246
2 47	16.84	240
0 45	16.82	231
2 53	16.80	238
0 63	16.78	235
0 43	16.76	228
2 57	16.71	247
3 1	16.69	230
0 49	16.68	224
0 7	16.65	221
2 45	16.65	266
2 43	16.64	254
2 51	16.62	247
0 39	16.61	227
3 3	16.60	240
0 37	16.58	222
1 61	16.56	239
1 59	16.56	247
2 35	16.56	248
2 41	16.54	255
0 23	16.53	238
1 55	16.52	232
0 13	16.51	234
2 37	16.51	253
2 61	16.47	247
0 21	16.46	230
0 27	16.46	230
0 17	16.44	232
0 33	16.44	233
0 11	16.44	230
0 29	16.41	227
0 35	16.40	234
1 57	16.40	236
0 9	16.39	232
0 25	16.38	225
2 59	16.34	252
0 5	16.34	238
0 31	16.34	237
2 39	16.31	243
2 17	16.30	247
2 25	16.27	255
2 29	16.25	252
1 53	16.24	241
2 27	16.24	245
0 1	16.23	236
0 3	16.20	241
2 21	16.20	249
2 33	16.19	239
2 9	16.18	233
0 19	16.16	233
2 13	16.16	254
2 5	16.14	244
2 11	16.13	248
1 51	16.12	238
2 19	16.11	247
2 23	16.08	254
1 49	16.07	244
2 3	16.06	256
2 31	15.99	249
2 7	15.98	254
1 63	15.96	231
1 45	15.92	244
2 63	15.92	243
1 47	15.88	242
1 43	15.72	241
2 1	15.72	249
1 41	15.58	235
1 39	15.53	231
1 35	15.24	233
1 37	15.20	243
1 29	15.19	250
1 21	15.14	235
1 25	15.12	245
1 33	15.10	241
1 23	15.04	242
1 27	15.00	233
1 11	14.94	237
1 19	14.91	238
1 15	14.87	241
1 9	14.87	246
1 17	14.85	242
1 31	14.84	240
1 13	14.76	242
1 7	14.70	233
1 5	14.55	239
1 3	14.52	242
1 1	14.43	233
