hg
Chip Chan	RMS
0 0	789.36	692
1 0	517.51	462
2 2	332.99	330
0 28	276.09	275
3 60	229.76	259
2 0	187.57	246
2 4	146.04	247
0 4	79.49	218
0 2	74.22	232
0 6	63.99	229
0 16	60.48	232
0 8	59.17	232
0 14	58.70	229
0 18	57.53	222
0 40	54.25	224
0 46	53.75	231
0 22	53.54	230
0 52	53.04	238
0 62	52.93	225
0 56	52.78	223
0 24	51.68	238
0 34	51.40	220
0 42	51.12	235
0 30	50.23	227
0 50	50.23	230
0 54	50.21	226
0 36	49.58	230
0 32	49.41	237
0 26	49.04	237
0 44	48.61	235
0 38	46.95	221
0 10	46.62	219
0 58	45.88	234
0 12	39.37	235
0 48	38.55	223
3 32	37.68	233
3 62	36.88	238
3 58	36.70	232
2 56	35.77	245
2 20	34.88	258
2 58	34.23	246
3 54	33.42	241
2 62	33.14	250
2 42	33.03	240
3 0	33.01	235
0 60	32.99	224
2 6	32.85	243
2 46	32.80	253
3 42	32.29	230
3 2	32.19	230
3 52	32.13	238
3 44	32.02	237
2 52	31.89	241
0 20	31.13	228
2 18	30.90	250
3 30	30.85	235
2 50	30.84	246
3 48	30.79	234
3 38	30.74	236
3 6	30.71	240
3 40	30.68	238
3 12	30.68	237
2 48	30.64	258
3 34	30.48	236
3 36	30.35	234
3 4	30.35	237
2 40	30.31	251
3 16	29.89	236
3 8	29.72	232
2 54	29.55	244
3 22	29.55	238
2 10	29.22	261
2 8	29.21	247
3 14	28.91	228
2 14	28.70	244
2 30	28.53	246
2 28	28.35	246
2 24	28.34	236
3 28	28.27	242
3 18	28.16	247
3 20	28.13	244
2 38	28.12	247
3 24	28.09	235
2 12	28.06	258
2 32	27.68	254
2 36	26.99	246
2 44	26.89	252
3 26	25.59	226
2 60	23.73	241
3 56	22.19	227
2 22	21.76	247
3 10	21.74	236
3 50	21.23	235
2 26	20.23	241
1 58	19.85	242
1 2	19.81	236
1 56	19.33	241
1 30	19.06	240
2 16	18.96	248
3 46	18.33	236
1 4	17.71	248
1 24	17.22	235
2 34	17.03	240
1 48	16.93	248
1 46	16.85	245
1 50	16.40	234
1 52	16.01	237
1 60	16.01	240
1 32	15.77	242
1 40	15.73	235
1 36	15.63	246
1 34	15.57	227
1 38	15.54	229
1 44	15.41	234
1 26	14.78	247
1 22	14.43	236
1 28	14.00	236
1 10	13.76	243
1 6	13.73	241
1 20	13.55	237
1 18	13.52	236
1 8	13.19	229
1 14	12.98	240
1 42	12.67	235
1 54	11.04	225
1 62	11.00	237
1 16	9.12	247
1 12	8.50	240
0 3	5.22	241
0 1	5.14	236
0 7	5.03	221
0 5	4.97	237
2 15	4.89	244
0 11	4.88	229
0 9	4.88	231
0 17	4.77	232
0 13	4.74	233
2 3	4.70	256
2 59	4.69	251
2 19	4.67	246
2 1	4.67	248
0 21	4.67	230
0 63	4.66	235
0 33	4.65	233
2 9	4.64	233
0 23	4.64	238
2 33	4.63	238
2 11	4.62	247
2 13	4.62	254
0 27	4.58	230
2 25	4.58	254
2 51	4.58	246
0 25	4.58	225
2 41	4.58	255
2 17	4.57	247
2 63	4.57	243
0 19	4.57	233
2 61	4.56	247
0 53	4.55	235
0 45	4.55	230
0 41	4.55	225
2 55	4.54	245
2 53	4.54	238
2 57	4.53	246
0 29	4.53	227
2 31	4.52	248
0 35	4.52	233
2 27	4.52	245
0 55	4.52	220
0 51	4.51	230
2 23	4.50	253
2 5	4.50	243
2 7	4.50	253
2 45	4.49	266
2 43	4.48	254
2 47	4.48	239
2 39	4.47	243
0 57	4.47	228
2 21	4.47	249
2 49	4.46	245
0 59	4.44	218
0 61	4.44	230
0 47	4.44	222
0 31	4.43	237
0 39	4.41	227
2 35	4.41	248
2 37	4.40	252
0 37	4.40	222
0 43	4.40	228
0 49	4.40	224
2 29	4.38	251
1 59	4.06	247
1 49	4.05	243
1 51	4.03	237
1 57	4.02	235
0 15	4.01	235
1 43	4.00	241
1 21	3.99	234
1 55	3.97	232
1 53	3.96	240
1 61	3.96	238
1 47	3.94	242
1 63	3.93	230
1 45	3.92	243
1 37	3.91	243
1 33	3.90	240
1 27	3.90	232
1 35	3.88	232
1 13	3.87	242
1 23	3.86	241
1 41	3.85	234
1 39	3.83	230
1 25	3.83	245
1 29	3.82	249
1 31	3.78	239
1 9	3.75	245
1 7	3.75	232
1 3	3.74	241
1 5	3.74	238
1 17	3.73	242
1 11	3.72	236
1 19	3.71	238
3 55	3.69	226
3 37	3.67	240
3 57	3.66	237
3 61	3.64	231
3 35	3.63	236
3 25	3.62	238
3 51	3.61	234
3 19	3.61	228
3 63	3.61	240
3 15	3.60	243
1 15	3.60	240
3 1	3.59	230
1 1	3.59	233
3 3	3.58	240
3 43	3.57	234
3 49	3.57	241
3 7	3.56	241
3 41	3.55	247
3 17	3.54	230
3 23	3.54	235
3 39	3.53	234
3 47	3.52	231
3 5	3.51	238
3 59	3.51	240
3 9	3.51	232
3 45	3.48	242
3 29	3.46	230
3 53	3.46	230
3 31	3.44	232
3 33	3.42	240
3 11	3.42	229
3 27	3.42	229
3 21	3.41	233
3 13	3.37	226
