hg
Chip Chan	RMS
0 0	783.12	680
1 0	509.28	461
2 2	328.99	331
0 28	267.77	274
3 60	227.66	262
2 0	185.50	254
2 4	148.15	254
0 4	86.09	219
0 2	82.69	233
0 6	78.39	230
0 8	77.25	233
0 14	77.20	231
0 18	76.45	223
0 16	76.43	234
0 40	74.97	225
0 22	74.89	231
0 46	74.77	232
0 52	74.06	239
0 62	73.68	227
0 42	73.07	237
0 24	72.92	240
0 34	72.86	221
0 54	72.83	227
0 30	72.44	229
0 56	72.21	225
0 50	72.19	231
0 32	71.88	239
0 36	71.80	232
0 44	71.50	236
0 26	71.16	239
0 38	70.37	223
0 58	67.88	237
2 20	62.54	264
2 42	62.46	245
2 56	62.30	250
2 18	62.09	255
2 58	61.94	252
2 6	61.76	249
3 32	61.75	239
2 52	61.43	246
2 46	61.13	259
3 58	61.11	237
2 62	61.11	255
2 40	61.07	256
2 28	60.76	251
3 62	60.75	243
2 48	60.68	264
2 10	60.68	266
2 50	60.60	251
2 8	60.51	251
3 44	60.17	241
2 36	60.14	251
2 30	60.13	251
2 14	59.90	249
2 44	59.89	257
3 54	59.88	246
2 54	59.85	250
3 52	59.81	243
2 24	59.80	241
3 48	59.77	239
2 12	59.76	263
2 38	59.75	252
3 4	59.74	241
3 2	59.62	235
2 32	59.58	259
3 42	59.54	235
3 36	59.46	239
3 22	59.37	243
3 30	59.20	240
3 0	58.93	241
3 6	58.90	245
3 38	58.90	240
3 12	58.89	242
3 16	58.89	241
3 34	58.87	240
3 8	58.80	236
3 40	58.75	243
3 28	58.60	247
3 14	58.56	232
3 18	58.44	252
3 24	58.24	240
3 20	58.17	248
1 2	57.59	242
1 58	57.25	248
1 56	57.12	246
1 40	57.06	240
1 4	57.03	253
1 48	57.01	253
1 60	56.88	245
1 50	56.55	239
1 30	56.50	246
1 14	56.46	245
1 52	56.20	242
1 36	56.16	251
1 26	56.12	251
1 38	56.10	234
1 32	56.08	247
1 46	56.05	250
1 10	56.05	248
1 28	56.01	241
1 34	56.01	232
1 24	55.99	240
1 8	55.96	234
1 22	55.93	241
1 20	55.89	241
1 6	55.82	246
1 18	55.64	241
3 26	52.78	230
0 10	50.94	220
1 44	49.09	238
0 12	45.69	236
0 48	45.45	224
0 60	36.72	225
2 60	35.54	245
0 20	35.11	228
2 22	33.93	250
2 26	33.17	244
3 10	32.64	239
3 50	32.50	238
3 56	32.45	230
1 62	30.39	240
1 54	30.21	228
1 16	29.54	250
2 16	25.89	251
2 34	24.62	243
3 46	24.50	239
1 12	21.78	242
1 42	14.24	237
0 3	5.62	241
0 5	5.50	237
0 1	5.39	236
0 9	5.39	231
0 7	5.34	221
0 11	5.33	229
0 63	5.27	235
0 19	5.22	233
0 13	5.19	233
0 23	5.18	237
0 17	5.15	231
0 33	5.11	233
0 53	5.09	235
0 41	5.07	225
0 35	5.07	233
0 21	5.01	230
0 45	5.00	230
0 27	5.00	230
0 49	4.99	223
0 31	4.99	237
0 47	4.97	222
0 61	4.97	230
0 25	4.96	225
0 59	4.95	218
0 57	4.95	228
0 43	4.94	228
0 55	4.94	219
0 37	4.93	222
0 29	4.90	227
0 51	4.86	230
0 39	4.82	227
2 15	4.62	244
0 15	4.55	234
2 1	4.38	249
2 25	4.38	254
2 3	4.37	256
2 43	4.34	254
2 13	4.31	254
2 37	4.31	252
2 5	4.30	243
2 7	4.29	253
2 51	4.29	247
2 57	4.28	246
2 41	4.27	255
2 27	4.26	245
2 17	4.25	247
2 53	4.24	238
2 35	4.23	248
2 55	4.22	245
2 11	4.21	248
2 23	4.21	254
2 61	4.19	247
2 39	4.18	243
2 31	4.18	249
2 49	4.16	245
2 45	4.16	266
2 19	4.16	246
2 47	4.16	240
2 21	4.14	249
2 29	4.14	251
2 59	4.13	251
2 9	4.13	233
2 33	4.12	238
1 47	4.10	242
2 63	4.10	243
1 53	3.97	240
1 5	3.95	238
1 45	3.94	243
1 33	3.93	240
1 57	3.93	236
1 61	3.92	239
1 41	3.91	234
1 25	3.89	245
1 51	3.89	237
1 9	3.89	245
1 11	3.88	236
1 49	3.87	243
1 31	3.87	239
1 59	3.87	247
1 55	3.87	232
1 63	3.87	230
1 37	3.85	243
1 21	3.85	235
1 15	3.85	240
1 3	3.84	242
1 7	3.84	232
1 39	3.83	230
1 29	3.81	250
1 23	3.78	241
1 27	3.78	233
1 43	3.78	241
1 13	3.76	242
1 35	3.76	232
1 19	3.72	238
1 17	3.70	242
1 1	3.65	233
3 59	3.61	241
3 15	3.56	243
3 57	3.51	237
3 7	3.50	242
3 13	3.50	226
3 37	3.49	240
3 3	3.48	240
3 9	3.45	232
3 23	3.45	235
3 63	3.44	240
3 27	3.43	229
3 5	3.42	238
3 47	3.42	231
3 61	3.41	232
3 45	3.41	242
3 21	3.39	233
3 17	3.39	231
3 49	3.39	242
3 25	3.38	238
3 53	3.38	230
3 35	3.36	236
3 43	3.35	234
3 41	3.35	248
3 19	3.34	228
3 55	3.34	226
3 51	3.32	234
3 33	3.32	240
3 39	3.28	234
3 29	3.27	230
3 31	3.27	233
3 11	3.19	229
3 1	3.19	230
