hg
Chip Chan	RMS
0 0	788.44	671
1 0	516.61	448
2 2	330.51	321
0 28	284.64	275
3 60	230.48	255
2 0	182.13	246
2 4	144.96	247
0 4	102.17	213
0 2	96.93	227
0 6	84.91	224
0 16	82.94	227
0 14	79.69	224
0 8	79.30	227
0 18	78.70	217
0 22	76.57	226
0 40	76.22	219
0 56	75.90	219
0 46	75.36	225
0 24	75.10	234
0 52	74.75	233
0 62	74.66	221
0 42	73.42	231
0 34	73.21	215
0 30	72.92	223
0 54	72.70	221
0 26	72.60	232
0 50	72.43	225
0 36	72.39	226
0 44	72.11	230
0 32	71.55	233
0 58	70.46	230
0 38	70.37	217
3 62	62.09	239
3 58	62.01	233
3 32	61.53	234
2 58	60.71	247
2 20	60.61	258
2 56	60.54	245
2 62	60.09	250
2 18	60.05	251
2 42	60.00	240
2 52	59.85	242
2 50	59.81	247
3 54	59.57	241
2 48	59.46	260
2 40	59.44	251
2 46	59.35	254
2 6	59.26	244
3 52	59.24	239
3 42	59.03	230
3 44	59.01	237
3 48	58.77	235
3 2	58.53	231
2 28	58.23	246
3 0	58.19	236
3 38	58.14	236
2 8	58.11	247
3 12	58.07	237
3 30	58.02	235
2 38	58.01	248
2 10	58.00	261
2 54	57.94	245
3 6	57.88	241
3 40	57.71	239
3 34	57.70	236
3 4	57.64	237
3 16	57.62	237
3 36	57.57	235
2 36	57.51	246
2 14	57.45	245
2 44	57.43	252
2 30	57.41	246
2 24	57.40	236
3 22	57.06	239
2 12	56.97	258
2 32	56.90	254
3 28	56.89	242
3 8	56.87	231
3 14	56.68	228
3 24	56.25	236
3 20	56.17	244
3 18	56.04	247
0 10	55.76	217
1 2	51.11	235
1 58	50.94	242
1 4	50.67	246
3 26	50.63	226
1 56	50.51	240
1 30	50.35	239
1 36	50.26	245
1 48	50.17	247
1 40	50.15	233
1 24	50.08	234
1 60	50.06	238
1 50	50.03	233
1 14	49.85	238
1 46	49.80	244
1 38	49.55	227
1 22	49.52	234
1 28	49.43	235
1 10	49.41	241
1 26	49.35	245
1 52	49.30	236
1 8	49.23	227
0 12	49.14	233
1 6	49.02	240
1 34	49.00	226
1 20	48.88	235
1 32	48.87	241
1 18	48.85	235
0 48	47.80	221
1 44	43.16	233
0 60	39.59	223
0 20	37.63	226
2 60	36.34	242
3 56	34.32	228
2 22	33.81	248
3 10	33.57	237
3 50	33.27	235
2 26	32.64	241
2 16	27.08	249
3 46	26.49	237
1 54	26.04	224
1 62	26.01	237
1 16	25.44	246
2 34	24.97	241
1 12	18.28	239
1 42	14.29	236
0 1	5.22	236
0 3	5.19	241
2 15	5.17	244
0 5	5.10	237
2 3	4.98	255
2 1	4.97	249
2 25	4.93	254
2 51	4.93	247
2 31	4.92	249
0 9	4.91	231
2 23	4.91	253
2 57	4.91	246
0 11	4.89	229
2 13	4.89	254
2 45	4.88	266
2 47	4.88	240
0 7	4.88	221
2 63	4.87	243
2 7	4.87	253
2 39	4.87	243
2 59	4.86	251
2 55	4.86	245
2 43	4.83	254
2 61	4.83	247
2 35	4.83	248
2 41	4.82	255
2 17	4.81	247
2 33	4.81	238
2 5	4.80	243
2 29	4.80	251
2 9	4.80	233
0 13	4.80	233
0 19	4.78	233
2 27	4.78	245
2 37	4.77	252
2 11	4.77	247
2 19	4.77	246
2 21	4.76	249
2 49	4.75	245
0 23	4.75	238
2 53	4.75	238
0 17	4.73	232
0 21	4.62	230
0 33	4.62	233
0 49	4.60	224
0 25	4.56	225
0 35	4.56	234
0 63	4.54	235
0 53	4.50	235
0 31	4.49	237
0 39	4.48	227
0 47	4.47	222
0 29	4.47	227
0 45	4.47	230
0 51	4.46	230
0 59	4.45	218
0 41	4.45	225
0 37	4.41	222
0 43	4.39	228
0 27	4.38	230
0 61	4.35	230
0 57	4.34	228
0 55	4.32	220
3 59	4.14	240
3 61	4.13	232
3 51	4.12	234
3 39	4.08	234
3 15	4.08	243
3 63	4.07	240
3 5	4.06	238
3 17	4.05	231
3 57	4.04	237
3 41	4.04	248
3 3	4.03	240
3 55	4.00	226
0 15	4.00	235
3 9	3.99	232
3 1	3.99	230
3 53	3.99	230
3 23	3.97	235
1 57	3.96	235
3 33	3.95	240
3 27	3.94	229
3 21	3.93	233
3 47	3.92	231
3 11	3.92	229
3 43	3.92	234
3 25	3.92	238
3 49	3.91	242
3 37	3.91	240
3 31	3.90	233
1 51	3.90	237
1 47	3.89	242
3 13	3.89	226
1 45	3.88	243
1 59	3.88	246
3 45	3.88	242
3 19	3.86	228
1 43	3.85	240
1 55	3.84	232
3 35	3.84	236
1 61	3.84	238
3 7	3.84	241
3 29	3.83	230
1 53	3.83	240
1 49	3.82	243
1 11	3.82	236
1 63	3.81	230
1 35	3.81	232
1 41	3.77	234
1 25	3.74	245
1 27	3.74	232
1 39	3.73	230
1 33	3.73	240
1 29	3.73	249
1 37	3.70	243
1 7	3.68	232
1 17	3.68	241
1 23	3.67	241
1 13	3.66	242
1 21	3.65	235
1 19	3.63	238
1 9	3.63	245
1 5	3.62	238
1 15	3.61	240
1 31	3.59	239
1 3	3.58	241
1 1	3.41	232
