hg
Chip Chan	RMS
2 10	1252.44	1082
2 12	1250.85	1079
2 20	1249.14	1081
2 0	1248.75	1078
2 4	1248.56	1078
2 18	1247.11	1082
2 6	1246.89	1076
2 8	1246.88	1076
2 30	1245.97	1076
2 32	1245.78	1077
2 40	1245.18	1078
2 48	1244.39	1081
2 14	1244.26	1073
2 44	1243.72	1077
2 36	1243.46	1079
2 46	1243.42	1079
2 2	1243.02	1085
2 28	1243.00	1077
0 8	1242.94	1062
2 56	1242.80	1074
0 6	1242.77	1056
2 62	1242.76	1075
0 2	1242.52	1057
2 42	1242.05	1074
2 38	1241.39	1074
2 52	1241.01	1076
2 54	1240.60	1073
2 24	1240.56	1071
0 26	1240.42	1061
2 50	1240.28	1076
0 14	1240.27	1058
0 16	1239.95	1059
0 18	1239.13	1053
2 58	1239.00	1076
0 24	1238.66	1061
0 4	1238.32	1055
0 22	1238.04	1058
0 42	1237.94	1057
0 32	1237.68	1057
0 52	1237.02	1057
0 30	1236.54	1056
0 36	1236.00	1056
0 38	1235.75	1053
0 40	1234.49	1053
0 46	1234.26	1053
0 44	1234.10	1055
0 54	1233.75	1051
0 58	1233.62	1055
0 50	1233.06	1051
0 56	1233.03	1053
0 62	1232.17	1051
0 34	1232.04	1048
0 28	1230.58	1060
3 6	1215.27	1041
3 0	1214.11	1037
3 2	1213.44	1038
3 4	1213.00	1038
3 12	1212.99	1038
3 18	1212.86	1042
1 4	1212.69	1035
3 16	1212.50	1041
3 20	1212.37	1040
3 8	1211.87	1038
3 22	1211.79	1042
1 6	1211.26	1033
1 2	1211.06	1032
3 28	1210.48	1040
1 10	1209.53	1031
3 54	1209.30	1038
3 14	1209.28	1036
3 40	1209.25	1039
3 30	1209.20	1038
3 24	1208.95	1038
3 34	1208.61	1038
3 38	1208.47	1039
3 32	1208.32	1035
1 26	1208.11	1032
3 48	1207.61	1041
3 44	1207.48	1041
1 20	1207.02	1028
1 14	1206.77	1033
3 36	1206.53	1038
1 30	1206.19	1031
1 18	1206.15	1028
3 42	1206.11	1036
1 22	1205.77	1029
3 62	1205.72	1036
1 48	1205.40	1032
3 52	1205.14	1038
1 24	1205.06	1028
1 8	1204.93	1026
1 36	1204.80	1029
1 28	1204.65	1029
1 32	1204.60	1028
3 60	1204.22	1044
1 56	1203.75	1028
1 58	1203.41	1029
1 46	1203.23	1028
3 58	1203.16	1037
3 26	1202.38	1023
1 40	1201.99	1027
1 60	1201.88	1027
1 50	1201.83	1026
1 52	1201.76	1026
1 34	1201.63	1025
1 38	1201.19	1025
1 44	1193.85	1017
2 22	1178.44	1001
1 0	1178.15	1029
2 26	1174.76	997
2 60	1171.03	996
0 12	1164.80	978
0 10	1161.73	974
0 48	1157.95	972
3 10	1138.16	959
1 16	1137.53	962
3 50	1136.79	959
1 62	1131.66	957
3 56	1130.49	954
1 54	1126.87	952
2 16	1104.86	936
2 34	1092.65	927
0 20	1084.98	911
0 60	1078.36	907
3 46	1058.86	893
1 12	1053.82	894
0 0	1048.41	861
1 42	565.53	504
3 57	122.91	227
2 55	121.46	236
3 55	121.03	216
2 49	120.57	236
3 47	120.20	221
2 53	120.15	228
2 57	120.14	237
2 45	120.06	256
3 49	119.97	232
3 53	119.92	220
2 51	119.58	237
3 51	119.43	224
3 45	119.40	232
2 47	119.30	230
0 57	119.30	219
2 43	119.22	244
3 63	118.99	231
2 61	118.87	237
3 59	118.58	231
2 59	118.37	241
3 39	118.37	224
3 43	118.27	225
2 35	117.98	239
2 37	117.95	243
3 61	117.89	222
2 63	117.83	233
2 41	117.80	245
2 39	117.47	233
3 37	117.44	231
3 35	116.65	227
0 55	116.64	211
3 41	116.57	238
0 59	116.40	209
0 63	116.34	226
0 51	116.14	221
3 33	116.12	230
0 61	115.84	221
3 25	115.74	228
0 45	115.30	221
0 53	115.24	226
0 43	115.23	219
3 19	115.18	218
0 41	115.17	216
2 29	115.07	242
3 27	114.86	220
0 39	114.84	218
2 31	114.79	239
3 31	114.76	223
2 33	114.69	229
0 47	114.58	213
3 23	114.55	226
0 49	114.43	215
2 27	114.39	236
3 29	113.73	221
3 17	113.70	221
3 21	113.58	223
0 35	113.03	225
2 25	112.73	245
2 21	112.45	240
1 57	112.18	227
1 59	112.18	238
0 37	112.05	214
2 17	111.90	238
0 33	111.88	225
2 19	111.85	238
0 27	111.80	222
2 23	111.62	245
1 55	111.58	224
0 31	111.53	228
1 61	111.46	230
3 13	111.32	217
1 53	111.08	232
2 15	111.04	235
1 63	110.98	222
0 29	110.93	218
1 51	110.85	229
3 11	110.73	220
1 47	110.47	234
3 15	110.31	234
1 49	110.24	235
0 25	110.24	217
2 13	110.24	245
3 7	110.08	233
0 23	110.08	229
1 45	109.77	235
0 21	109.59	221
3 9	109.50	223
2 11	109.27	238
2 9	109.18	224
1 41	108.84	226
3 5	108.80	229
1 43	108.56	233
2 7	108.46	245
1 39	108.44	222
0 13	108.24	225
0 17	108.23	223
2 5	108.11	235
0 19	108.06	224
0 15	107.62	227
1 35	107.38	224
0 7	107.07	213
0 11	107.07	221
1 37	107.01	235
1 33	106.30	232
2 3	106.11	247
1 29	106.09	242
1 31	105.86	231
0 9	105.78	223
1 25	105.66	237
3 3	105.55	232
1 21	105.51	227
1 23	105.29	233
1 27	105.04	225
3 1	104.52	222
0 5	104.39	229
2 1	104.01	240
1 19	103.74	230
1 17	103.04	234
0 3	102.87	233
1 15	102.86	233
1 9	102.37	238
1 11	101.78	229
0 1	101.26	228
1 13	101.13	234
1 7	99.78	225
1 5	99.73	231
1 3	98.47	235
1 1	97.95	226
