hg
Chip Chan	RMS
0 0	751.35	623
1 0	490.91	404
2 2	313.38	292
0 28	272.32	254
3 60	218.67	236
2 0	172.82	230
2 4	131.72	238
0 4	86.87	215
0 2	81.32	230
0 6	67.59	228
0 16	64.40	232
0 14	60.22	229
0 8	59.58	232
0 18	58.42	222
0 22	57.54	230
0 56	55.84	223
0 40	55.38	224
0 46	54.89	231
0 52	53.71	238
0 62	53.59	226
0 24	53.06	239
0 34	52.13	220
0 42	52.09	236
0 30	51.51	228
0 54	51.46	226
0 26	51.13	237
0 50	50.84	231
0 36	49.82	230
0 44	49.76	236
0 32	49.59	238
0 58	48.06	234
0 10	47.39	219
0 38	47.07	221
3 62	40.39	237
3 58	40.24	231
0 48	38.91	223
3 32	38.85	232
2 56	37.18	244
2 58	36.89	246
3 54	36.46	241
2 62	36.17	250
2 20	36.16	257
2 46	35.48	253
3 0	35.39	235
3 42	35.27	229
2 42	35.19	240
3 52	35.14	237
0 12	34.76	236
3 2	34.62	230
2 6	34.49	243
3 44	34.45	235
2 52	34.40	241
3 40	34.37	238
3 48	34.14	234
2 40	33.89	251
2 48	33.66	258
0 60	33.47	225
2 18	33.42	251
2 50	33.32	246
3 30	33.31	234
3 34	33.21	235
3 6	33.16	239
3 38	32.91	235
3 36	32.69	234
3 16	32.63	236
3 22	32.58	238
3 4	32.33	236
3 8	32.20	231
2 54	32.07	244
2 10	31.88	261
0 20	31.74	228
3 14	31.55	227
2 28	31.26	246
2 30	31.17	246
2 14	30.96	244
2 8	30.93	246
2 24	30.88	236
3 20	30.79	243
2 38	30.60	247
3 18	30.59	246
3 28	30.58	241
3 12	30.53	236
3 24	30.49	235
2 32	30.29	254
2 44	29.61	252
2 36	29.48	246
2 60	28.51	241
3 26	27.93	225
2 12	27.82	258
3 56	24.98	228
2 22	24.51	247
3 10	24.01	236
3 50	23.86	235
2 26	22.33	241
2 16	21.51	248
3 46	21.11	236
1 2	20.76	238
1 58	20.23	244
1 56	20.00	243
1 30	19.79	243
2 34	19.33	241
1 4	19.08	250
1 24	18.64	236
1 48	17.75	250
1 60	17.51	242
1 46	17.30	247
1 52	17.07	240
1 50	17.06	237
1 40	16.98	237
1 32	16.90	245
1 36	16.88	248
1 38	16.71	231
1 44	16.12	235
1 34	16.05	230
1 26	15.77	248
1 22	14.98	238
1 6	14.91	244
1 20	14.86	239
1 10	14.79	246
1 28	14.72	239
1 14	14.11	242
1 8	14.09	230
1 18	13.83	239
1 42	13.10	236
1 62	11.60	239
1 54	11.40	226
1 16	9.76	248
1 12	8.95	241
2 1	5.03	249
2 7	4.99	253
2 3	4.98	256
0 1	4.98	236
2 63	4.91	243
2 59	4.91	251
2 35	4.88	248
2 41	4.86	255
2 27	4.84	245
2 49	4.83	245
2 13	4.82	254
2 47	4.82	240
2 45	4.81	266
2 37	4.81	252
2 57	4.81	246
2 25	4.79	254
2 5	4.79	243
2 55	4.75	245
2 33	4.75	238
0 5	4.73	237
2 15	4.72	244
2 29	4.70	251
2 43	4.70	254
2 21	4.70	249
2 11	4.69	248
2 31	4.68	248
2 39	4.68	243
2 51	4.67	247
2 23	4.66	254
2 9	4.66	233
2 19	4.64	246
2 61	4.64	247
0 3	4.64	241
0 7	4.61	221
2 17	4.59	247
0 13	4.57	233
2 53	4.53	238
0 9	4.47	231
0 17	4.47	231
0 15	4.42	234
0 27	4.35	230
0 19	4.34	233
0 25	4.33	225
0 11	4.33	229
0 47	4.31	222
0 21	4.30	229
0 31	4.28	237
0 39	4.24	226
0 23	4.23	237
0 57	4.20	228
0 33	4.20	233
0 59	4.20	218
0 63	4.20	235
0 29	4.20	227
0 53	4.19	235
0 43	4.18	228
0 41	4.17	225
0 45	4.17	230
0 49	4.14	224
0 61	4.12	229
3 57	4.09	237
0 55	4.09	219
1 47	4.09	242
1 49	4.07	243
1 55	4.06	232
0 35	4.06	233
3 61	4.05	232
1 59	4.03	247
1 61	4.03	238
3 41	4.03	248
3 7	4.01	242
3 63	4.01	240
0 51	3.98	230
3 47	3.94	231
1 29	3.94	249
3 3	3.93	240
3 53	3.93	230
1 45	3.93	243
3 9	3.92	232
3 5	3.92	238
1 9	3.91	245
1 63	3.91	230
3 49	3.90	242
3 35	3.90	236
0 37	3.90	221
1 43	3.89	241
3 59	3.89	240
1 15	3.88	240
1 57	3.88	235
1 53	3.87	240
1 35	3.86	232
1 51	3.86	237
1 25	3.85	245
3 51	3.85	234
1 39	3.84	230
1 33	3.83	240
1 21	3.83	235
3 33	3.82	240
3 29	3.82	230
1 41	3.82	234
1 23	3.82	241
3 39	3.81	234
3 25	3.80	238
3 1	3.80	230
3 55	3.79	226
3 31	3.79	233
3 13	3.78	226
3 15	3.78	243
3 23	3.78	235
3 19	3.76	228
1 37	3.75	243
3 37	3.75	240
3 43	3.75	234
3 21	3.73	233
1 19	3.73	238
1 5	3.73	238
3 27	3.72	229
1 7	3.71	232
1 17	3.71	241
1 11	3.69	236
3 45	3.68	242
1 27	3.67	233
3 11	3.65	229
3 17	3.64	231
1 31	3.63	239
1 13	3.61	242
1 3	3.56	242
1 1	3.43	232
