hg
Chip Chan	RMS
0 0	762.57	642
1 0	504.16	424
2 2	323.01	308
0 28	274.14	264
3 60	224.26	247
2 0	178.92	239
2 4	139.92	241
0 4	86.30	214
0 2	79.84	229
0 6	67.51	227
0 16	64.06	230
0 14	60.95	227
0 8	60.84	230
0 18	59.37	221
0 22	56.93	228
0 40	56.26	223
0 46	55.97	229
0 56	55.43	221
0 52	55.07	236
0 62	54.67	224
0 24	54.29	237
0 34	53.53	219
0 42	52.97	234
0 54	52.56	224
0 50	52.33	228
0 30	51.98	226
0 26	51.71	236
0 36	51.41	229
0 32	50.96	236
0 44	50.81	234
0 58	48.68	233
0 38	48.60	220
0 10	47.74	218
3 62	42.06	238
3 58	41.87	232
3 32	41.56	233
0 12	40.44	234
0 48	39.48	222
2 56	39.21	245
3 54	38.38	241
2 58	37.85	247
2 20	37.73	258
2 62	37.25	250
3 0	37.24	236
3 42	37.01	230
3 52	36.98	238
3 2	36.95	230
3 44	36.60	237
2 42	36.41	240
2 46	36.32	254
2 6	36.13	243
3 48	36.09	234
3 40	36.08	238
3 12	35.81	237
2 52	35.58	241
3 38	35.31	236
3 34	35.30	236
3 36	35.26	234
3 30	35.09	235
3 6	34.83	241
3 4	34.59	236
2 48	34.49	259
2 50	34.43	247
2 40	34.40	252
3 16	34.40	236
2 18	34.36	251
3 22	34.08	238
3 8	34.07	232
0 60	33.91	223
3 14	33.43	228
2 54	33.19	245
3 18	32.89	247
3 28	32.77	242
3 20	32.73	244
2 8	32.65	247
3 24	32.56	236
2 10	32.53	261
2 28	32.40	246
2 14	32.17	245
0 20	32.06	227
2 38	31.99	248
2 24	31.85	237
2 30	31.82	246
2 32	31.50	254
2 12	31.42	259
2 36	30.51	247
2 44	30.08	252
3 26	29.65	226
2 60	27.36	242
3 56	26.22	228
3 10	24.90	236
3 50	24.73	235
2 22	24.29	248
1 58	23.31	243
1 2	22.93	237
2 26	22.51	241
1 30	22.49	241
1 56	22.32	241
1 4	21.34	248
3 46	21.23	236
1 24	21.16	235
2 16	20.90	249
1 48	20.80	249
1 46	20.24	245
1 50	19.92	234
1 60	19.64	241
1 32	19.56	242
1 36	19.56	247
1 52	19.45	237
1 40	19.41	235
1 38	19.31	229
1 34	19.18	227
2 34	18.86	241
1 44	18.68	234
1 26	18.66	247
1 22	18.43	236
1 28	17.99	236
1 8	17.65	229
1 6	17.55	242
1 20	17.39	237
1 18	17.28	237
1 10	17.14	243
1 14	17.04	240
1 42	13.55	235
1 54	12.49	225
1 62	12.32	238
1 16	11.40	247
1 12	9.36	240
0 1	5.31	236
0 3	5.11	241
0 5	5.01	237
0 7	4.97	221
0 11	4.90	229
0 9	4.88	231
2 15	4.87	244
0 17	4.81	232
0 13	4.80	233
2 1	4.79	249
2 63	4.74	243
0 23	4.72	237
2 35	4.71	248
2 43	4.69	254
2 9	4.69	233
2 55	4.68	246
2 11	4.68	248
2 59	4.67	251
2 47	4.67	240
2 29	4.63	251
2 3	4.62	256
2 19	4.62	247
0 19	4.62	233
2 27	4.62	245
0 21	4.61	230
2 53	4.60	238
0 31	4.60	237
2 51	4.59	247
0 53	4.59	235
2 49	4.58	245
0 51	4.58	230
0 49	4.58	224
2 7	4.57	254
0 33	4.56	233
2 31	4.56	249
0 63	4.56	235
2 13	4.55	254
2 57	4.54	246
2 23	4.54	254
2 17	4.54	247
0 37	4.53	222
0 25	4.53	225
2 61	4.53	247
2 41	4.52	255
0 35	4.50	233
2 45	4.50	266
0 29	4.50	227
2 21	4.49	249
0 41	4.49	225
0 55	4.49	220
2 25	4.48	254
0 27	4.47	230
0 45	4.47	230
0 57	4.45	228
2 37	4.45	252
2 33	4.45	239
0 59	4.45	218
0 39	4.44	227
0 47	4.42	222
0 61	4.42	230
2 39	4.42	243
0 43	4.37	228
2 5	4.36	243
0 15	4.17	235
3 59	3.93	240
3 3	3.89	240
3 57	3.88	237
3 51	3.86	234
3 23	3.85	235
1 45	3.84	243
3 55	3.84	226
3 63	3.83	240
3 21	3.81	232
1 53	3.81	240
3 15	3.80	243
3 61	3.79	232
1 47	3.78	242
1 63	3.77	230
1 59	3.77	247
3 37	3.77	240
3 41	3.76	248
3 5	3.76	238
3 25	3.76	238
3 49	3.75	241
1 55	3.75	232
1 49	3.75	243
3 39	3.73	234
3 45	3.73	242
3 1	3.73	230
3 13	3.73	226
1 9	3.73	245
3 47	3.72	231
1 57	3.72	235
3 43	3.72	234
3 19	3.71	228
3 9	3.71	232
1 51	3.71	237
3 35	3.71	236
1 29	3.69	249
3 11	3.69	229
3 27	3.68	229
3 53	3.66	230
3 33	3.64	240
3 31	3.64	232
3 17	3.64	230
3 7	3.62	241
1 61	3.62	238
3 29	3.62	230
1 19	3.61	238
1 23	3.61	241
1 43	3.60	241
1 33	3.60	240
1 31	3.59	239
1 41	3.59	234
1 5	3.58	238
1 15	3.57	240
1 35	3.56	232
1 37	3.55	243
1 11	3.54	236
1 3	3.54	242
1 17	3.53	241
1 7	3.52	232
1 27	3.51	233
1 39	3.51	230
1 25	3.51	245
1 21	3.50	235
1 13	3.48	242
1 1	3.32	232
