hg
Chip Chan	RMS
0 0	759.91	669
1 0	486.27	432
2 2	308.54	314
0 28	274.21	275
3 60	215.47	256
2 0	164.87	250
2 4	127.37	250
0 4	92.54	221
0 2	87.08	234
0 6	75.07	231
0 16	72.19	235
0 14	68.73	231
0 8	67.99	235
0 18	67.22	225
0 22	65.61	233
0 56	65.24	226
0 40	64.77	227
0 46	63.97	232
0 52	63.41	240
0 62	63.03	228
0 24	63.02	240
0 42	62.27	237
0 26	61.57	239
0 34	61.49	222
0 54	61.28	228
0 30	60.78	230
0 50	60.49	232
0 36	60.48	233
0 32	59.95	240
0 44	59.76	237
0 58	59.18	236
0 38	57.75	223
3 58	52.90	232
3 62	52.66	238
3 32	51.45	233
3 54	50.26	242
0 10	50.02	221
2 56	49.91	245
2 62	49.68	251
2 58	49.26	247
3 42	49.22	230
3 52	49.12	238
3 0	49.01	236
2 20	48.93	259
2 42	48.84	241
3 48	48.59	235
3 44	48.47	237
3 30	48.43	235
3 2	48.43	230
2 6	48.30	244
2 46	48.27	254
3 40	48.19	239
2 52	48.18	242
3 38	48.04	236
3 6	48.02	240
2 40	47.86	252
3 12	47.81	237
3 36	47.78	235
3 34	47.57	236
3 16	47.56	237
3 4	47.47	237
2 48	47.36	259
2 50	47.25	247
2 18	47.18	251
3 22	46.90	239
3 8	46.67	232
3 14	46.58	228
2 28	46.57	246
3 28	46.32	242
3 18	46.26	247
2 54	46.20	245
3 20	46.05	245
2 10	45.88	262
2 30	45.67	246
3 24	45.63	236
2 38	45.46	248
2 24	45.33	237
2 8	45.25	248
2 12	45.24	259
2 14	45.01	245
2 32	44.92	254
2 44	44.90	253
2 36	44.82	247
0 12	43.42	237
0 48	42.63	225
3 26	42.15	226
1 2	39.27	238
1 56	39.10	242
1 30	38.99	242
1 58	38.73	244
1 4	38.61	249
1 24	38.40	237
1 50	38.09	236
1 60	38.05	241
1 48	37.95	249
1 38	37.89	231
1 26	37.64	248
1 40	37.61	236
1 46	37.56	246
1 52	37.56	238
1 36	37.55	247
1 34	37.35	228
1 14	37.14	242
1 32	36.97	243
1 28	36.90	238
1 20	36.84	238
1 6	36.78	243
1 22	36.69	238
1 8	36.54	230
1 10	36.37	244
1 18	36.36	238
0 60	36.07	226
2 60	34.89	241
0 20	33.94	229
1 44	33.70	234
3 56	31.50	227
3 10	30.66	235
2 22	30.04	247
3 50	29.90	234
2 26	28.94	240
2 16	25.40	248
3 46	24.78	236
2 34	22.72	240
1 54	21.36	226
1 62	20.89	238
1 16	20.16	247
1 12	15.22	240
1 42	13.95	235
2 15	5.02	244
0 1	5.00	235
2 55	4.91	245
2 41	4.87	254
2 63	4.86	242
2 35	4.86	247
2 57	4.86	246
2 3	4.86	255
2 5	4.84	243
2 23	4.82	253
2 53	4.82	237
2 47	4.80	239
2 11	4.80	247
2 49	4.80	245
2 1	4.79	248
2 29	4.77	251
2 43	4.75	253
2 37	4.74	252
2 7	4.73	253
2 51	4.72	246
2 31	4.66	248
2 13	4.66	253
2 27	4.65	245
0 11	4.65	229
2 59	4.64	251
2 45	4.64	266
2 33	4.64	238
2 61	4.63	246
2 39	4.63	242
0 5	4.63	237
2 19	4.61	246
0 3	4.59	241
2 9	4.59	233
2 25	4.59	254
0 7	4.53	221
2 21	4.51	248
0 9	4.45	231
2 17	4.44	247
0 19	4.35	232
3 57	4.32	236
0 13	4.31	233
0 37	4.30	221
0 41	4.28	225
0 23	4.27	237
0 17	4.24	231
0 35	4.20	233
0 27	4.19	230
0 21	4.19	229
0 25	4.18	225
0 49	4.14	223
0 63	4.14	235
0 55	4.13	219
0 53	4.13	235
3 59	4.13	240
0 51	4.12	230
3 61	4.12	231
3 55	4.10	225
0 59	4.08	217
3 7	4.08	241
3 41	4.07	247
0 43	4.06	228
0 29	4.06	226
3 47	4.04	230
0 57	4.04	228
0 31	4.04	236
3 3	4.03	239
0 33	3.99	233
3 15	3.98	242
3 5	3.98	237
3 53	3.97	229
0 47	3.97	222
3 35	3.95	235
0 15	3.95	234
0 39	3.94	226
3 49	3.94	241
0 45	3.94	230
3 63	3.92	240
3 37	3.91	240
0 61	3.90	229
3 51	3.90	233
3 23	3.89	235
1 49	3.89	243
3 39	3.89	233
3 33	3.88	240
1 55	3.87	232
1 57	3.86	235
1 61	3.86	238
1 59	3.86	246
1 47	3.84	241
3 11	3.84	229
3 43	3.84	234
3 25	3.84	237
3 21	3.83	232
3 9	3.80	232
3 1	3.80	230
1 39	3.79	229
1 53	3.79	240
3 45	3.79	241
3 13	3.78	225
3 17	3.77	230
3 27	3.77	229
1 43	3.77	240
1 13	3.75	242
3 29	3.74	229
3 31	3.74	232
3 19	3.74	227
1 9	3.73	245
1 29	3.70	249
1 11	3.70	236
1 45	3.69	243
1 63	3.68	230
1 51	3.68	237
1 3	3.66	241
1 23	3.64	241
1 15	3.63	240
1 35	3.63	232
1 41	3.63	234
1 37	3.62	242
1 27	3.61	232
1 19	3.60	238
1 33	3.59	240
1 31	3.56	239
1 21	3.56	235
1 17	3.56	241
1 25	3.55	244
1 7	3.53	232
1 5	3.51	238
1 1	3.50	232
