hg
Chip Chan	RMS
0 0	793.92	703
1 0	517.97	474
2 2	332.63	337
0 28	269.84	278
3 60	228.70	264
2 0	186.11	256
2 4	148.92	255
0 4	85.58	219
0 2	82.10	232
0 6	77.63	229
0 8	76.88	231
0 14	76.74	228
0 18	75.94	222
0 22	75.68	230
0 16	75.51	232
0 40	73.96	224
0 46	73.94	230
0 52	73.22	237
0 62	73.04	226
0 24	72.75	238
0 34	72.13	220
0 30	72.02	227
0 54	71.99	225
0 42	71.74	235
0 56	71.73	223
0 50	71.59	229
0 36	71.55	230
0 44	71.37	235
0 32	71.24	237
0 26	70.93	237
0 38	70.20	221
0 58	67.91	235
2 20	63.83	261
2 18	63.13	252
2 56	63.01	248
2 42	62.94	243
2 58	62.67	249
2 6	62.50	246
2 50	62.26	249
2 52	62.20	244
2 46	61.94	256
2 40	61.93	253
2 62	61.79	253
2 8	61.79	249
2 48	61.72	261
2 28	61.65	248
3 62	61.63	240
3 32	61.49	236
3 58	61.15	234
2 10	61.15	263
2 54	61.14	247
2 38	61.03	250
2 30	60.91	248
3 44	60.91	239
2 24	60.77	238
2 36	60.71	248
2 14	60.67	247
2 44	60.56	254
3 48	60.49	236
3 52	60.40	240
3 2	60.39	232
2 32	60.37	256
2 12	60.32	260
3 54	60.23	243
3 42	60.17	232
3 4	60.08	239
3 38	59.92	238
3 36	59.72	237
3 6	59.68	243
3 22	59.61	240
3 30	59.46	237
3 0	59.44	238
3 16	59.36	238
3 12	59.32	239
3 14	59.27	229
3 8	59.24	233
3 34	59.16	238
3 24	59.08	238
3 40	59.06	241
3 18	59.03	249
3 28	59.01	244
3 20	58.95	246
1 2	58.38	239
1 48	58.25	250
1 56	57.95	243
1 58	57.93	245
1 4	57.88	250
1 60	57.70	242
1 36	57.64	248
1 50	57.63	236
1 30	57.61	243
1 40	57.52	237
1 26	57.51	248
1 46	57.47	247
1 14	57.41	242
1 22	57.36	237
1 10	57.25	244
1 52	57.18	239
1 24	57.15	237
1 32	57.01	244
1 34	56.90	229
1 20	56.90	239
1 6	56.79	243
1 38	56.78	231
1 28	56.63	238
1 8	56.47	231
1 18	56.29	238
3 26	53.49	228
0 10	50.85	219
1 44	50.15	235
0 12	45.83	235
0 48	45.08	223
0 60	36.23	224
2 60	35.18	242
0 20	34.93	228
2 22	34.08	249
2 26	33.26	242
3 56	32.76	229
3 50	32.46	236
3 10	32.44	237
1 62	30.83	238
1 54	30.31	226
1 16	29.58	248
2 16	25.85	249
2 34	24.69	241
3 46	24.33	237
1 12	21.87	240
1 42	13.94	237
0 3	5.65	241
0 5	5.60	237
0 7	5.51	221
0 9	5.49	231
0 1	5.45	236
0 13	5.43	233
0 23	5.40	238
0 63	5.33	235
0 11	5.32	229
0 17	5.27	232
0 19	5.25	233
0 51	5.20	230
0 21	5.20	230
0 33	5.19	233
0 31	5.15	237
0 49	5.14	224
0 45	5.13	230
0 41	5.12	225
0 55	5.11	220
0 47	5.11	222
0 35	5.08	233
0 57	5.08	228
0 25	5.08	225
0 59	5.06	218
0 43	5.05	228
0 53	5.05	235
0 27	5.03	230
0 29	5.02	227
0 39	4.99	227
0 61	4.99	230
0 37	4.98	222
2 15	4.72	244
2 1	4.70	249
2 3	4.66	256
0 15	4.65	234
2 51	4.54	247
2 43	4.54	254
2 57	4.52	246
2 23	4.52	254
2 13	4.50	254
2 61	4.49	247
2 59	4.49	251
2 9	4.48	233
2 27	4.47	245
2 19	4.47	246
2 31	4.47	249
2 25	4.46	254
2 49	4.45	245
2 35	4.44	248
2 7	4.44	253
2 47	4.43	240
2 55	4.43	245
2 45	4.42	266
2 17	4.40	247
2 21	4.38	249
2 39	4.38	243
2 41	4.37	255
2 29	4.37	251
2 37	4.37	252
2 63	4.37	243
2 53	4.37	238
2 33	4.29	238
2 11	4.25	247
1 49	4.24	243
2 5	4.23	243
1 57	4.21	235
1 51	4.18	237
1 43	4.16	241
1 55	4.15	232
1 59	4.12	247
1 41	4.12	234
1 37	4.12	243
1 45	4.11	243
1 25	4.10	245
1 53	4.08	240
1 29	4.08	250
1 33	4.08	241
1 61	4.07	238
1 27	4.06	233
1 15	4.05	240
1 63	4.01	230
1 47	4.00	242
1 39	4.00	230
1 7	4.00	232
1 35	3.98	232
1 23	3.97	241
1 3	3.96	242
1 31	3.96	239
1 5	3.93	238
1 17	3.90	242
1 19	3.89	238
1 13	3.88	242
1 1	3.84	232
1 9	3.83	246
1 21	3.80	235
1 11	3.75	236
3 51	3.67	234
3 45	3.67	242
3 15	3.66	243
3 25	3.66	238
3 59	3.65	240
3 63	3.63	240
3 35	3.62	236
3 57	3.61	237
3 61	3.60	232
3 53	3.59	230
3 23	3.58	235
3 47	3.58	231
3 7	3.57	241
3 19	3.57	228
3 11	3.56	229
3 21	3.55	232
3 33	3.53	240
3 5	3.53	238
3 43	3.52	234
3 3	3.51	240
3 17	3.51	231
3 41	3.50	248
3 37	3.49	240
3 55	3.48	226
3 13	3.48	226
3 31	3.47	233
3 49	3.47	241
3 9	3.47	232
3 39	3.46	234
3 27	3.46	229
3 1	3.42	230
3 29	3.36	230
