hg
Chip Chan	RMS
0 0	779.24	704
1 0	512.33	465
2 2	328.96	333
0 28	266.60	273
3 60	226.74	261
2 0	184.94	252
2 4	145.94	253
0 4	74.01	218
0 2	70.56	232
0 6	66.41	229
0 14	64.81	229
0 8	64.67	232
0 18	64.04	222
0 16	63.41	233
0 52	61.32	238
0 40	60.91	224
0 46	60.86	230
0 22	60.74	231
0 62	60.34	226
0 34	60.15	220
0 54	60.10	226
0 24	59.91	239
0 30	59.63	228
0 42	58.86	236
0 36	58.86	230
0 56	58.75	223
0 32	58.71	237
0 50	58.33	230
0 26	57.94	237
0 44	57.79	235
0 38	57.53	222
0 58	54.57	234
3 32	50.62	236
3 62	49.99	240
2 56	49.24	247
2 20	48.96	261
2 42	48.94	243
3 58	48.90	234
3 54	48.54	244
2 6	48.34	246
3 42	48.30	232
2 58	48.08	250
2 62	47.80	253
3 0	47.74	238
3 2	47.57	233
2 46	47.55	256
3 44	47.51	239
3 48	47.43	237
3 40	47.40	241
3 4	47.22	239
3 34	47.19	238
3 52	47.18	241
3 38	47.00	238
2 52	46.98	244
3 30	46.87	238
3 12	46.81	239
3 36	46.72	237
2 40	46.65	254
3 22	46.54	241
3 16	46.51	239
3 6	46.38	243
3 20	46.34	246
2 18	46.24	253
3 8	46.14	234
3 28	46.13	245
3 14	46.12	230
2 10	46.08	264
0 10	46.06	220
2 8	45.97	249
3 18	45.91	249
2 48	45.77	261
2 54	45.68	248
2 38	45.55	250
2 30	45.52	248
3 24	45.49	238
2 50	45.48	249
2 28	45.41	249
2 12	45.20	261
2 36	44.85	249
2 32	44.57	257
1 30	44.49	243
2 44	44.32	255
2 14	44.31	247
2 24	44.06	238
1 2	43.84	239
1 58	43.82	245
1 32	43.66	245
1 48	43.57	251
1 24	43.51	238
1 56	43.03	244
1 40	43.01	237
1 50	42.92	237
1 60	42.90	243
1 46	42.89	248
1 4	42.79	251
1 36	42.64	249
1 26	42.55	249
1 34	42.55	229
1 38	42.49	231
1 52	42.47	240
1 28	42.14	239
1 20	41.70	239
1 22	41.63	238
0 12	41.28	236
1 8	41.24	231
3 26	41.19	228
1 18	41.02	239
1 10	40.83	245
1 14	40.72	242
1 6	40.71	244
0 48	39.85	224
1 44	38.47	236
0 60	32.94	225
0 20	31.90	228
2 60	29.88	243
3 56	28.01	229
2 22	27.75	249
3 10	27.70	238
2 26	27.62	243
3 50	27.49	236
1 54	24.54	227
1 62	24.33	240
1 16	23.15	248
2 16	21.67	250
3 46	21.06	238
2 34	20.47	242
1 12	17.32	241
1 42	13.91	237
0 7	5.64	221
0 1	5.61	236
0 5	5.59	237
0 3	5.57	241
0 9	5.53	231
0 13	5.48	233
0 11	5.46	229
0 41	5.34	225
0 17	5.33	232
0 19	5.33	233
0 21	5.29	230
0 53	5.26	235
0 25	5.25	225
0 63	5.24	235
0 23	5.23	237
0 45	5.21	230
0 31	5.20	237
0 43	5.18	228
0 33	5.18	233
0 55	5.17	220
0 51	5.16	230
0 39	5.16	227
0 59	5.14	218
0 29	5.12	227
0 27	5.12	230
0 35	5.12	233
0 47	5.07	222
0 57	5.07	228
0 49	5.05	224
0 37	5.01	222
0 61	4.97	230
0 15	4.87	235
2 7	4.69	253
2 3	4.61	255
2 15	4.59	244
2 1	4.58	249
2 49	4.52	245
2 53	4.52	238
2 21	4.50	249
2 59	4.50	251
2 23	4.49	253
2 41	4.48	255
2 37	4.47	252
2 47	4.47	240
2 13	4.47	254
2 45	4.46	266
2 9	4.46	233
2 35	4.46	248
2 63	4.46	243
2 55	4.45	245
2 27	4.44	245
2 61	4.44	247
2 25	4.44	254
2 39	4.43	243
2 5	4.42	243
2 51	4.42	246
2 29	4.40	251
2 57	4.38	246
2 31	4.38	248
2 19	4.37	246
2 17	4.37	247
2 33	4.36	238
2 11	4.35	247
2 43	4.32	254
1 59	4.26	247
1 57	4.25	235
1 53	4.24	240
1 61	4.22	238
1 55	4.21	232
1 17	4.17	241
1 51	4.17	237
1 33	4.16	240
1 49	4.14	243
1 45	4.14	243
1 15	4.10	240
1 47	4.06	242
1 29	4.06	250
1 31	4.06	239
1 35	4.04	232
1 27	4.04	233
1 5	4.04	238
1 21	4.03	235
1 39	4.02	230
1 23	4.01	241
1 63	4.01	230
1 9	4.00	245
1 37	4.00	243
1 7	3.98	232
1 13	3.97	242
1 11	3.97	236
1 43	3.97	240
1 41	3.97	234
1 25	3.94	245
1 19	3.89	238
1 3	3.82	242
1 1	3.79	233
3 23	3.69	235
3 37	3.68	240
3 63	3.65	240
3 15	3.64	243
3 45	3.64	242
3 43	3.63	234
3 47	3.62	231
3 11	3.62	229
3 5	3.61	238
3 59	3.60	240
3 19	3.60	228
3 57	3.59	236
3 35	3.58	236
3 49	3.57	241
3 29	3.57	230
3 55	3.56	226
3 17	3.55	230
3 9	3.55	232
3 51	3.53	234
3 61	3.52	232
3 41	3.51	248
3 27	3.50	229
3 31	3.50	232
3 53	3.48	230
3 3	3.48	240
3 21	3.47	232
3 7	3.43	241
3 39	3.43	234
3 1	3.42	230
3 33	3.42	240
3 13	3.41	226
3 25	3.41	237
