hg
Chip Chan	RMS
0 0	781.80	663
1 0	504.50	443
2 2	322.14	318
0 28	283.21	276
3 60	223.74	253
2 0	174.11	244
2 4	132.50	246
0 4	90.86	216
0 2	84.67	230
0 6	69.15	227
0 16	66.58	231
0 14	61.26	227
0 8	60.42	231
0 18	59.45	221
0 22	57.34	229
0 56	57.09	222
0 40	56.36	223
0 46	55.52	229
0 24	54.73	237
0 52	54.72	236
0 62	53.97	224
0 34	52.79	219
0 26	52.56	236
0 42	52.48	234
0 54	51.88	224
0 30	51.85	226
0 50	51.59	229
0 36	50.67	229
0 58	50.34	233
0 32	50.10	236
0 44	49.97	234
0 10	47.92	218
0 38	47.79	220
3 62	41.82	239
3 58	41.51	233
0 12	40.73	235
3 32	40.15	234
0 48	39.27	223
3 54	37.79	242
2 56	37.40	246
2 58	36.67	248
3 52	36.50	239
3 42	36.20	231
2 62	36.10	251
3 0	36.03	237
2 20	35.62	258
3 44	35.60	238
3 2	35.57	231
2 46	35.34	254
3 48	34.98	236
3 40	34.85	239
3 34	34.76	237
2 42	34.75	241
3 38	34.58	237
3 6	34.44	242
3 30	34.34	236
0 60	34.29	224
2 6	34.23	244
3 12	34.12	238
3 36	34.07	236
2 52	33.99	243
3 16	33.74	237
2 48	33.69	260
3 4	33.55	237
2 40	33.38	252
2 18	33.35	251
2 50	33.33	247
3 8	33.04	233
3 22	32.77	239
3 14	32.44	228
0 20	32.24	228
3 28	32.10	243
2 54	31.81	245
3 18	31.79	248
3 20	31.61	245
3 24	31.61	236
2 10	31.44	262
2 28	31.14	247
2 14	31.01	245
2 8	31.00	247
2 38	30.80	248
2 30	30.75	246
2 24	30.33	237
2 32	30.27	255
2 12	29.95	259
2 36	29.42	247
2 44	29.40	253
3 26	29.00	227
2 60	28.24	242
3 56	26.09	228
3 10	24.76	237
3 50	24.63	236
2 22	24.54	248
2 26	22.58	241
3 46	21.96	237
2 16	21.29	249
1 2	20.67	237
1 58	20.24	243
1 30	19.76	241
1 56	19.74	241
2 34	19.45	241
1 4	19.34	248
1 24	18.96	235
1 46	17.63	245
1 48	17.62	249
1 50	17.50	234
1 60	17.17	240
1 52	17.15	237
1 36	16.99	247
1 38	16.94	229
1 32	16.82	242
1 40	16.72	235
1 44	16.53	233
1 34	16.50	227
1 26	15.41	247
1 28	15.39	236
1 22	15.12	236
1 6	14.75	242
1 10	14.67	242
1 20	14.67	237
1 18	14.42	236
1 8	14.36	229
1 14	13.98	240
1 42	13.30	236
1 62	11.82	237
1 54	11.82	225
1 16	10.28	247
1 12	8.85	240
2 63	5.01	243
2 57	5.00	246
2 47	4.98	240
2 3	4.98	256
2 15	4.97	244
2 13	4.97	254
2 41	4.97	255
2 25	4.97	254
2 1	4.96	249
2 35	4.95	248
2 61	4.93	247
2 55	4.89	245
2 17	4.89	247
2 59	4.88	251
2 7	4.87	253
2 23	4.87	254
2 33	4.85	238
2 43	4.85	254
2 53	4.84	238
2 21	4.84	249
2 31	4.82	248
2 45	4.82	266
2 19	4.81	246
2 9	4.81	233
0 1	4.81	235
2 51	4.81	247
2 5	4.78	243
2 27	4.76	245
2 37	4.76	252
2 29	4.76	251
2 39	4.76	243
2 11	4.74	247
2 49	4.71	245
0 5	4.57	237
0 9	4.52	231
0 3	4.51	241
0 7	4.42	221
0 11	4.34	229
0 13	4.23	233
0 19	4.19	233
0 23	4.15	238
0 21	4.15	230
0 17	4.12	232
3 59	4.11	241
0 63	4.11	235
0 25	4.07	225
3 45	4.06	242
3 61	4.05	232
3 7	4.05	242
3 57	4.04	237
0 29	4.04	227
0 31	4.03	237
3 49	4.03	242
0 51	4.03	230
0 27	4.02	230
3 63	4.01	240
0 53	4.01	235
0 35	4.01	233
0 43	4.00	228
0 15	4.00	235
3 35	4.00	236
3 41	4.00	248
0 61	3.99	230
3 15	3.98	243
0 47	3.96	222
3 5	3.96	238
3 53	3.96	230
3 1	3.96	230
3 39	3.96	234
3 23	3.94	235
0 39	3.93	227
0 41	3.92	225
0 55	3.92	220
3 47	3.92	231
3 3	3.91	240
0 37	3.91	222
3 9	3.91	232
3 55	3.89	226
3 11	3.89	229
3 13	3.88	226
1 59	3.87	247
3 33	3.86	240
0 49	3.86	224
3 31	3.86	233
0 45	3.85	230
0 33	3.84	233
3 17	3.84	230
3 25	3.83	238
0 59	3.82	218
3 43	3.81	234
3 19	3.81	228
0 57	3.80	228
1 57	3.79	235
3 29	3.79	230
3 51	3.79	234
1 53	3.79	240
3 37	3.78	240
1 51	3.76	237
1 49	3.75	243
1 9	3.74	245
1 55	3.73	231
1 61	3.73	238
1 37	3.72	242
3 21	3.71	233
1 47	3.70	241
1 63	3.70	230
1 45	3.69	243
3 27	3.68	229
1 23	3.67	241
1 43	3.64	240
1 29	3.63	249
1 17	3.62	241
1 25	3.61	245
1 41	3.61	234
1 19	3.61	238
1 11	3.61	236
1 13	3.60	242
1 15	3.59	240
1 31	3.58	239
1 27	3.58	232
1 21	3.58	235
1 39	3.58	230
1 33	3.54	240
1 35	3.51	232
1 3	3.51	241
1 5	3.48	238
1 7	3.39	232
1 1	3.39	232
