hg
Chip Chan	RMS
1 44	5.08	227
1 13	3.63	226
1 46	3.61	220
1 48	3.56	219
1 45	3.55	222
1 10	3.54	229
1 28	3.50	230
1 50	3.45	221
1 25	3.43	217
1 32	3.42	228
0 40	3.40	238
1 22	3.38	223
1 38	3.38	220
1 18	3.38	221
1 49	3.35	223
1 12	3.33	223
3 17	3.32	238
3 16	3.31	243
0 56	3.29	245
1 52	3.28	226
3 14	3.27	241
1 26	3.27	226
1 24	3.27	225
0 14	3.24	235
1 53	3.23	231
1 37	3.22	221
3 18	3.22	242
1 20	3.22	225
0 16	3.17	227
1 40	3.17	225
3 37	3.17	248
1 30	3.17	223
3 44	3.15	251
1 36	3.14	223
0 46	3.14	224
0 57	3.13	236
1 21	3.10	223
1 17	3.08	230
0 41	3.08	225
1 56	3.07	220
0 54	3.07	238
0 45	3.07	241
1 14	3.06	227
3 42	3.06	246
0 52	3.03	229
3 21	3.02	250
0 42	3.02	233
3 40	3.02	249
1 54	3.01	228
3 38	3.01	235
3 46	3.01	248
0 17	3.00	227
0 24	2.99	231
0 4	2.98	231
0 25	2.98	233
0 32	2.97	229
3 22	2.97	243
3 53	2.97	243
0 9	2.96	237
1 42	2.96	225
3 2	2.96	247
3 25	2.95	237
1 29	2.95	231
0 22	2.95	236
1 62	2.94	213
0 38	2.94	229
1 16	2.92	218
3 41	2.89	243
0 33	2.89	223
0 61	2.88	234
0 6	2.88	229
3 6	2.88	235
3 45	2.87	241
1 4	2.87	217
0 21	2.86	238
3 24	2.86	234
1 33	2.84	226
0 53	2.84	230
1 7	2.84	224
3 54	2.84	233
3 20	2.84	245
0 44	2.83	229
3 26	2.83	241
0 26	2.82	233
0 18	2.82	230
0 36	2.82	241
1 41	2.81	225
3 9	2.81	234
1 57	2.78	220
1 61	2.78	227
0 28	2.78	232
1 2	2.77	225
3 4	2.76	238
0 48	2.76	228
0 20	2.75	231
1 60	2.75	218
1 34	2.75	222
1 55	2.74	226
0 29	2.74	228
1 1	2.74	231
3 36	2.74	241
3 32	2.74	238
1 0	2.72	222
0 50	2.71	238
0 8	2.71	223
3 12	2.70	253
3 56	2.70	231
3 50	2.70	240
3 52	2.70	225
1 58	2.68	220
3 8	2.67	239
0 37	2.66	233
1 9	2.66	222
3 34	2.65	235
1 6	2.65	226
3 57	2.64	240
1 8	2.64	219
0 55	2.63	234
0 0	2.62	231
3 29	2.62	235
0 49	2.62	241
1 5	2.62	216
0 13	2.61	228
3 28	2.61	228
1 3	2.60	230
0 34	2.60	239
1 27	2.60	207
3 0	2.59	234
3 62	2.58	233
3 7	2.58	231
3 33	2.58	252
3 30	2.55	225
0 51	2.55	239
1 59	2.55	231
3 48	2.55	235
3 60	2.54	228
3 5	2.54	246
0 58	2.54	237
1 15	2.52	211
0 62	2.52	235
0 2	2.51	231
0 60	2.51	229
1 19	2.50	225
0 12	2.50	231
1 43	2.48	229
1 51	2.48	235
0 1	2.47	235
0 59	2.47	233
1 63	2.46	228
1 11	2.46	229
3 13	2.46	240
3 10	2.46	242
1 39	2.46	215
1 47	2.45	242
0 5	2.44	251
0 30	2.43	233
3 1	2.43	228
0 35	2.42	241
3 49	2.41	229
0 15	2.41	239
1 23	2.40	229
1 35	2.39	223
3 58	2.38	227
0 23	2.37	234
1 31	2.36	220
0 43	2.35	233
0 63	2.34	234
0 47	2.34	235
3 15	2.34	252
3 61	2.32	231
3 59	2.32	244
0 11	2.32	224
0 27	2.32	225
3 55	2.32	233
0 39	2.30	226
0 10	2.29	233
3 43	2.29	233
3 35	2.28	247
3 47	2.27	234
0 3	2.27	227
3 3	2.25	244
3 11	2.24	230
3 39	2.24	238
0 31	2.24	231
0 19	2.23	229
3 31	2.22	241
0 7	2.22	225
3 51	2.20	239
3 27	2.19	232
3 23	2.19	231
3 63	2.18	229
3 19	2.14	234
2 0	0.00	4096
2 1	0.00	4096
2 2	0.00	4096
2 3	0.00	4096
2 4	0.00	4096
2 5	0.00	4096
2 6	0.00	4096
2 7	0.00	4096
2 8	0.00	4096
2 9	0.00	4096
2 10	0.00	4096
2 11	0.00	4096
2 12	0.00	4096
2 13	0.00	4096
2 14	0.00	4096
2 15	0.00	4096
2 16	0.00	4096
2 17	0.00	4096
2 18	0.00	4096
2 19	0.00	4096
2 20	0.00	4096
2 21	0.00	4096
2 22	0.00	4096
2 23	0.00	4096
2 24	0.00	4096
2 25	0.00	4096
2 26	0.00	4096
2 27	0.00	4096
2 28	0.00	4096
2 29	0.00	4096
2 30	0.00	4096
2 31	0.00	4096
2 32	0.00	4096
2 33	0.00	4096
2 34	0.00	4096
2 35	0.00	4096
2 36	0.00	4096
2 37	0.00	4096
2 38	0.00	4096
2 39	0.00	4096
2 40	0.00	4096
2 41	0.00	4096
2 42	0.00	4096
2 43	0.00	4096
2 44	0.00	4096
2 45	0.00	4096
2 46	0.00	4096
2 47	0.00	4096
2 48	0.00	4096
2 49	0.00	4096
2 50	0.00	4096
2 51	0.00	4096
2 52	0.00	4096
2 53	0.00	4096
2 54	0.00	4096
2 55	0.00	4096
2 56	0.00	4096
2 57	0.00	4096
2 58	0.00	4096
2 59	0.00	4096
2 60	0.00	4096
2 61	0.00	4096
2 62	0.00	4096
2 63	0.00	4096
