hg
Chip Chan	RMS
0 0	744.66	631
1 0	477.99	411
2 2	301.87	301
0 28	265.67	264
3 60	212.59	245
2 0	165.19	240
2 4	126.36	242
0 4	89.80	213
0 2	84.17	227
0 6	70.98	225
0 16	68.12	228
0 14	64.32	226
0 8	63.69	229
0 18	62.86	219
0 22	61.41	227
0 40	60.46	221
0 56	60.24	220
0 46	60.02	227
0 52	58.76	235
0 24	58.18	235
0 62	58.06	223
0 42	56.82	232
0 34	56.40	217
0 54	56.16	223
0 50	56.10	227
0 30	56.06	225
0 26	55.71	234
0 36	54.97	227
0 44	54.80	232
0 32	54.60	234
0 58	53.44	232
0 38	52.54	219
0 10	48.60	216
3 62	43.60	238
3 58	43.00	232
3 32	42.67	233
0 12	41.94	233
2 56	41.07	246
0 48	40.71	221
2 62	40.37	251
3 54	40.35	242
2 58	40.04	248
3 52	39.48	238
3 0	39.38	236
2 20	39.32	259
2 42	39.31	241
3 42	39.21	230
2 46	39.19	255
3 44	39.09	237
2 52	38.79	242
3 2	38.70	231
3 48	38.58	235
2 48	38.36	260
2 6	38.26	245
2 18	38.17	251
2 40	38.13	252
3 34	38.10	236
3 40	38.07	239
3 12	38.00	237
3 30	37.91	235
2 50	37.90	247
3 38	37.88	236
3 6	37.76	241
3 36	37.51	235
3 4	37.49	237
3 16	37.41	237
3 22	36.80	239
2 54	36.74	246
3 8	36.66	232
2 28	36.41	247
3 14	36.22	228
2 10	36.20	263
2 38	36.17	248
3 28	36.05	243
2 30	36.03	247
3 18	35.96	247
2 24	35.81	237
2 8	35.73	248
3 24	35.64	236
2 14	35.57	245
3 20	35.53	244
2 32	35.47	255
2 12	35.25	259
2 36	35.17	247
0 60	34.76	223
2 44	34.53	253
0 20	32.75	226
3 26	32.48	226
2 60	29.58	243
1 2	28.44	237
1 58	28.33	244
1 56	28.23	242
1 30	27.94	242
1 50	27.29	236
1 4	27.26	249
1 48	26.99	250
1 24	26.97	236
1 52	26.85	238
1 60	26.78	242
1 46	26.70	246
1 36	26.62	247
1 38	26.55	230
1 34	26.50	228
1 40	26.46	236
3 56	26.46	228
1 32	26.33	244
1 22	26.30	237
1 26	25.91	248
1 28	25.83	237
1 10	25.82	244
3 10	25.71	236
1 6	25.61	243
2 22	25.57	248
1 20	25.42	238
1 18	25.26	238
1 8	25.23	230
1 14	25.19	241
3 50	24.83	235
2 26	23.92	242
1 44	23.67	235
2 16	21.76	249
3 46	21.67	237
2 34	19.74	241
1 62	15.68	238
1 54	15.58	226
1 16	14.52	248
1 42	13.08	235
1 12	11.42	241
0 1	5.05	235
2 45	4.82	266
2 15	4.82	244
2 59	4.79	251
2 1	4.71	249
2 63	4.70	243
2 3	4.70	256
2 43	4.69	254
2 17	4.69	247
0 3	4.68	240
2 49	4.67	245
2 11	4.66	247
2 55	4.65	245
2 31	4.64	248
2 13	4.63	254
2 51	4.62	247
2 41	4.62	255
2 25	4.62	254
2 53	4.61	238
2 7	4.59	253
0 7	4.59	221
2 9	4.58	233
2 21	4.58	249
2 19	4.57	247
2 35	4.56	248
2 39	4.55	243
2 47	4.55	240
2 5	4.54	243
2 27	4.54	245
2 29	4.54	251
2 37	4.52	252
2 33	4.50	238
0 5	4.50	237
2 23	4.50	254
2 61	4.48	247
2 57	4.44	246
0 9	4.44	231
0 11	4.40	229
0 13	4.36	233
0 17	4.30	231
0 21	4.21	229
0 19	4.20	233
0 23	4.18	237
0 25	4.16	225
3 57	4.14	236
3 63	4.12	240
3 59	4.07	240
0 31	4.07	236
0 57	4.07	228
0 43	4.05	228
0 29	4.04	226
0 41	4.04	224
3 61	4.02	231
0 53	4.01	235
0 35	4.01	233
0 49	4.00	223
0 27	4.00	230
3 15	3.99	243
0 37	3.98	222
0 51	3.98	230
0 63	3.98	234
3 3	3.96	239
3 53	3.95	230
0 59	3.95	218
3 55	3.93	226
0 47	3.93	221
1 61	3.93	238
0 39	3.92	226
0 61	3.92	229
3 51	3.91	233
0 55	3.90	219
3 25	3.88	238
1 53	3.88	240
3 49	3.88	241
3 47	3.87	231
3 5	3.87	238
0 33	3.86	233
3 27	3.86	229
3 33	3.85	240
3 17	3.84	230
3 35	3.84	236
0 15	3.83	235
3 13	3.83	226
3 7	3.82	241
3 45	3.82	241
1 59	3.81	247
3 43	3.81	234
3 23	3.81	235
1 47	3.80	241
3 11	3.80	229
1 57	3.80	235
1 41	3.79	234
0 45	3.78	230
1 49	3.78	243
1 25	3.78	245
3 39	3.78	234
3 37	3.78	240
3 21	3.77	232
3 1	3.76	230
1 43	3.76	240
3 29	3.75	230
3 41	3.75	248
3 9	3.73	232
1 55	3.73	231
3 31	3.72	232
3 19	3.72	228
1 11	3.72	236
1 51	3.70	237
1 17	3.70	241
1 45	3.70	243
1 63	3.69	230
1 21	3.69	234
1 9	3.67	245
1 23	3.66	241
1 27	3.65	233
1 19	3.64	238
1 15	3.61	240
1 3	3.59	241
1 35	3.59	232
1 39	3.58	230
1 29	3.58	249
1 7	3.58	232
1 37	3.55	243
1 13	3.54	242
1 5	3.54	238
1 33	3.52	240
1 31	3.49	239
1 1	3.43	232
