hg
Chip Chan	RMS
0 42	36.21	234
0 0	36.13	217
0 44	35.97	233
0 46	35.85	228
0 36	35.67	228
0 40	35.65	222
0 52	35.62	237
0 56	35.53	221
0 50	35.53	228
0 54	35.44	224
2 62	35.41	250
0 26	35.39	235
0 14	35.39	227
2 36	35.33	245
2 18	35.32	250
2 42	35.30	240
0 28	35.21	223
0 16	35.20	231
2 28	35.13	246
2 48	35.12	257
2 52	35.00	241
2 44	34.92	251
0 58	34.91	233
0 32	34.89	235
2 6	34.87	243
2 20	34.87	259
2 30	34.81	245
2 54	34.80	244
0 22	34.79	229
0 30	34.76	226
0 62	34.75	224
0 38	34.75	219
2 50	34.73	246
0 24	34.72	236
2 40	34.69	250
2 2	34.63	250
0 18	34.61	220
2 56	34.57	244
2 38	34.50	247
2 58	34.40	246
2 24	34.39	235
2 8	34.29	246
1 30	34.29	241
2 32	34.28	253
2 4	34.28	244
0 34	34.25	218
1 14	34.24	240
1 36	34.17	246
0 2	34.16	231
2 46	34.14	252
1 4	34.10	249
1 38	34.08	229
2 14	34.00	243
1 2	33.97	237
1 40	33.97	235
1 0	33.96	233
0 6	33.95	228
1 26	33.93	247
1 48	33.91	249
1 32	33.89	242
2 0	33.78	242
2 10	33.73	260
1 46	33.68	245
2 12	33.68	258
3 16	33.67	235
1 6	33.67	242
1 22	33.63	236
0 8	33.62	230
0 4	33.58	216
1 20	33.56	237
3 36	33.56	233
1 50	33.40	235
1 56	33.40	241
3 44	33.38	236
1 24	33.37	235
1 34	33.32	228
3 54	33.30	241
1 18	33.29	236
1 52	33.27	237
3 18	33.25	246
1 8	33.25	229
3 32	33.24	231
3 14	33.23	226
3 60	33.19	233
1 28	33.14	236
1 10	33.10	242
3 52	33.08	237
3 40	33.07	237
3 24	33.06	234
3 42	33.03	228
1 60	33.01	241
3 4	32.96	235
3 48	32.82	234
3 12	32.80	236
3 22	32.78	237
3 34	32.74	234
3 38	32.73	235
3 28	32.70	241
3 2	32.69	230
3 20	32.53	242
3 30	32.53	233
3 8	32.51	231
3 62	32.39	237
3 6	32.36	239
1 58	32.26	243
3 0	32.25	235
3 58	32.01	231
1 44	30.80	235
3 26	29.38	225
0 48	23.58	224
2 22	22.99	248
2 26	22.94	242
2 60	22.90	242
1 54	22.51	226
1 16	22.30	248
0 10	22.19	219
1 62	21.94	239
3 50	21.78	235
0 12	21.74	235
3 10	21.58	236
3 56	21.41	228
0 20	19.46	229
0 60	18.60	225
2 34	18.57	241
2 16	18.25	249
1 12	17.96	241
3 46	17.52	237
1 42	11.87	237
2 37	2.92	253
2 57	2.91	247
2 39	2.91	243
2 21	2.88	249
2 25	2.87	255
2 35	2.87	248
2 43	2.86	254
2 1	2.86	249
2 45	2.86	266
2 59	2.86	251
2 29	2.85	251
2 47	2.85	240
2 41	2.85	255
2 55	2.82	246
2 11	2.81	248
2 3	2.81	256
2 17	2.80	247
2 7	2.80	254
2 15	2.80	244
2 23	2.80	254
2 61	2.79	247
2 13	2.79	254
2 49	2.77	246
2 31	2.76	249
2 19	2.74	247
2 9	2.73	233
2 63	2.71	243
2 51	2.71	247
2 5	2.71	243
2 27	2.68	245
1 29	2.66	250
1 9	2.65	246
2 53	2.65	238
2 33	2.63	239
1 45	2.62	243
1 49	2.61	243
1 59	2.60	247
0 15	2.59	234
0 3	2.58	241
0 17	2.57	231
1 25	2.57	245
3 63	2.57	240
0 13	2.57	233
3 49	2.56	242
1 15	2.56	240
1 17	2.55	242
0 31	2.54	237
1 3	2.53	242
3 45	2.53	241
1 57	2.52	235
1 61	2.52	238
0 5	2.52	237
3 51	2.52	233
3 15	2.52	243
1 43	2.51	241
1 55	2.50	232
0 23	2.50	237
1 47	2.49	242
0 9	2.48	231
1 31	2.48	239
1 37	2.48	243
3 7	2.48	241
1 51	2.47	237
3 59	2.47	240
0 63	2.46	235
3 33	2.46	240
3 55	2.45	226
1 19	2.45	238
1 23	2.45	241
3 57	2.45	236
1 5	2.45	238
1 7	2.45	232
0 57	2.44	228
1 13	2.44	242
1 53	2.44	240
1 27	2.43	233
1 63	2.43	230
1 11	2.43	236
0 55	2.42	219
1 33	2.42	240
0 7	2.42	221
1 1	2.41	233
0 39	2.41	226
3 43	2.41	234
0 41	2.41	224
3 5	2.41	238
3 3	2.41	239
3 41	2.41	248
3 61	2.41	231
3 25	2.40	238
3 29	2.39	230
3 9	2.39	232
0 49	2.39	223
0 51	2.38	230
1 35	2.38	232
1 39	2.38	230
0 33	2.38	233
0 1	2.38	236
0 11	2.38	229
3 37	2.38	240
3 1	2.37	230
3 11	2.37	229
0 59	2.37	217
3 35	2.37	236
0 19	2.36	233
1 21	2.36	235
3 21	2.36	232
0 45	2.36	230
0 53	2.36	235
0 29	2.35	226
3 23	2.34	235
3 17	2.34	230
1 41	2.34	234
0 37	2.34	221
3 39	2.33	234
3 47	2.33	231
3 19	2.33	227
3 31	2.33	232
3 27	2.33	229
0 35	2.33	233
0 61	2.32	229
0 27	2.31	230
0 25	2.30	225
3 53	2.29	230
0 21	2.27	229
3 13	2.27	226
0 47	2.25	221
0 43	2.20	228
