hg
Chip Chan	RMS
0 0	783.07	677
1 0	500.93	444
2 2	324.70	319
0 28	279.58	275
3 60	228.63	254
2 0	178.67	246
2 4	135.37	248
0 4	83.50	220
0 2	78.10	234
0 6	65.02	231
0 16	63.17	234
0 14	58.98	231
0 8	58.44	234
0 18	57.75	224
0 40	54.59	226
0 56	54.33	225
0 46	53.97	232
0 22	53.40	233
0 52	52.50	239
0 24	52.13	240
0 62	52.06	228
0 42	51.47	237
0 54	50.76	227
0 34	50.63	222
0 26	50.45	239
0 50	50.39	232
0 30	50.14	230
0 36	49.84	231
0 44	48.76	236
0 32	48.59	238
0 58	46.90	236
0 10	46.85	221
0 38	46.50	223
0 48	39.22	225
3 32	36.44	234
3 62	36.19	238
3 58	35.71	233
2 56	35.11	246
0 12	34.46	236
0 60	34.22	226
2 20	33.94	260
2 58	33.84	248
2 42	33.25	242
2 62	32.84	251
2 6	32.66	244
2 46	32.45	254
3 54	32.45	241
3 0	31.97	236
0 20	31.96	229
3 2	31.33	231
2 52	31.29	242
3 42	31.23	230
3 52	31.06	238
3 44	30.89	237
2 18	30.85	251
2 40	30.59	253
2 48	30.53	260
2 50	30.23	247
3 40	29.93	238
3 48	29.84	235
2 54	29.56	246
3 30	29.50	235
3 34	29.49	236
3 36	29.31	235
3 16	29.25	237
3 38	29.17	236
3 4	29.06	237
3 6	28.96	241
2 10	28.77	262
2 38	28.58	249
2 28	28.50	248
2 8	28.45	248
2 14	28.30	246
3 22	28.30	239
2 60	28.03	241
2 24	28.00	237
2 30	27.99	247
3 8	27.99	231
3 14	27.87	228
3 24	27.58	236
3 28	27.51	242
3 20	27.12	245
3 12	27.09	237
2 36	27.07	247
3 18	27.06	247
2 32	27.01	256
2 44	26.90	254
2 12	25.28	259
3 26	24.87	227
2 22	22.56	248
3 56	22.46	228
3 10	21.39	236
3 50	21.34	235
2 26	20.90	242
2 16	19.52	249
3 46	18.68	237
2 34	17.83	241
1 2	17.25	239
1 58	17.18	246
1 4	16.12	251
1 56	16.11	244
1 30	16.05	244
1 24	15.42	238
1 48	14.63	251
1 46	14.53	248
1 52	14.44	240
1 60	14.30	243
1 36	13.90	249
1 40	13.78	237
1 50	13.75	237
1 38	13.38	231
1 44	13.30	236
1 32	13.29	245
1 26	12.65	250
1 42	12.51	237
1 22	12.49	238
1 34	12.45	230
1 28	12.33	239
1 10	11.91	246
1 20	11.89	240
1 6	11.76	244
1 18	11.67	239
1 14	11.01	243
1 8	10.92	231
1 62	9.88	240
1 54	9.83	227
1 16	8.31	249
1 12	7.56	242
0 1	5.50	236
0 3	5.23	241
0 5	5.18	237
0 11	5.07	229
2 1	5.05	249
2 3	5.04	255
2 7	4.94	253
2 19	4.94	246
2 23	4.91	254
0 9	4.91	231
2 9	4.90	233
2 31	4.89	249
0 15	4.85	235
2 61	4.84	247
2 45	4.83	266
0 17	4.83	231
2 49	4.83	245
2 47	4.82	239
2 17	4.81	247
0 7	4.81	221
2 15	4.81	244
2 57	4.79	246
2 63	4.77	243
0 13	4.76	233
2 5	4.76	243
2 55	4.76	245
0 21	4.74	230
2 25	4.74	254
2 35	4.72	248
2 29	4.72	251
0 33	4.71	233
0 31	4.71	237
2 27	4.71	245
2 21	4.70	249
2 37	4.70	252
2 43	4.70	254
2 59	4.70	251
2 51	4.69	247
2 53	4.68	238
2 13	4.67	254
2 33	4.67	238
0 23	4.65	238
0 19	4.64	233
2 39	4.62	243
2 11	4.61	247
0 63	4.61	235
2 41	4.59	255
0 29	4.58	227
0 25	4.55	225
0 45	4.51	230
0 61	4.50	230
0 43	4.50	228
0 27	4.48	230
0 57	4.47	228
0 47	4.45	222
0 53	4.45	235
0 51	4.44	230
0 39	4.39	227
0 41	4.33	225
0 55	4.33	220
0 49	4.32	224
0 35	4.32	233
0 59	4.31	218
0 37	4.26	222
3 55	3.99	226
3 17	3.97	230
3 49	3.96	242
1 47	3.94	242
1 61	3.91	238
1 51	3.90	237
1 53	3.90	240
3 1	3.88	230
3 61	3.88	232
1 43	3.88	240
1 59	3.86	247
3 9	3.86	232
1 57	3.85	235
3 13	3.84	225
3 25	3.84	238
3 57	3.82	237
3 19	3.81	228
3 7	3.81	241
1 39	3.80	230
3 45	3.80	242
3 15	3.79	243
3 35	3.79	236
1 11	3.78	236
3 21	3.78	233
3 47	3.78	231
3 39	3.77	234
3 53	3.77	229
3 29	3.77	230
3 59	3.76	240
3 33	3.76	240
1 63	3.76	230
3 63	3.76	240
3 3	3.75	240
3 23	3.73	235
1 19	3.72	238
3 41	3.72	247
3 51	3.72	234
1 55	3.72	232
3 43	3.71	234
1 15	3.70	240
1 49	3.69	243
1 45	3.69	243
3 37	3.67	240
1 41	3.67	234
1 25	3.67	245
1 31	3.66	239
1 17	3.65	242
1 9	3.65	246
3 5	3.63	238
1 29	3.62	249
1 35	3.62	232
1 21	3.57	235
1 3	3.57	242
1 33	3.55	240
1 13	3.55	242
1 27	3.54	233
1 37	3.53	243
3 27	3.52	229
1 5	3.50	238
3 31	3.50	232
1 23	3.44	241
1 7	3.43	232
1 1	3.39	233
3 11	3.35	229
