hg
Chip Chan	RMS
0 0	779.81	712
1 0	509.11	482
2 2	324.55	345
0 28	279.73	296
3 60	226.05	273
2 0	178.35	259
2 4	138.12	259
0 4	92.20	222
0 2	86.65	235
0 6	73.15	231
0 16	70.63	234
0 14	66.40	230
0 8	66.18	233
0 18	65.10	223
0 22	62.27	231
0 40	61.94	225
0 56	61.65	225
0 46	61.42	231
0 52	60.31	239
0 62	60.08	227
0 24	59.93	240
0 34	58.81	221
0 42	58.28	236
0 54	57.92	226
0 26	57.45	238
0 30	57.40	229
0 50	57.23	231
0 36	57.20	231
0 44	56.28	236
0 32	56.26	239
0 58	54.61	236
0 38	54.15	223
0 10	50.65	221
3 62	46.41	241
3 32	46.01	237
3 58	45.94	235
0 12	43.31	237
3 54	42.99	244
2 56	42.54	248
0 48	42.08	225
2 58	42.02	250
3 0	41.93	238
3 42	41.74	233
3 52	41.69	241
2 20	41.39	261
2 62	41.30	252
3 44	41.22	240
3 2	41.17	233
3 40	40.66	241
2 46	40.46	256
3 34	40.43	239
2 42	40.34	243
2 6	40.28	246
3 48	40.24	237
3 12	40.21	239
3 30	40.16	237
2 52	39.99	243
3 36	39.94	237
3 6	39.84	243
3 38	39.64	239
3 4	39.62	239
3 16	39.28	239
3 22	39.17	241
2 48	38.87	261
2 18	38.79	252
2 40	38.72	253
3 14	38.56	230
2 50	38.39	249
3 8	38.34	234
3 20	38.02	247
3 28	37.80	244
3 18	37.76	249
3 24	37.59	238
2 54	37.23	247
2 8	36.79	249
2 30	36.75	247
2 10	36.73	263
2 14	36.56	246
2 38	36.21	249
2 28	36.19	248
0 60	35.99	226
2 24	35.92	238
2 12	35.74	260
2 32	35.43	257
2 36	34.91	248
2 44	34.82	254
3 26	34.45	229
0 20	33.91	229
2 60	30.35	242
1 2	28.32	238
1 58	28.16	244
3 56	28.03	229
1 30	27.46	242
1 56	27.25	242
1 4	27.09	250
3 10	26.95	238
1 24	26.83	237
2 22	26.38	248
1 46	26.20	246
1 48	26.16	250
3 50	26.14	236
1 40	25.53	236
1 36	25.51	247
1 60	25.46	241
1 50	25.46	235
1 32	25.30	243
1 52	25.22	238
1 38	25.17	230
1 26	25.02	248
1 34	24.99	228
2 26	24.50	241
1 22	24.45	237
1 28	24.25	237
1 20	24.05	238
1 8	23.71	230
1 10	23.54	243
1 44	23.43	235
1 14	23.38	241
1 18	23.33	237
1 6	23.21	242
3 46	22.63	237
2 16	22.14	249
2 34	20.09	241
1 62	15.10	238
1 54	14.96	225
1 16	13.82	247
1 42	13.63	236
1 12	10.71	240
2 15	5.26	244
2 1	5.04	248
2 59	5.02	250
2 3	5.02	255
2 49	4.98	245
0 1	4.94	236
2 43	4.93	254
2 61	4.92	246
2 25	4.92	254
2 13	4.92	253
2 35	4.90	248
2 63	4.90	242
2 53	4.89	237
2 31	4.88	248
2 17	4.87	247
2 19	4.85	246
2 5	4.84	243
2 41	4.82	254
2 23	4.82	253
2 57	4.81	246
2 55	4.80	245
2 21	4.79	249
2 51	4.78	246
2 29	4.78	251
2 11	4.77	247
0 3	4.77	241
2 9	4.77	233
2 7	4.76	253
2 39	4.75	242
2 27	4.73	244
2 33	4.73	238
2 45	4.73	266
2 47	4.73	239
2 37	4.71	252
0 13	4.65	233
0 5	4.64	237
0 9	4.60	231
0 11	4.58	229
0 7	4.54	221
0 17	4.42	231
0 21	4.37	230
0 25	4.35	225
0 23	4.33	237
0 19	4.32	233
0 33	4.30	233
0 63	4.29	235
0 31	4.28	237
0 35	4.26	233
3 59	4.25	240
0 41	4.21	225
0 39	4.20	226
0 27	4.19	230
0 43	4.18	228
0 45	4.17	230
0 51	4.15	230
0 29	4.15	226
0 47	4.12	222
0 37	4.11	222
0 53	4.11	235
3 35	4.10	236
0 55	4.10	219
3 45	4.08	241
0 61	4.08	230
3 43	4.07	234
3 57	4.07	236
0 49	4.05	223
3 31	4.04	232
3 63	4.03	240
1 59	4.02	247
0 57	4.02	228
3 3	4.01	239
3 15	4.00	243
3 41	3.99	247
3 7	3.99	241
1 61	3.98	238
3 33	3.98	240
3 25	3.98	238
3 19	3.96	227
3 55	3.96	225
0 59	3.96	218
3 23	3.95	235
3 21	3.94	232
3 5	3.94	237
3 61	3.93	231
3 37	3.93	240
3 9	3.92	232
3 11	3.92	229
1 53	3.91	240
1 63	3.91	230
3 47	3.91	231
3 17	3.90	230
3 53	3.90	229
3 49	3.90	241
1 55	3.89	231
3 13	3.89	225
1 49	3.88	243
3 51	3.88	233
3 29	3.88	230
3 1	3.88	230
1 51	3.87	237
3 27	3.86	229
1 47	3.85	241
3 39	3.85	233
1 57	3.85	235
1 31	3.84	239
0 15	3.83	234
1 45	3.82	243
1 33	3.81	240
1 9	3.78	245
1 43	3.74	240
1 37	3.73	242
1 29	3.73	249
1 39	3.72	230
1 25	3.69	244
1 23	3.69	241
1 13	3.69	241
1 5	3.68	238
1 41	3.68	234
1 21	3.66	234
1 11	3.66	236
1 17	3.65	241
1 35	3.58	232
1 7	3.58	232
1 15	3.55	240
1 27	3.54	232
1 19	3.52	237
1 3	3.50	241
1 1	3.38	232
