hg
Chip Chan	RMS
0 0	734.70	622
1 0	561.09	437
2 2	481.80	389
0 28	458.97	369
2 18	448.90	397
2 10	447.85	399
2 28	446.55	394
2 40	445.65	395
2 20	445.26	396
2 48	444.73	396
2 44	444.04	394
2 12	442.71	394
2 36	442.49	391
2 50	441.92	391
2 8	440.57	390
2 38	440.16	390
2 54	440.13	389
2 46	439.86	391
2 42	439.55	388
2 32	439.48	391
2 62	438.64	389
2 58	438.52	389
2 30	438.17	388
2 52	437.88	387
2 6	437.29	387
2 4	435.52	380
2 0	435.30	376
2 56	434.77	385
3 60	434.67	367
2 14	434.17	385
2 24	433.60	382
0 24	429.53	378
0 26	426.49	375
0 52	425.77	375
3 52	423.47	375
0 22	423.31	371
0 44	423.18	372
0 14	422.09	369
3 62	421.47	373
0 32	421.40	372
3 44	421.25	373
1 48	421.19	376
3 28	421.15	374
0 16	421.14	369
3 18	421.12	375
3 38	421.07	373
0 42	420.93	370
0 40	420.87	368
0 36	420.81	369
3 48	420.52	372
0 58	420.12	370
1 14	420.00	373
3 58	419.64	371
0 30	419.53	367
1 36	419.35	374
3 6	419.29	373
3 42	419.22	370
3 54	418.93	372
3 22	418.83	372
3 16	418.78	371
3 4	418.77	371
0 38	418.62	365
0 56	418.41	365
0 18	418.33	365
1 10	418.32	372
3 20	418.28	372
1 4	417.97	374
1 26	417.62	373
3 40	417.61	371
1 58	417.56	372
0 8	417.43	367
0 54	417.24	365
1 40	417.20	370
0 6	417.10	365
0 46	417.09	366
0 2	417.01	365
3 36	416.96	369
0 62	416.91	365
3 2	416.86	369
0 50	416.64	366
1 60	416.37	370
3 24	416.19	369
1 46	415.99	371
1 56	415.47	370
3 12	415.45	369
3 30	415.08	368
0 4	414.92	360
1 6	414.46	370
1 2	414.21	368
0 34	414.16	361
3 34	414.15	367
1 30	413.47	368
1 50	413.19	367
3 14	413.17	365
3 8	412.73	366
1 52	412.46	367
1 22	412.39	366
1 20	412.02	366
1 18	412.00	366
1 32	411.93	368
1 24	411.65	366
3 0	411.60	366
3 32	411.35	365
1 8	411.14	364
1 28	411.01	366
1 34	407.79	361
1 38	407.75	361
3 26	378.97	339
1 44	366.08	332
2 22	266.38	268
2 60	264.00	265
2 26	263.76	264
3 50	255.29	255
0 12	254.66	253
3 10	253.26	255
1 62	252.62	255
1 16	251.58	259
0 48	250.23	246
3 56	249.87	249
0 10	247.86	242
1 54	247.46	247
2 16	209.18	241
2 34	206.28	234
3 46	200.55	229
0 20	199.59	221
1 12	198.73	230
0 60	198.72	219
1 42	80.44	229
2 57	7.44	247
2 53	7.37	239
2 45	7.33	267
2 63	7.31	244
2 35	7.30	249
2 55	7.27	247
2 49	7.26	247
2 41	7.26	256
2 51	7.25	248
2 59	7.25	252
2 39	7.20	244
2 43	7.20	255
2 61	7.20	248
2 47	7.16	241
0 55	7.15	221
2 37	7.15	253
2 31	7.09	250
0 49	7.09	225
0 57	7.09	229
0 45	7.05	231
0 33	7.05	234
2 17	7.00	248
0 39	7.00	228
0 63	6.98	236
0 27	6.97	231
2 27	6.96	246
2 33	6.95	240
0 51	6.94	231
2 19	6.93	248
0 47	6.93	223
0 7	6.93	222
0 53	6.92	236
0 59	6.90	219
0 21	6.89	231
0 61	6.89	231
2 23	6.89	255
0 25	6.88	226
2 29	6.88	252
0 41	6.88	226
2 25	6.87	256
0 11	6.82	230
0 37	6.80	223
2 9	6.80	234
2 21	6.79	250
0 43	6.78	229
0 35	6.75	235
0 19	6.75	234
0 17	6.74	233
2 15	6.73	245
0 31	6.73	238
0 23	6.72	239
2 13	6.71	255
0 29	6.71	228
0 1	6.68	237
0 3	6.67	242
0 9	6.66	232
0 13	6.62	234
2 7	6.60	254
2 11	6.58	249
2 1	6.57	250
0 5	6.56	238
3 63	6.52	241
3 61	6.51	233
2 5	6.51	244
3 49	6.49	243
3 35	6.49	237
3 59	6.46	242
3 45	6.45	243
3 31	6.45	234
3 55	6.45	227
3 43	6.42	235
2 3	6.41	257
3 53	6.36	231
3 41	6.35	249
3 51	6.29	235
3 57	6.28	238
0 15	6.27	236
3 21	6.25	233
3 23	6.24	236
3 33	6.24	241
3 39	6.24	235
3 17	6.18	232
3 29	6.12	231
3 27	6.10	231
3 25	6.09	239
3 47	6.08	232
3 37	6.05	241
3 13	6.01	227
3 19	5.97	229
3 11	5.95	230
3 9	5.90	233
3 1	5.89	231
3 7	5.82	242
3 5	5.82	239
1 47	5.78	242
1 63	5.76	231
1 61	5.73	239
1 57	5.71	236
3 15	5.69	244
3 3	5.68	240
1 59	5.66	247
1 43	5.65	241
1 45	5.63	244
1 55	5.61	232
1 33	5.58	241
1 51	5.55	238
1 35	5.51	233
1 39	5.46	231
1 53	5.43	241
1 31	5.40	240
1 49	5.39	244
1 29	5.39	250
1 23	5.37	241
1 41	5.37	235
1 27	5.36	233
1 11	5.33	236
1 21	5.32	235
1 25	5.28	245
1 17	5.28	242
1 13	5.26	242
1 15	5.25	241
1 19	5.24	239
1 37	5.24	243
1 9	5.24	246
1 5	5.22	239
1 7	5.06	233
1 3	4.93	242
1 1	4.79	233
