hg
Chip Chan	RMS
0 0	778.32	668
1 0	512.15	444
2 2	328.85	320
0 28	267.48	267
3 60	225.51	254
2 0	184.00	247
2 4	145.33	246
0 4	78.22	213
0 2	74.37	227
0 6	70.74	225
0 8	69.04	228
0 14	68.68	225
0 18	68.08	218
0 16	67.88	228
0 40	66.23	220
0 22	65.99	228
0 46	65.55	226
0 52	65.54	234
0 62	65.03	222
0 54	63.82	221
0 24	63.81	235
0 34	63.75	216
0 56	63.60	219
0 42	63.31	232
0 32	63.16	234
0 30	63.14	223
0 50	62.96	226
0 44	62.79	231
0 36	62.67	226
0 26	61.72	234
0 38	61.22	217
0 58	59.25	231
2 20	53.50	257
2 56	53.43	244
2 42	53.01	239
2 58	52.88	245
3 32	52.85	232
2 6	52.72	242
2 18	52.69	248
2 46	52.12	252
2 48	51.84	257
2 52	51.78	240
2 40	51.77	250
3 62	51.68	237
2 62	51.62	249
2 8	51.58	245
3 58	51.45	231
2 50	51.34	245
2 28	51.26	245
2 10	51.21	260
2 54	50.82	244
2 38	50.72	246
2 30	50.55	244
2 12	50.27	257
2 36	50.15	245
2 24	50.11	235
3 44	50.11	235
3 2	50.02	229
3 42	50.02	229
2 32	50.01	253
2 14	49.97	243
3 54	49.80	240
2 44	49.76	251
3 52	49.60	237
3 12	49.44	236
3 4	49.35	235
3 48	49.34	233
3 30	49.27	234
3 0	49.16	235
3 38	49.07	235
3 16	48.98	235
3 6	48.96	239
3 34	48.93	235
3 36	48.93	233
3 8	48.86	230
3 14	48.72	226
3 22	48.59	237
3 40	48.55	237
3 18	48.51	246
3 28	48.48	241
1 56	48.20	240
3 24	48.19	234
3 20	48.16	243
1 2	48.11	236
1 58	47.92	242
1 4	47.79	247
1 30	47.65	240
1 60	47.36	239
1 40	47.28	233
0 10	47.27	217
1 24	47.25	234
1 48	47.01	248
1 50	46.86	233
1 36	46.84	245
1 52	46.44	236
1 34	46.41	226
1 22	46.38	235
1 46	46.36	244
1 26	46.29	245
1 14	46.28	239
1 38	46.16	228
1 32	46.15	241
1 6	45.99	240
1 20	45.87	236
1 8	45.82	228
1 28	45.80	235
1 10	45.70	241
1 18	45.50	235
3 26	43.74	225
0 12	42.15	233
0 48	41.56	222
1 44	41.01	233
0 60	34.02	223
0 20	32.68	226
2 60	31.00	241
2 22	29.46	247
2 26	28.55	241
3 56	27.70	227
3 50	27.57	234
3 10	27.52	236
1 62	25.46	237
1 54	25.10	225
1 16	24.30	247
2 16	22.61	248
2 34	21.60	240
3 46	20.85	236
1 12	18.30	240
1 42	14.17	236
0 1	5.78	236
0 3	5.64	241
0 5	5.62	237
0 9	5.56	231
0 7	5.55	221
0 13	5.52	233
0 11	5.52	229
0 17	5.39	231
0 19	5.34	233
0 63	5.31	235
0 57	5.30	228
0 31	5.27	237
0 25	5.24	225
0 21	5.21	230
0 23	5.21	237
0 33	5.18	233
0 37	5.17	222
0 53	5.16	235
0 45	5.14	230
0 29	5.13	227
0 41	5.13	225
0 39	5.11	227
0 51	5.11	230
0 43	5.09	228
0 35	5.08	233
0 27	5.06	230
0 49	5.03	224
0 61	5.03	230
0 47	5.00	222
0 55	4.99	220
0 59	4.99	218
2 15	4.65	244
0 15	4.56	234
2 1	4.45	249
2 3	4.40	256
2 37	4.40	252
2 55	4.38	245
2 53	4.37	238
2 43	4.36	254
2 41	4.34	255
2 63	4.34	243
2 29	4.33	251
2 33	4.32	238
2 5	4.32	243
2 25	4.30	254
2 49	4.30	245
2 7	4.30	253
2 31	4.30	249
2 47	4.30	240
2 27	4.30	245
2 23	4.29	254
2 39	4.29	243
2 45	4.29	266
2 61	4.29	247
2 19	4.28	246
2 17	4.26	247
2 35	4.26	248
2 59	4.25	251
2 13	4.25	254
2 21	4.23	249
1 61	4.20	239
2 9	4.20	233
2 51	4.20	247
2 57	4.19	246
1 45	4.16	243
1 51	4.13	237
2 11	4.12	247
1 59	4.11	247
1 29	4.11	250
1 53	4.10	240
1 63	4.05	230
1 47	4.03	242
1 43	4.00	241
1 9	4.00	246
1 39	4.00	230
1 7	4.00	232
1 57	3.99	235
1 37	3.99	243
1 35	3.99	232
1 21	3.98	235
1 15	3.98	241
1 49	3.98	243
1 31	3.95	239
1 17	3.94	242
1 11	3.94	236
1 55	3.93	232
1 25	3.91	245
1 41	3.86	234
1 19	3.86	238
1 23	3.83	241
1 33	3.82	241
1 27	3.80	233
1 13	3.80	242
1 3	3.79	241
1 5	3.79	238
1 1	3.77	233
3 15	3.64	243
3 59	3.61	240
3 9	3.59	232
3 5	3.54	238
3 51	3.53	234
3 33	3.52	240
3 31	3.50	232
3 35	3.50	236
3 45	3.49	242
3 19	3.49	228
3 57	3.44	237
3 27	3.44	229
3 55	3.44	226
3 7	3.43	241
3 11	3.42	229
3 13	3.42	226
3 53	3.42	230
3 63	3.41	240
3 37	3.41	240
3 61	3.41	232
3 3	3.40	240
3 17	3.40	230
3 1	3.37	230
3 47	3.37	231
3 49	3.37	241
3 43	3.35	234
3 25	3.35	238
3 23	3.35	235
3 39	3.34	234
3 41	3.33	248
3 29	3.28	230
3 21	3.22	232
