hg
Chip Chan	RMS
0 0	776.83	652
1 0	511.52	439
2 2	331.31	314
0 28	269.13	261
3 60	227.50	250
2 0	186.99	243
2 4	150.05	244
0 4	86.63	216
0 2	83.43	230
0 6	79.98	228
0 14	78.57	228
0 8	78.32	231
0 18	78.07	221
0 16	77.72	231
0 40	76.80	223
0 22	76.49	230
0 46	75.83	230
0 52	75.33	237
0 62	75.23	225
0 42	74.84	234
0 24	74.71	237
0 34	74.08	219
0 54	73.90	225
0 30	73.72	227
0 32	73.68	236
0 50	73.65	229
0 36	73.56	229
0 56	73.44	222
0 44	73.43	234
0 26	72.83	236
0 38	71.92	221
0 58	70.28	233
2 20	65.89	259
2 42	64.97	241
2 56	64.95	245
2 18	64.94	251
2 6	64.73	244
2 58	64.53	247
2 52	64.37	241
2 62	64.25	250
2 10	64.05	262
2 28	64.02	246
2 46	64.01	253
2 8	63.98	247
2 50	63.98	247
2 48	63.92	259
2 40	63.79	251
3 62	63.56	238
3 32	63.45	234
3 58	63.38	232
2 54	63.10	245
2 30	63.07	246
2 38	63.01	248
2 14	62.89	245
2 12	62.86	259
3 44	62.79	237
2 44	62.69	253
2 32	62.58	254
2 36	62.57	247
2 24	62.53	237
3 54	62.17	242
3 52	62.16	238
3 48	62.02	235
3 42	61.83	230
3 2	61.66	231
3 4	61.58	237
3 38	61.57	236
3 22	61.56	239
3 36	61.29	235
3 6	61.18	241
3 12	61.15	237
3 16	61.15	236
3 30	61.08	235
3 0	61.07	236
3 28	61.05	243
3 34	61.01	236
3 8	60.97	232
3 14	60.95	228
3 40	60.95	239
3 24	60.86	236
3 18	60.86	247
3 20	60.68	244
1 56	60.51	241
1 2	60.20	238
1 40	60.05	236
1 58	60.05	244
1 60	59.82	241
1 22	59.59	237
1 36	59.54	247
1 50	59.53	235
1 4	59.46	249
1 10	59.45	244
1 14	59.44	241
1 30	59.43	242
1 48	59.41	249
1 24	59.40	236
1 26	59.40	248
1 46	59.36	245
1 20	59.02	238
1 52	59.00	238
1 6	58.86	242
1 28	58.78	237
1 38	58.76	230
1 32	58.68	243
1 34	58.63	228
1 8	58.52	230
1 18	58.51	238
3 26	55.09	226
1 44	51.85	234
0 10	51.84	218
0 12	46.84	234
0 48	46.41	223
0 60	36.84	224
2 60	36.52	241
2 22	35.37	247
0 20	35.27	227
2 26	34.61	241
3 50	33.86	235
3 56	33.75	228
3 10	33.70	237
1 62	31.95	238
1 54	31.41	225
1 16	31.02	248
2 16	26.81	249
2 34	25.82	241
3 46	25.23	236
1 12	22.57	241
1 42	14.88	236
0 3	5.52	241
0 5	5.52	237
0 11	5.49	229
0 1	5.44	236
0 7	5.42	221
0 9	5.35	231
0 17	5.31	231
0 13	5.30	233
0 63	5.25	235
0 23	5.20	237
0 53	5.16	235
0 19	5.14	233
0 41	5.13	225
0 51	5.09	230
0 21	5.07	230
0 59	5.06	218
0 37	5.06	222
0 55	5.04	220
0 35	5.03	233
0 57	5.02	228
0 47	5.01	222
0 25	5.01	225
0 49	4.99	224
0 33	4.98	233
0 27	4.97	230
0 43	4.94	228
0 31	4.93	237
0 29	4.93	227
0 61	4.93	230
0 45	4.90	230
0 39	4.88	227
2 15	4.58	244
0 15	4.49	235
2 1	4.38	249
2 13	4.38	254
2 43	4.28	254
2 9	4.28	233
2 57	4.27	246
2 19	4.26	247
2 53	4.25	238
2 55	4.25	245
2 5	4.24	243
2 23	4.24	254
2 7	4.23	254
2 41	4.23	255
2 61	4.23	247
2 37	4.23	252
2 3	4.22	256
2 11	4.21	248
2 31	4.20	249
2 17	4.19	247
2 45	4.19	266
2 33	4.17	238
2 49	4.16	245
2 59	4.16	251
2 21	4.15	249
2 35	4.14	248
2 63	4.14	243
2 27	4.13	245
2 29	4.12	251
2 51	4.11	247
2 25	4.10	254
2 47	4.09	240
1 61	4.09	239
1 49	4.09	243
1 47	4.04	242
2 39	4.01	243
1 59	4.00	247
1 51	3.99	237
1 53	3.99	240
1 55	3.96	232
1 5	3.95	238
1 45	3.95	244
1 63	3.94	231
1 9	3.92	246
1 57	3.92	236
1 17	3.91	242
1 25	3.90	245
1 37	3.89	243
1 41	3.89	234
1 43	3.89	241
1 23	3.87	241
1 27	3.86	233
1 21	3.85	235
1 39	3.84	230
1 19	3.84	238
1 29	3.84	250
1 3	3.83	242
1 13	3.83	242
1 7	3.81	232
1 11	3.79	236
1 15	3.78	241
1 35	3.77	232
1 1	3.74	233
1 33	3.74	241
1 31	3.74	239
3 59	3.56	240
3 61	3.51	232
3 15	3.44	243
3 5	3.43	238
3 41	3.43	248
3 57	3.43	237
3 49	3.41	241
3 11	3.40	229
3 21	3.39	233
3 3	3.39	240
3 17	3.39	231
3 39	3.39	234
3 63	3.38	240
3 47	3.38	231
3 29	3.37	230
3 45	3.36	242
3 51	3.36	234
3 25	3.35	238
3 27	3.35	229
3 37	3.35	240
3 9	3.34	232
3 55	3.33	226
3 33	3.31	240
3 43	3.30	234
3 23	3.30	235
3 35	3.30	236
3 31	3.29	233
3 1	3.29	230
3 53	3.27	230
3 7	3.27	241
3 13	3.26	226
3 19	3.19	228
